period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_on_Banking_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Public_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Non_Bank_Financial_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents
2016Q1,2016,Q1,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,8,BELGIUM,94.0,0.0,0.0,94.0,93.0,1.0,228.0,2.0,0.0,230.0,228.0,0.0,219.0,0.0,3.0,222.0,128.0,0.0
2016Q1,2016,Q1,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,9,CANADA,12327.0,1882.0,2842.0,17051.0,19858.0,566.0,10742.0,491.0,435.0,11668.0,937.0,13.0,7825.0,509.0,279.0,8613.0,7907.0,25.0
2016Q1,2016,Q1,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,10,FRANCE,2532.0,15.0,145.0,2692.0,1607.0,43.0,3.0,41.0,0.0,44.0,0.0,0.0,197.0,6.0,0.0,203.0,162.0,0.0
2016Q1,2016,Q1,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,11,GERMANY,3333.0,33.0,173.0,3539.0,2172.0,12.0,2126.0,4.0,5.0,2135.0,1914.0,0.0,432.0,3.0,0.0,435.0,196.0,0.0
2016Q1,2016,Q1,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,12,ITALY,36.0,85.0,0.0,121.0,32.0,2.0,11.0,35.0,0.0,46.0,8.0,0.0,13.0,0.0,0.0,13.0,8.0,0.0
2016Q1,2016,Q1,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,13,JAPAN,8247.0,562.0,3.0,8812.0,4990.0,0.0,751.0,24.0,0.0,775.0,751.0,0.0,5071.0,90.0,26.0,5187.0,5065.0,0.0
2016Q1,2016,Q1,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,14,LUXEMBOURG,407.0,96.0,9.0,512.0,126.0,4.0,47.0,549.0,0.0,596.0,1.0,0.0,421.0,0.0,9.0,430.0,336.0,0.0
2016Q1,2016,Q1,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,15,NETHERLANDS,800.0,15.0,24.0,839.0,596.0,28.0,812.0,2.0,0.0,814.0,779.0,0.0,446.0,21.0,78.0,545.0,324.0,0.0
2016Q1,2016,Q1,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,16,SWEDEN,2107.0,12.0,0.0,2119.0,1724.0,4.0,302.0,1.0,0.0,303.0,399.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2016Q1,2016,Q1,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,17,SWITZERLAND,2266.0,10.0,78.0,2354.0,1078.0,5.0,1.0,1.0,0.0,2.0,1.0,0.0,198.0,0.0,27.0,225.0,54.0,0.0
2016Q1,2016,Q1,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,18,UNITED KINGDOM,7988.0,1762.0,1001.0,10751.0,5488.0,1396.0,782.0,7622.0,8.0,8412.0,132.0,229.0,4209.0,203.0,1383.0,5795.0,4716.0,36.0
2016Q1,2016,Q1,Table 4.1,4.1,All Others,Non G-10 Developed Countries,country_data,22,AUSTRALIA,5584.0,1717.0,105.0,7406.0,5164.0,6.0,0.0,344.0,0.0,344.0,78.0,0.0,207.0,11.0,12.0,230.0,265.0,2.0
2016Q1,2016,Q1,Table 4.1,4.1,All Others,Non G-10 Developed Countries,country_data,23,AUSTRIA,10.0,0.0,0.0,10.0,3.0,0.0,94.0,0.0,0.0,94.0,94.0,0.0,119.0,1.0,0.0,120.0,119.0,0.0
2016Q1,2016,Q1,Table 4.1,4.1,All Others,Non G-10 Developed Countries,country_data,24,CYPRUS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016Q1,2016,Q1,Table 4.1,4.1,All Others,Non G-10 Developed Countries,country_data,25,DENMARK,244.0,4.0,1.0,249.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,44.0,44.0,0.0
2016Q1,2016,Q1,Table 4.1,4.1,All Others,Non G-10 Developed Countries,country_data,26,FINLAND,464.0,10.0,0.0,474.0,464.0,0.0,396.0,1.0,0.0,397.0,396.0,0.0,75.0,0.0,0.0,75.0,75.0,0.0
2016Q1,2016,Q1,Table 4.1,4.1,All Others,Non G-10 Developed Countries,country_data,27,GREECE,4.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0
2016Q1,2016,Q1,Table 4.1,4.1,All Others,Non G-10 Developed Countries,country_data,28,IRELAND,277.0,1800.0,0.0,2077.0,136.0,74.0,15.0,2.0,0.0,17.0,0.0,0.0,1215.0,89.0,167.0,1471.0,773.0,31.0
2016Q1,2016,Q1,Table 4.1,4.1,All Others,Non G-10 Developed Countries,country_data,29,ISRAEL,69.0,28.0,4.0,101.0,64.0,0.0,170.0,3.0,0.0,173.0,172.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2016Q1,2016,Q1,Table 4.1,4.1,All Others,Non G-10 Developed Countries,country_data,30,NEW ZEALAND,111.0,22.0,0.0,133.0,220.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,16.0,0.0,0.0,16.0,14.0,0.0
2016Q1,2016,Q1,Table 4.1,4.1,All Others,Non G-10 Developed Countries,country_data,31,NORWAY,1168.0,1.0,0.0,1169.0,1196.0,0.0,123.0,0.0,0.0,123.0,35.0,0.0,28.0,1.0,3.0,32.0,28.0,0.0
2016Q1,2016,Q1,Table 4.1,4.1,All Others,Non G-10 Developed Countries,country_data,32,PORTUGAL,4.0,0.0,0.0,4.0,2.0,0.0,133.0,0.0,0.0,133.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016Q1,2016,Q1,Table 4.1,4.1,All Others,Non G-10 Developed Countries,country_data,33,SLOVAKIA,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016Q1,2016,Q1,Table 4.1,4.1,All Others,Non G-10 Developed Countries,country_data,34,SPAIN,2023.0,49.0,42.0,2114.0,943.0,1.0,66.0,2.0,0.0,68.0,13.0,0.0,237.0,99.0,0.0,336.0,33.0,0.0
2016Q1,2016,Q1,Table 4.1,4.1,All Others,Non G-10 Developed Countries,country_data,35,OTHER NON G-10 DEV.,8.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,173.0,0.0
2016Q1,2016,Q1,Table 4.1,4.1,All Others,Eastern Europe,country_data,39,BULGARIA,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016Q1,2016,Q1,Table 4.1,4.1,All Others,Eastern Europe,country_data,40,CZECH REPUBLIC,32.0,0.0,0.0,32.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016Q1,2016,Q1,Table 4.1,4.1,All Others,Eastern Europe,country_data,41,HUNGARY,14.0,0.0,0.0,14.0,9.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016Q1,2016,Q1,Table 4.1,4.1,All Others,Eastern Europe,country_data,42,KOSOVO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016Q1,2016,Q1,Table 4.1,4.1,All Others,Eastern Europe,country_data,43,POLAND,72.0,22.0,0.0,94.0,15.0,0.0,2.0,1.0,0.0,3.0,2.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0
2016Q1,2016,Q1,Table 4.1,4.1,All Others,Eastern Europe,country_data,44,ROMANIA,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016Q1,2016,Q1,Table 4.1,4.1,All Others,Eastern Europe,country_data,45,RUSSIA,16.0,15.0,0.0,31.0,10.0,0.0,1.0,13.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016Q1,2016,Q1,Table 4.1,4.1,All Others,Eastern Europe,country_data,46,TURKEY,279.0,0.0,0.0,279.0,313.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,11.0,0.0,0.0,11.0,11.0,0.0
2016Q1,2016,Q1,Table 4.1,4.1,All Others,Eastern Europe,country_data,47,OTHER E. EUROPE,12.0,0.0,0.0,12.0,19.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0
2016Q1,2016,Q1,Table 4.1,4.1,All Others,Latin America and Caribbean,country_data,51,ANGUILLA,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0
2016Q1,2016,Q1,Table 4.1,4.1,All Others,Latin America and Caribbean,country_data,52,ARGENTINA,21.0,105.0,0.0,126.0,14.0,2.0,7.0,2.0,0.0,9.0,3.0,0.0,11.0,17.0,0.0,28.0,3.0,0.0
