period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Immediate_Counterparty_Basis_Cross_Border_Claims_Excluding_Claims,Claims_on_Local_Residents,Remaining_Maturity_less_than,Claims_on_Local_Residents,Total_Cross_Border_and_Local,Risk_Transfers_Outward_Risk_Transfers_7,Inward_Risk_Transfers_8,Total_Cross_Border_and_Local
2016Q1,2016,Q1,Table 2,2,All Others,G-10 and Luxembourg,country_data,7,BELGIUM,672.0,1.0,365.0,17.0,690.0,144.0,301.0,848.0
2016Q1,2016,Q1,Table 2,2,All Others,G-10 and Luxembourg,country_data,8,CANADA,34479.0,1656.0,17464.0,14360.0,50495.0,11023.0,13753.0,53239.0
2016Q1,2016,Q1,Table 2,2,All Others,G-10 and Luxembourg,country_data,9,FRANCE,3322.0,49.0,2122.0,1131.0,4502.0,938.0,1853.0,5417.0
2016Q1,2016,Q1,Table 2,2,All Others,G-10 and Luxembourg,country_data,10,GERMANY,6610.0,13.0,4402.0,208.0,6831.0,893.0,2687.0,8624.0
2016Q1,2016,Q1,Table 2,2,All Others,G-10 and Luxembourg,country_data,11,ITALY,101.0,32.0,78.0,1197.0,1330.0,33.0,213.0,1510.0
2016Q1,2016,Q1,Table 2,2,All Others,G-10 and Luxembourg,country_data,12,JAPAN,11039.0,0.0,9820.0,2214.0,13253.0,273.0,4790.0,17770.0
2016Q1,2016,Q1,Table 2,2,All Others,G-10 and Luxembourg,country_data,13,LUXEMBOURG,3859.0,5.0,397.0,644.0,4508.0,1117.0,1258.0,4649.0
2016Q1,2016,Q1,Table 2,2,All Others,G-10 and Luxembourg,country_data,14,NETHERLANDS,6210.0,891.0,1893.0,75.0,7176.0,2708.0,1543.0,6011.0
2016Q1,2016,Q1,Table 2,2,All Others,G-10 and Luxembourg,country_data,15,SWEDEN,2577.0,6.0,1474.0,49.0,2632.0,128.0,429.0,2934.0
2016Q1,2016,Q1,Table 2,2,All Others,G-10 and Luxembourg,country_data,16,SWITZERLAND,1909.0,6.0,1153.0,181.0,2096.0,234.0,1541.0,3402.0
2016Q1,2016,Q1,Table 2,2,All Others,G-10 and Luxembourg,country_data,17,UNITED KINGDOM,15717.0,2130.0,10043.0,17035.0,34882.0,3628.0,5655.0,36909.0
2016Q1,2016,Q1,Table 2,2,All Others,Non G-10 Developed Countries,country_data,21,AUSTRALIA,7980.0,12.0,2528.0,4759.0,12751.0,908.0,595.0,12437.0
2016Q1,2016,Q1,Table 2,2,All Others,Non G-10 Developed Countries,country_data,22,AUSTRIA,347.0,0.0,17.0,52.0,399.0,15.0,8.0,392.0
2016Q1,2016,Q1,Table 2,2,All Others,Non G-10 Developed Countries,country_data,23,CYPRUS,1.0,0.0,0.0,0.0,1.0,0.0,42.0,43.0
2016Q1,2016,Q1,Table 2,2,All Others,Non G-10 Developed Countries,country_data,24,DENMARK,307.0,0.0,280.0,21.0,328.0,8.0,84.0,404.0
2016Q1,2016,Q1,Table 2,2,All Others,Non G-10 Developed Countries,country_data,25,FINLAND,941.0,0.0,784.0,88.0,1029.0,3.0,1.0,1027.0
2016Q1,2016,Q1,Table 2,2,All Others,Non G-10 Developed Countries,country_data,26,GREECE,112.0,0.0,86.0,0.0,112.0,30.0,27.0,109.0
2016Q1,2016,Q1,Table 2,2,All Others,Non G-10 Developed Countries,country_data,27,IRELAND,3203.0,110.0,1296.0,1885.0,5198.0,1236.0,1398.0,5360.0
2016Q1,2016,Q1,Table 2,2,All Others,Non G-10 Developed Countries,country_data,28,ISRAEL,419.0,0.0,204.0,0.0,419.0,26.0,351.0,744.0
2016Q1,2016,Q1,Table 2,2,All Others,Non G-10 Developed Countries,country_data,29,NEW ZEALAND,600.0,0.0,258.0,267.0,867.0,311.0,26.0,582.0
2016Q1,2016,Q1,Table 2,2,All Others,Non G-10 Developed Countries,country_data,30,NORWAY,1472.0,0.0,745.0,26.0,1498.0,103.0,220.0,1615.0
2016Q1,2016,Q1,Table 2,2,All Others,Non G-10 Developed Countries,country_data,31,PORTUGAL,176.0,0.0,38.0,0.0,176.0,28.0,48.0,196.0
2016Q1,2016,Q1,Table 2,2,All Others,Non G-10 Developed Countries,country_data,32,SLOVAKIA,2.0,0.0,2.0,0.0,2.0,0.0,1.0,3.0
2016Q1,2016,Q1,Table 2,2,All Others,Non G-10 Developed Countries,country_data,33,SPAIN,1306.0,1.0,1113.0,644.0,1951.0,131.0,1435.0,3256.0
2016Q1,2016,Q1,Table 2,2,All Others,Non G-10 Developed Countries,country_data,34,OTHER NON G-10 DEV.,263.0,0.0,60.0,0.0,263.0,195.0,179.0,247.0
2016Q1,2016,Q1,Table 2,2,All Others,Eastern Europe,country_data,38,BULGARIA,31.0,0.0,31.0,0.0,31.0,7.0,5.0,29.0
2016Q1,2016,Q1,Table 2,2,All Others,Eastern Europe,country_data,39,CZECH REPUBLIC,44.0,0.0,42.0,0.0,44.0,14.0,3.0,33.0
2016Q1,2016,Q1,Table 2,2,All Others,Eastern Europe,country_data,40,HUNGARY,20.0,0.0,14.0,18.0,38.0,6.0,10.0,42.0
2016Q1,2016,Q1,Table 2,2,All Others,Eastern Europe,country_data,41,KOSOVO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016Q1,2016,Q1,Table 2,2,All Others,Eastern Europe,country_data,42,POLAND,98.0,0.0,48.0,87.0,185.0,28.0,67.0,224.0
2016Q1,2016,Q1,Table 2,2,All Others,Eastern Europe,country_data,43,ROMANIA,19.0,0.0,17.0,0.0,19.0,13.0,0.0,6.0
2016Q1,2016,Q1,Table 2,2,All Others,Eastern Europe,country_data,44,RUSSIA,44.0,0.0,16.0,33.0,77.0,1.0,49.0,125.0
2016Q1,2016,Q1,Table 2,2,All Others,Eastern Europe,country_data,45,TURKEY,381.0,0.0,285.0,0.0,381.0,40.0,34.0,374.0
2016Q1,2016,Q1,Table 2,2,All Others,Eastern Europe,country_data,46,OTHER E. EUROPE,58.0,0.0,49.0,0.0,58.0,38.0,36.0,56.0
2016Q1,2016,Q1,Table 2,2,All Others,Latin America and Caribbean,country_data,50,ANGUILLA,51.0,0.0,39.0,0.0,51.0,50.0,48.0,49.0
2016Q1,2016,Q1,Table 2,2,All Others,Latin America and Caribbean,country_data,51,ARGENTINA,428.0,70.0,340.0,631.0,1129.0,285.0,117.0,961.0
2016Q1,2016,Q1,Table 2,2,All Others,Latin America and Caribbean,country_data,52,BRAZIL,7848.0,30.0,4668.0,15.0,7893.0,1038.0,2983.0,9838.0
2016Q1,2016,Q1,Table 2,2,All Others,Latin America and Caribbean,country_data,53,CHILE,1868.0,2.0,691.0,28.0,1898.0,365.0,144.0,1676.0
2016Q1,2016,Q1,Table 2,2,All Others,Latin America and Caribbean,country_data,54,COLOMBIA,1526.0,0.0,663.0,0.0,1526.0,392.0,157.0,1290.0
2016Q1,2016,Q1,Table 2,2,All Others,Latin America and Caribbean,country_data,55,COSTA RICA,414.0,0.0,351.0,0.0,414.0,245.0,27.0,196.0
2016Q1,2016,Q1,Table 2,2,All Others,Latin America and Caribbean,country_data,56,DOMINICAN REPUBLIC,544.0,0.0,361.0,0.0,544.0,160.0,6.0,389.0
2016Q1,2016,Q1,Table 2,2,All Others,Latin America and Caribbean,country_data,57,ECUADOR,324.0,0.0,144.0,26.0,350.0,164.0,31.0,216.0
2016Q1,2016,Q1,Table 2,2,All Others,Latin America and Caribbean,country_data,58,EL SALVADOR,197.0,0.0,175.0,0.0,197.0,114.0,2.0,84.0
2016Q1,2016,Q1,Table 2,2,All Others,Latin America and Caribbean,country_data,59,FRENCH GUIANA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016Q1,2016,Q1,Table 2,2,All Others,Latin America and Caribbean,country_data,60,GUATEMALA,590.0,0.0,531.0,0.0,590.0,404.0,12.0,198.0
2016Q1,2016,Q1,Table 2,2,All Others,Latin America and Caribbean,country_data,61,HONDURAS,169.0,0.0,90.0,0.0,169.0,49.0,3.0,123.0
2016Q1,2016,Q1,Table 2,2,All Others,Latin America and Caribbean,country_data,62,MEXICO,10363.0,13.0,6657.0,2259.0,12635.0,1959.0,448.0,11124.0
2016Q1,2016,Q1,Table 2,2,All Others,Latin America and Caribbean,country_data,63,MONTSERRAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016Q1,2016,Q1,Table 2,2,All Others,Latin America and Caribbean,country_data,64,PERU,884.0,0.0,366.0,0.0,884.0,202.0,39.0,721.0
2016Q1,2016,Q1,Table 2,2,All Others,Latin America and Caribbean,country_data,65,URUGUAY,196.0,1.0,145.0,43.0,240.0,153.0,7.0,94.0
2016Q1,2016,Q1,Table 2,2,All Others,Latin America and Caribbean,country_data,66,VENEZUELA,1624.0,0.0,978.0,0.0,1624.0,865.0,149.0,908.0
2016Q1,2016,Q1,Table 2,2,All Others,Latin America and Caribbean,country_data,67,OTHER LAT. AM. & CAR.,2873.0,313.0,2068.0,225.0,3411.0,1857.0,187.0,1741.0
2016Q1,2016,Q1,Table 2,2,All Others,Asia and Pacific,country_data,71,CHINA-MAINLAND,2599.0,292.0,2047.0,1173.0,4064.0,270.0,655.0,4448.0
2016Q1,2016,Q1,Table 2,2,All Others,Asia and Pacific,country_data,72,INDIA,573.0,11.0,514.0,719.0,1303.0,136.0,27.0,1195.0
2016Q1,2016,Q1,Table 2,2,All Others,Asia and Pacific,country_data,73,INDONESIA,86.0,2.0,80.0,1.0,89.0,40.0,108.0,157.0
2016Q1,2016,Q1,Table 2,2,All Others,Asia and Pacific,country_data,74,"KOREA, SOUTH",233.0,1.0,204.0,1.0,235.0,11.0,389.0,613.0
2016Q1,2016,Q1,Table 2,2,All Others,Asia and Pacific,country_data,75,KUWAIT,391.0,0.0,363.0,0.0,391.0,4.0,0.0,387.0
2016Q1,2016,Q1,Table 2,2,All Others,Asia and Pacific,country_data,76,MALAYSIA,102.0,3.0,80.0,24.0,129.0,17.0,233.0,345.0
2016Q1,2016,Q1,Table 2,2,All Others,Asia and Pacific,country_data,77,PAKISTAN,13.0,0.0,12.0,0.0,13.0,12.0,10.0,11.0
2016Q1,2016,Q1,Table 2,2,All Others,Asia and Pacific,country_data,78,PHILIPPINES,73.0,0.0,45.0,19.0,92.0,21.0,10.0,81.0
2016Q1,2016,Q1,Table 2,2,All Others,Asia and Pacific,country_data,79,QATAR,357.0,0.0,291.0,0.0,357.0,54.0,34.0,337.0
2016Q1,2016,Q1,Table 2,2,All Others,Asia and Pacific,country_data,80,SAUDI ARABIA,568.0,0.0,261.0,18.0,586.0,2.0,162.0,746.0
2016Q1,2016,Q1,Table 2,2,All Others,Asia and Pacific,country_data,81,TAIWAN,263.0,4.0,178.0,162.0,429.0,106.0,184.0,507.0
2016Q1,2016,Q1,Table 2,2,All Others,Asia and Pacific,country_data,82,THAILAND,50.0,0.0,40.0,115.0,165.0,28.0,0.0,137.0
2016Q1,2016,Q1,Table 2,2,All Others,Asia and Pacific,country_data,83,UNITED ARAB EMIRATES,456.0,0.0,359.0,0.0,456.0,41.0,124.0,538.0
2016Q1,2016,Q1,Table 2,2,All Others,Asia and Pacific,country_data,84,WEST BANK AND GAZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016Q1,2016,Q1,Table 2,2,All Others,Asia and Pacific,country_data,85,OTHER ASIA AND PACIFIC,1176.0,0.0,176.0,19.0,1195.0,773.0,615.0,1037.0
2016Q1,2016,Q1,Table 2,2,All Others,Africa,country_data,89,ALGERIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016Q1,2016,Q1,Table 2,2,All Others,Africa,country_data,90,EGYPT,36.0,0.0,36.0,0.0,36.0,34.0,16.0,18.0
2016Q1,2016,Q1,Table 2,2,All Others,Africa,country_data,91,GHANA,8.0,0.0,7.0,0.0,8.0,1.0,0.0,7.0
2016Q1,2016,Q1,Table 2,2,All Others,Africa,country_data,92,KENYA,10.0,0.0,9.0,0.0,10.0,4.0,0.0,6.0
2016Q1,2016,Q1,Table 2,2,All Others,Africa,country_data,93,MOROCCO,5.0,0.0,4.0,0.0,5.0,3.0,2.0,4.0
2016Q1,2016,Q1,Table 2,2,All Others,Africa,country_data,94,NIGERIA,31.0,0.0,24.0,0.0,31.0,20.0,0.0,11.0
2016Q1,2016,Q1,Table 2,2,All Others,Africa,country_data,95,SAINT HELENA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016Q1,2016,Q1,Table 2,2,All Others,Africa,country_data,96,SOUTH AFRICA,274.0,0.0,128.0,1.0,275.0,18.0,27.0,283.0
2016Q1,2016,Q1,Table 2,2,All Others,Africa,country_data,97,SOUTH SUDAN,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
2016Q1,2016,Q1,Table 2,2,All Others,Africa,country_data,98,OTHER AFRICA,630.0,0.0,99.0,0.0,630.0,440.0,125.0,315.0
2016Q1,2016,Q1,Table 2,2,All Others,Banking Centers,country_data,102,BAHAMAS,1208.0,1.0,1008.0,0.0,1209.0,831.0,52.0,430.0
2016Q1,2016,Q1,Table 2,2,All Others,Banking Centers,country_data,103,BAHRAIN,69.0,0.0,3.0,0.0,69.0,1.0,1.0,69.0
2016Q1,2016,Q1,Table 2,2,All Others,Banking Centers,country_data,104,BERMUDA,2653.0,19.0,924.0,0.0,2672.0,400.0,255.0,2528.0
2016Q1,2016,Q1,Table 2,2,All Others,Banking Centers,country_data,105,CAYMAN ISLANDS,17034.0,1.0,11181.0,0.0,17035.0,3448.0,1948.0,15535.0
2016Q1,2016,Q1,Table 2,2,All Others,Banking Centers,country_data,106,HONG KONG,2361.0,668.0,2513.0,328.0,3357.0,865.0,1166.0,3658.0
2016Q1,2016,Q1,Table 2,2,All Others,Banking Centers,country_data,107,LEBANON,5.0,0.0,1.0,0.0,5.0,0.0,1.0,6.0
2016Q1,2016,Q1,Table 2,2,All Others,Banking Centers,country_data,108,MAURITIUS,83.0,1.0,83.0,0.0,84.0,19.0,32.0,97.0
2016Q1,2016,Q1,Table 2,2,All Others,Banking Centers,country_data,109,PANAMA,1543.0,1.0,966.0,0.0,1544.0,978.0,73.0,637.0
2016Q1,2016,Q1,Table 2,2,All Others,Banking Centers,country_data,110,SINGAPORE,2063.0,82.0,1592.0,467.0,2612.0,417.0,171.0,2366.0
2016Q1,2016,Q1,Table 2,2,All Others,Banking Centers,country_data,111,OTHER BANKING CENTERS,690.0,42.0,344.0,37.0,769.0,240.0,218.0,734.0
2016Q1,2016,Q1,Table 2,2,All Others,International & Regional Organizations,country_data,115,AFRICAN,191.0,0.0,0.0,0.0,191.0,0.0,0.0,191.0
2016Q1,2016,Q1,Table 2,2,All Others,International & Regional Organizations,country_data,119,INTERNATIONAL,2445.0,0.0,840.0,0.0,2445.0,0.0,49.0,2494.0
2016Q1,2016,Q1,Table 2,2,All Others,International & Regional Organizations,country_data,120,LATIN AMERICAN,1755.0,0.0,10.0,0.0,1755.0,0.0,30.0,1786.0
2016Q1,2016,Q1,Table 2,2,All Others,International & Regional Organizations,country_data,124,UNITED STATES,171769.0,132796.0,140774.0,3912163.0,4216728.0,47750.0,39853.0,4209120.0
