period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Immediate_Counterparty_Basis_Cross_Border_Claims_Excluding_Claims,Claims_on_Local_Residents,Remaining_Maturity_less_than,Claims_on_Local_Residents,Total_Cross_Border_and_Local,Risk_Transfers_Outward_Risk_Transfers_7,Inward_Risk_Transfers_8,Total_Cross_Border_and_Local
2015Q4,2015,Q4,Table 2,2,All Banks,G-10 and Luxembourg,country_data,7,BELGIUM,16381.0,276.0,11008.0,5130.0,21787.0,1339.0,5058.0,25507.0
2015Q4,2015,Q4,Table 2,2,All Banks,G-10 and Luxembourg,country_data,8,CANADA,80099.0,8787.0,47923.0,52063.0,140949.0,19716.0,19357.0,140613.0
2015Q4,2015,Q4,Table 2,2,All Banks,G-10 and Luxembourg,country_data,9,FRANCE,170398.0,679.0,140515.0,16749.0,187826.0,8934.0,18733.0,197621.0
2015Q4,2015,Q4,Table 2,2,All Banks,G-10 and Luxembourg,country_data,10,GERMANY,117755.0,276.0,75987.0,39911.0,157942.0,8902.0,24036.0,173068.0
2015Q4,2015,Q4,Table 2,2,All Banks,G-10 and Luxembourg,country_data,11,ITALY,47355.0,339.0,34193.0,10605.0,58299.0,4955.0,2543.0,55888.0
2015Q4,2015,Q4,Table 2,2,All Banks,G-10 and Luxembourg,country_data,12,JAPAN,66952.0,55966.0,101232.0,180438.0,303356.0,6440.0,20829.0,317748.0
2015Q4,2015,Q4,Table 2,2,All Banks,G-10 and Luxembourg,country_data,13,LUXEMBOURG,48354.0,578.0,26462.0,5039.0,53971.0,9406.0,3602.0,48165.0
2015Q4,2015,Q4,Table 2,2,All Banks,G-10 and Luxembourg,country_data,14,NETHERLANDS,81403.0,66.0,31844.0,9231.0,90700.0,16988.0,4413.0,78126.0
2015Q4,2015,Q4,Table 2,2,All Banks,G-10 and Luxembourg,country_data,15,SWEDEN,18510.0,7.0,12296.0,981.0,19498.0,1796.0,1725.0,19427.0
2015Q4,2015,Q4,Table 2,2,All Banks,G-10 and Luxembourg,country_data,16,SWITZERLAND,27046.0,5947.0,24683.0,16909.0,49902.0,4117.0,7392.0,53179.0
2015Q4,2015,Q4,Table 2,2,All Banks,G-10 and Luxembourg,country_data,17,UNITED KINGDOM,104251.0,110940.0,155041.0,268836.0,484027.0,34810.0,39230.0,488444.0
2015Q4,2015,Q4,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,21,AUSTRALIA,36228.0,3525.0,18094.0,57759.0,97512.0,5487.0,3054.0,95078.0
2015Q4,2015,Q4,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,22,AUSTRIA,13589.0,0.0,7286.0,63.0,13652.0,1643.0,783.0,12792.0
2015Q4,2015,Q4,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,23,CYPRUS,1929.0,0.0,1027.0,81.0,2010.0,799.0,50.0,1262.0
2015Q4,2015,Q4,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,24,DENMARK,8159.0,28.0,6727.0,65.0,8252.0,196.0,2356.0,10412.0
2015Q4,2015,Q4,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,25,FINLAND,10172.0,6.0,6654.0,103.0,10281.0,104.0,1009.0,11185.0
2015Q4,2015,Q4,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,26,GREECE,1177.0,0.0,632.0,144.0,1321.0,332.0,191.0,1179.0
2015Q4,2015,Q4,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,27,IRELAND,68583.0,5068.0,49830.0,3899.0,77550.0,11469.0,4656.0,70734.0
2015Q4,2015,Q4,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,28,ISRAEL,3957.0,174.0,2358.0,925.0,5056.0,477.0,838.0,5420.0
2015Q4,2015,Q4,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,29,NEW ZEALAND,1967.0,8.0,1434.0,3396.0,5371.0,655.0,55.0,4772.0
2015Q4,2015,Q4,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,30,NORWAY,12504.0,23.0,9144.0,155.0,12682.0,751.0,1187.0,13119.0
