period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Ultimate_Risk_Claims_2_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other
2017Q4,2017,Q4,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,9,BELGIUM,536.0,12.0,548.0,12.0,0.0,12.0,0.0,560.0,346.0,6.0,352.0,0.0,0.0,0.0
2017Q4,2017,Q4,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,10,CANADA,7756.0,1660.0,9416.0,6259.0,7890.0,14149.0,410.0,23975.0,6552.0,1616.0,8168.0,1230.0,17.0,1247.0
2017Q4,2017,Q4,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,11,FRANCE,1393.0,66.0,1459.0,682.0,429.0,1111.0,18.0,2588.0,1423.0,60.0,1483.0,0.0,0.0,0.0
2017Q4,2017,Q4,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,12,GERMANY,2522.0,451.0,2973.0,559.0,361.0,920.0,4.0,3897.0,2429.0,453.0,2882.0,1.0,0.0,1.0
2017Q4,2017,Q4,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,13,ITALY,148.0,29.0,177.0,662.0,553.0,1215.0,0.0,1392.0,83.0,23.0,106.0,9.0,0.0,9.0
2017Q4,2017,Q4,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,14,JAPAN,1330.0,155.0,1485.0,1079.0,1563.0,2642.0,1.0,4128.0,323.0,155.0,478.0,0.0,0.0,0.0
2017Q4,2017,Q4,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,15,LUXEMBOURG,2575.0,56.0,2631.0,36.0,0.0,36.0,9.0,2676.0,2744.0,40.0,2784.0,10.0,0.0,10.0
2017Q4,2017,Q4,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,16,NETHERLANDS,4297.0,42.0,4339.0,1032.0,126.0,1158.0,102.0,5599.0,5131.0,36.0,5167.0,860.0,0.0,860.0
2017Q4,2017,Q4,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,17,SWEDEN,408.0,25.0,433.0,82.0,192.0,274.0,0.0,707.0,346.0,25.0,371.0,1.0,0.0,1.0
2017Q4,2017,Q4,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,18,SWITZERLAND,817.0,98.0,915.0,214.0,1.0,215.0,12.0,1142.0,793.0,120.0,913.0,0.0,0.0,0.0
2017Q4,2017,Q4,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,19,UNITED KINGDOM,6689.0,579.0,7268.0,3493.0,6543.0,10036.0,323.0,17627.0,6342.0,637.0,6979.0,572.0,73.0,645.0
2017Q4,2017,Q4,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,23,AUSTRALIA,1438.0,83.0,1521.0,2523.0,1894.0,4417.0,6.0,5944.0,1503.0,89.0,1592.0,0.0,0.0,0.0
2017Q4,2017,Q4,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,24,AUSTRIA,181.0,8.0,189.0,36.0,31.0,67.0,0.0,256.0,184.0,7.0,191.0,0.0,0.0,0.0
2017Q4,2017,Q4,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,25,CYPRUS,39.0,1.0,40.0,0.0,0.0,0.0,0.0,40.0,1.0,1.0,2.0,0.0,0.0,0.0
2017Q4,2017,Q4,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,26,DENMARK,31.0,3.0,34.0,20.0,0.0,20.0,0.0,54.0,44.0,3.0,47.0,0.0,0.0,0.0
2017Q4,2017,Q4,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,27,FINLAND,52.0,1.0,53.0,87.0,1.0,88.0,0.0,141.0,55.0,1.0,56.0,0.0,0.0,0.0
2017Q4,2017,Q4,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,28,GREECE,103.0,5.0,108.0,0.0,0.0,0.0,0.0,108.0,91.0,4.0,95.0,0.0,0.0,0.0
2017Q4,2017,Q4,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,29,IRELAND,2282.0,50.0,2332.0,6.0,0.0,6.0,9.0,2347.0,2542.0,50.0,2592.0,0.0,0.0,0.0
2017Q4,2017,Q4,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,30,ISRAEL,791.0,245.0,1036.0,0.0,0.0,0.0,1.0,1037.0,210.0,261.0,471.0,0.0,0.0,0.0
2017Q4,2017,Q4,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,31,NEW ZEALAND,156.0,18.0,174.0,136.0,157.0,293.0,0.0,467.0,317.0,18.0,335.0,0.0,0.0,0.0
2017Q4,2017,Q4,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,32,NORWAY,382.0,15.0,397.0,31.0,0.0,31.0,0.0,428.0,248.0,10.0,258.0,0.0,0.0,0.0
2017Q4,2017,Q4,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,33,PORTUGAL,166.0,8.0,174.0,0.0,0.0,0.0,0.0,174.0,173.0,7.0,180.0,0.0,0.0,0.0
2017Q4,2017,Q4,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,34,SLOVAKIA,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,6.0,0.0,0.0,0.0
2017Q4,2017,Q4,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,35,SPAIN,303.0,24.0,327.0,292.0,335.0,627.0,0.0,954.0,228.0,35.0,263.0,0.0,0.0,0.0
2017Q4,2017,Q4,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,36,OTHER NON G-10 DEV.,209.0,28.0,237.0,0.0,0.0,0.0,0.0,237.0,46.0,40.0,86.0,0.0,0.0,0.0
2017Q4,2017,Q4,Table 4.2,4.2,All Others,Eastern Europe,country_data,40,BULGARIA,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,10.0,1.0,11.0,0.0,0.0,0.0
2017Q4,2017,Q4,Table 4.2,4.2,All Others,Eastern Europe,country_data,41,CZECH REPUBLIC,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,19.0,0.0,0.0,0.0
2017Q4,2017,Q4,Table 4.2,4.2,All Others,Eastern Europe,country_data,42,HUNGARY,4.0,5.0,9.0,13.0,0.0,13.0,0.0,22.0,11.0,4.0,15.0,0.0,0.0,0.0
2017Q4,2017,Q4,Table 4.2,4.2,All Others,Eastern Europe,country_data,43,KOSOVO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017Q4,2017,Q4,Table 4.2,4.2,All Others,Eastern Europe,country_data,44,POLAND,68.0,4.0,72.0,62.0,0.0,62.0,0.0,134.0,83.0,3.0,86.0,0.0,0.0,0.0
2017Q4,2017,Q4,Table 4.2,4.2,All Others,Eastern Europe,country_data,45,ROMANIA,9.0,3.0,12.0,0.0,0.0,0.0,0.0,12.0,31.0,3.0,34.0,0.0,0.0,0.0
2017Q4,2017,Q4,Table 4.2,4.2,All Others,Eastern Europe,country_data,46,RUSSIA,30.0,25.0,55.0,23.0,0.0,23.0,0.0,78.0,10.0,21.0,31.0,0.0,0.0,0.0
2017Q4,2017,Q4,Table 4.2,4.2,All Others,Eastern Europe,country_data,47,TURKEY,14.0,43.0,57.0,0.0,0.0,0.0,0.0,57.0,16.0,43.0,59.0,0.0,0.0,0.0
2017Q4,2017,Q4,Table 4.2,4.2,All Others,Eastern Europe,country_data,48,OTHER E. EUROPE,213.0,15.0,228.0,0.0,0.0,0.0,0.0,228.0,252.0,9.0,261.0,0.0,0.0,0.0
2017Q4,2017,Q4,Table 4.2,4.2,All Others,Latin America and Caribbean,country_data,52,ANGUILLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017Q4,2017,Q4,Table 4.2,4.2,All Others,Latin America and Caribbean,country_data,53,ARGENTINA,115.0,161.0,276.0,337.0,340.0,677.0,25.0,978.0,253.0,157.0,410.0,187.0,45.0,232.0
2017Q4,2017,Q4,Table 4.2,4.2,All Others,Latin America and Caribbean,country_data,54,BRAZIL,2957.0,683.0,3640.0,14.0,3.0,17.0,1.0,3658.0,1867.0,681.0,2548.0,28.0,0.0,28.0
2017Q4,2017,Q4,Table 4.2,4.2,All Others,Latin America and Caribbean,country_data,55,CHILE,803.0,23.0,826.0,31.0,1.0,32.0,16.0,874.0,952.0,42.0,994.0,0.0,2.0,2.0
