period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Ultimate_Risk_Claims_2_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other
2024Q1,2024,Q1,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,9,BELGIUM,399.0,11.0,410.0,40.0,96.0,136.0,18.0,564.0,470.0,21.0,491.0,0.0,0.0,0.0
2024Q1,2024,Q1,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,10,CANADA,10509.0,3341.0,13850.0,6205.0,6062.0,12267.0,222.0,26339.0,10202.0,3218.0,13420.0,25352.0,4531.0,29883.0
2024Q1,2024,Q1,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,11,FRANCE,1177.0,105.0,1282.0,528.0,801.0,1329.0,0.0,2611.0,1000.0,100.0,1100.0,2216.0,283.0,2499.0
2024Q1,2024,Q1,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,12,GERMANY,2214.0,695.0,2909.0,787.0,1219.0,2006.0,10.0,4925.0,1902.0,692.0,2594.0,4288.0,1452.0,5740.0
2024Q1,2024,Q1,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,13,ITALY,141.0,48.0,189.0,770.0,1242.0,2012.0,0.0,2201.0,56.0,51.0,107.0,28.0,262.0,290.0
2024Q1,2024,Q1,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,14,JAPAN,970.0,189.0,1159.0,2545.0,3653.0,6198.0,0.0,7357.0,632.0,184.0,816.0,0.0,0.0,0.0
2024Q1,2024,Q1,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,15,LUXEMBOURG,2389.0,67.0,2456.0,25.0,0.0,25.0,53.0,2534.0,2709.0,67.0,2776.0,2.0,0.0,2.0
2024Q1,2024,Q1,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,16,NETHERLANDS,2604.0,8.0,2612.0,137.0,270.0,407.0,53.0,3072.0,3003.0,20.0,3023.0,2397.0,0.0,2397.0
2024Q1,2024,Q1,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,17,SWEDEN,324.0,394.0,718.0,27.0,88.0,115.0,0.0,833.0,412.0,388.0,800.0,0.0,0.0,0.0
2024Q1,2024,Q1,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,18,SWITZERLAND,2008.0,77.0,2085.0,0.0,0.0,0.0,6.0,2091.0,1631.0,139.0,1770.0,0.0,0.0,0.0
2024Q1,2024,Q1,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,19,UNITED KINGDOM,9193.0,1268.0,10461.0,3760.0,10858.0,14618.0,152.0,25231.0,9266.0,1289.0,10555.0,1779.0,232.0,2011.0
2024Q1,2024,Q1,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,23,AUSTRALIA,1661.0,78.0,1739.0,4885.0,2184.0,7069.0,15.0,8823.0,1583.0,80.0,1663.0,1180.0,0.0,1180.0
2024Q1,2024,Q1,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,24,AUSTRIA,225.0,16.0,241.0,39.0,60.0,99.0,0.0,340.0,188.0,20.0,208.0,0.0,510.0,510.0
2024Q1,2024,Q1,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,25,CYPRUS,7.0,3.0,10.0,0.0,0.0,0.0,3.0,13.0,7.0,3.0,10.0,0.0,0.0,0.0
2024Q1,2024,Q1,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,26,DENMARK,155.0,6.0,161.0,7.0,0.0,7.0,9.0,177.0,156.0,3.0,159.0,0.0,0.0,0.0
2024Q1,2024,Q1,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,27,FINLAND,83.0,10.0,93.0,15.0,60.0,75.0,0.0,168.0,52.0,7.0,59.0,0.0,363.0,363.0
2024Q1,2024,Q1,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,28,GREECE,70.0,16.0,86.0,0.0,0.0,0.0,0.0,86.0,66.0,16.0,82.0,0.0,0.0,0.0
2024Q1,2024,Q1,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,29,IRELAND,4573.0,67.0,4640.0,38.0,0.0,38.0,45.0,4723.0,4595.0,62.0,4657.0,11.0,0.0,11.0
2024Q1,2024,Q1,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,30,ISRAEL,725.0,105.0,830.0,2.0,0.0,2.0,2.0,834.0,313.0,116.0,429.0,0.0,0.0,0.0
2024Q1,2024,Q1,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,31,NEW ZEALAND,309.0,13.0,322.0,228.0,156.0,384.0,0.0,706.0,231.0,26.0,257.0,2.0,0.0,2.0
2024Q1,2024,Q1,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,32,NORWAY,170.0,93.0,263.0,17.0,0.0,17.0,0.0,280.0,189.0,93.0,282.0,0.0,0.0,0.0
2024Q1,2024,Q1,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,33,PORTUGAL,20.0,39.0,59.0,0.0,0.0,0.0,0.0,59.0,48.0,46.0,94.0,0.0,0.0,0.0
2024Q1,2024,Q1,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,34,SLOVAKIA,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,6.0,0.0,0.0,0.0
2024Q1,2024,Q1,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,35,SPAIN,463.0,354.0,817.0,175.0,190.0,365.0,1.0,1183.0,325.0,390.0,715.0,11.0,0.0,11.0
2024Q1,2024,Q1,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,36,OTHER NON G-10 DEV.,168.0,30.0,198.0,0.0,0.0,0.0,0.0,198.0,164.0,25.0,189.0,284.0,0.0,284.0
2024Q1,2024,Q1,Table 4.2,4.2,All Others,Eastern Europe,country_data,40,BULGARIA,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,7.0,2.0,9.0,0.0,0.0,0.0
2024Q1,2024,Q1,Table 4.2,4.2,All Others,Eastern Europe,country_data,41,CZECH REPUBLIC,12.0,9.0,21.0,0.0,0.0,0.0,0.0,21.0,16.0,1.0,17.0,0.0,0.0,0.0
