,,,,,,,,,
,,,,,,,,,
,"Country Exposure Lending Survey /1:  December 31, 2017
   
Table 2 - Claims On Foreign Obligors Held by U.S. Banks on an Immediate-Counterparty Basis & Risk Transfers
   
($ Millions)
   
All Other U.S. Banks - Group C",,,,,,,,
,,,,,,,,,
,,Claims - Immediate-Counterparty Basis /6,,,,,Risk Transfers,,
,,Cross-Border Claims (Excluding Claims from the Fair Value of Derivative Products),"
Claims on Local Residents in Non-Local Currency (Excluding Claims from the Fair Value of Derivative Products)",Remaining Maturity (less than or equal to 1 year), Claims on Local Residents in Local Currency (Excluding Claims from the Fair Value of Derivative Products),Total Cross-Border and Local Claims on Immediate-Counterparty Basis (Excluding claims from the Fair Value of Derivative Products),Outward Risk Transfers /7,Inward Risk Transfers /8,Total Cross-Border and Local Claims on Ultimate-Risk Basis (Excluding claims from the Fair value of Derivative Products)
,G-10 and Luxembourg,,,,,,,,
,BELGIUM,1482,0,928,217,1699,320,290,1671
,CANADA,29139,3518,16903,16756,49413,5512,11561,55453
,FRANCE,5679,30,2822,1805,7514,530,2822,9799
,GERMANY,7830,0,2654,1108,8938,1053,36216,44097
,ITALY,279,20,207,1667,1966,43,339,2262
,JAPAN,25740,2,24175,3337,29079,586,9507,37999
,LUXEMBOURG,10251,15,8031,7262,17528,7244,665,10946
,NETHERLANDS,5891,856,1072,372,7119,1896,1523,6747
,SWEDEN,3123,1,953,304,3428,127,1385,4685
,SWITZERLAND,3204,0,2719,243,3447,228,24385,27555
,UNITED KINGDOM,94829,7335,86216,25769,127933,32425,7945,103439
,Total,187447,11777,146680,58840,258064,49964,96638,304653
,,,,,,,,,
,Non G-10 Developed Countries,,,,,,,,
,AUSTRALIA,6728,16,2658,8139,14883,1218,277,13941
,AUSTRIA,495,0,27,69,564,17,9,555
,CYPRUS,1,0,1,0,1,0,52,54
,DENMARK,358,0,300,17,375,15,201,561
,FINLAND,886,0,447,125,1011,3,2,1010
,GREECE,114,0,86,0,114,23,23,114
,IRELAND,14455,51,9569,8227,22733,10098,947,13582
,ISRAEL,692,0,360,0,692,30,602,1263
,NEW ZEALAND,536,0,84,318,854,190,15,680
