,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,"Country Exposure Lending Survey /1:  December 31, 2017
   
Table 4.1 - U.S. Banks' Claims by Sector (Banking, Public and Non-Bank Financial) of Obligor/Debtor
   
($ Millions)
   
Large Financial Institutions (LFI) - Group B",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,Claims on Banking Sector,,,,,,Claims on Public Sector,,,,,,Claims on Non-Bank Financial Sector,,,,,,
,,Ultimate Risk Claims /2,,,,Immediate Counterparty Basis Claims /6,,Ultimate Risk Claims /2,,,,Immediate Counterparty Basis Claims /6,,Ultimate Risk Claims /2,,,,,Immediate Counterparty Basis Claims /6,
,,Cross-Border Claims,Claims on Local Residents,"Fair Value
 of
 Derivatives
 /3",Total Claims,Cross-Border Claims,Claims on Local Residents in Non-Local Currency,Cross-Border Claims,Claims on Local Residents,"Fair Value
 of
 Derivatives
 /3",Total Claims,Cross-Border Claims,Claims on Local Residents in Non-Local Currency,Cross-Border Claims,Claims on Local Residents,"Fair Value
 of
 Derivatives
 /3",Total Claims,,Cross-Border Claims,Claims on Local Residents in Non-Local Currency
,G-10 and Luxembourg,,,,,,,,,,,,,,,,,,,
,BELGIUM,3432,563,893,4888,3726,527,8764,11065,943,20772,8025,48,2552,54,27,2633,,2229,50
,CANADA,15032,5080,5347,25459,12167,246,2764,10334,1929,15027,2680,846,32833,5144,6476,44453,,32760,664
,FRANCE,24255,387,7754,32396,19144,9,26202,2474,2887,31563,25236,0,76924,718,2233,79875,,76601,10
,GERMANY,18975,271,6443,25689,16394,10,62546,104315,10528,177389,56963,5,31928,1408,4619,37955,,32293,65
,ITALY,11542,85,1264,12891,10916,24,19957,240,15815,36012,19833,0,7036,592,780,8408,,6923,3
,JAPAN,62490,47127,2997,112614,49434,39673,16465,105928,1564,123957,16435,4728,15313,72108,3382,90803,,13867,2177
,LUXEMBOURG,1726,178,186,2090,3704,121,1253,5205,47,6505,1176,0,35134,2132,3574,40840,,38572,1818
,NETHERLANDS,6383,227,4903,11513,4056,2,6661,7575,424,14660,6270,0,18004,767,2791,21562,,17241,3
,SWEDEN,6668,29,593,7290,6123,0,2201,639,169,3009,1987,0,5754,5,335,6094,,5790,4
,SWITZERLAND,6580,131,1073,7784,5394,70,3291,17392,49,20732,3048,1,4113,112,2972,7197,,4059,162
,UNITED KINGDOM,5000,24496,14014,43510,8636,27272,7417,93856,11955,113228,6522,2540,34321,143099,18760,196180,,32498,59900
,Total,162083,78574,45467,286124,139694,67954,157521,359023,46310,562854,148175,8168,263912,226139,45949,536000,,262833,64856
,,,,,,,,,,,,,,,,,,,,
,Non G-10 Developed Countries,,,,,,,,,,,,,,,,,,,
,AUSTRALIA,8924,4418,2574,15916,6921,502,998,20292,133,21423,953,0,10434,10465,1029,21928,,10671,689
,AUSTRIA,1093,1,177,1271,1093,0,4595,0,392,4987,4518,0,874,0,5,879,,765,0
,CYPRUS,188,0,3,191,197,0,54,0,0,54,54,0,963,0,65,1028,,1318,0
,DENMARK,4639,349,575,5563,4257,0,444,50,161,655,350,0,3696,13,783,4492,,3689,9
,FINLAND,1072,35,17,1124,1731,22,4675,17,544,5236,4556,0,4470,0,88,4558,,4399,0
,GREECE,8551,0,142,8693,8502,0,751,31,711,1493,751,0,8,55,0,63,,8,0
,IRELAND,2146,452,99,2697,2463,201,3942,760,288,4990,3856,0,51576,1020,2641,55237,,61373,1934
