,,,,,,,,,
,,,,,,,,,
,"Country Exposure Lending Survey /1:  December 31, 2023
   
Table 2 - Claims On Foreign Obligors Held by U.S. Banks on an Immediate-Counterparty Basis & Risk Transfers
   
($ Millions)
   
All Other U.S. Banks - Group C",,,,,,,,
,,,,,,,,,
,,Claims - Immediate-Counterparty Basis /6,,,,,Risk Transfers,,
,,Cross-Border Claims (Excluding Claims from the Fair Value of Derivative Products),"
Claims on Local Residents in Non-Local Currency (Excluding Claims from the Fair Value of Derivative Products)",Remaining Maturity (less than or equal to 1 year), Claims on Local Residents in Local Currency (Excluding Claims from the Fair Value of Derivative Products),Total Cross-Border and Local Claims on Immediate-Counterparty Basis (Excluding claims from the Fair Value of Derivative Products),Outward Risk Transfers /7,Inward Risk Transfers /8,Total Cross-Border and Local Claims on Ultimate-Risk Basis (Excluding claims from the Fair value of Derivative Products)
,G-10 and Luxembourg,,,,,,,,
,BELGIUM,1436,337,1112,9350,11123,347,225,11001
,CANADA,66155,31897,44431,16677,114729,4690,8619,90144
,FRANCE,11984,2499,8021,1504,15987,679,11213,24024
,GERMANY,15509,5744,6679,19214,40467,2813,44836,76719
,ITALY,1138,290,885,2401,3829,58,112,3595
,JAPAN,23258,2503,22718,8131,33892,468,5121,38544
,LUXEMBOURG,7683,172,4321,6648,14503,1564,1733,14604
,NETHERLANDS,5058,2420,1364,3960,11438,1208,1098,8929
,SWEDEN,2722,0,1437,122,2844,322,326,2846
,SWITZERLAND,3785,2,2797,282,4069,702,22927,26289
,UNITED KINGDOM,119151,13007,108711,51862,184020,55661,13942,140517
,Total,257879,58871,202476,120151,436901,68512,110152,437212
,,,,,,,,,
,Non G-10 Developed Countries,,,,,,,,
,AUSTRALIA,6504,1184,2343,10073,17761,694,353,16250
,AUSTRIA,1288,510,228,113,1911,49,71,1423
,CYPRUS,13,0,5,0,13,1,0,12
,DENMARK,793,0,535,8,801,359,320,762
,FINLAND,1187,363,154,81,1631,62,379,1585
,GREECE,89,0,32,0,89,20,27,96
,IRELAND,19698,196,15298,5019,24913,5759,1487,20622
,ISRAEL,1037,0,579,6,1043,94,477,1423
,NEW ZEALAND,471,3,223,450,924,113,108,919
,NORWAY,2562,5,1236,58,2625,466,425,2586
,PORTUGAL,288,0,115,0,288,48,0,240
,SLOVAKIA,160,0,7,0,160,6,2,156
,SPAIN,1661,11,608,691,2363,243,654,2760
,OTHER NON G-10 DEV.,210,284,45,0,494,17,39,232
,Total,35961,2556,21408,16499,55016,7931,4342,49066
,,,,,,,,,
,Eastern Europe,,,,,,,,
,BULGARIA,14,0,12,0,14,11,0,3
,CZECH REPUBLIC,120,0,114,0,120,76,15,59
,HUNGARY,188,2,129,5,195,104,37,128
,KOSOVO,0,0,0,0,0,0,0,0
,POLAND,287,2,272,295,584,234,52,402
,ROMANIA,75,0,68,0,75,66,59,68
,RUSSIA,915,0,157,17,932,2,1,931
,TURKEY,289,2170,86,0,2459,107,76,258
,OTHER E. EUROPE,272,2,222,1,275,43,2,232
,Total,2160,2176,1060,318,4654,643,242,2081
,,,,,,,,,
,Latin America and Caribbean,,,,,,,,
,ANGUILLA,102,0,100,0,102,26,11,87
,ARGENTINA,772,9770,477,335,10877,576,284,1030
,BRAZIL,5300,4265,3239,805,10370,981,1426,6550
,CHILE,2056,10431,1388,14,12501,314,131,1888
,COLOMBIA,864,1246,536,0,2110,281,235,819
