period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Ultimate_Risk_Claims_2_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other
2017Q3,2017,Q3,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,9,BELGIUM,4605.0,529.0,5134.0,178.0,16.0,194.0,305.0,5633.0,4111.0,530.0,4641.0,59.0,1.0,60.0
2017Q3,2017,Q3,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,10,CANADA,12095.0,476.0,12571.0,17524.0,1124.0,18648.0,1921.0,33140.0,11813.0,297.0,12110.0,7319.0,0.0,7319.0
2017Q3,2017,Q3,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,11,FRANCE,19457.0,666.0,20123.0,8084.0,721.0,8805.0,1214.0,30142.0,18466.0,661.0,19127.0,204.0,5.0,209.0
2017Q3,2017,Q3,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,12,GERMANY,22611.0,1052.0,23663.0,1094.0,110.0,1204.0,2428.0,27295.0,19024.0,860.0,19884.0,358.0,8.0,366.0
2017Q3,2017,Q3,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,13,ITALY,6823.0,218.0,7041.0,3593.0,599.0,4192.0,553.0,11786.0,6014.0,220.0,6234.0,704.0,18.0,722.0
2017Q3,2017,Q3,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,14,JAPAN,17863.0,135.0,17998.0,21546.0,180.0,21726.0,906.0,40630.0,16603.0,109.0,16712.0,1629.0,0.0,1629.0
2017Q3,2017,Q3,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,15,LUXEMBOURG,10510.0,219.0,10729.0,1112.0,0.0,1112.0,1404.0,13245.0,13909.0,3.0,13912.0,48.0,0.0,48.0
2017Q3,2017,Q3,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,16,NETHERLANDS,19558.0,58.0,19616.0,588.0,397.0,985.0,1789.0,22390.0,28613.0,65.0,28678.0,17.0,0.0,17.0
2017Q3,2017,Q3,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,17,SWEDEN,4537.0,96.0,4633.0,4.0,0.0,4.0,116.0,4753.0,4300.0,98.0,4398.0,0.0,0.0,0.0
2017Q3,2017,Q3,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,18,SWITZERLAND,9591.0,338.0,9929.0,3369.0,3137.0,6506.0,1250.0,17685.0,8658.0,255.0,8913.0,3463.0,2779.0,6242.0
