period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_on_Banking_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Public_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Non_Bank_Financial_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents
2020Q3,2020,Q3,Table 4.1,4.1,LFI,G-10 and Luxembourg,region_header,7,G-10 and Luxembourg,,,,,,,,,,,,,,,,,,
2020Q3,2020,Q3,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,8,BELGIUM,3038.0,7.0,537.0,3582.0,3163.0,2.0,9349.0,2062.0,458.0,11869.0,8606.0,0.0,4465.0,174.0,46.0,4685.0,4457.0,84.0
2020Q3,2020,Q3,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,9,CANADA,16988.0,5628.0,4516.0,27132.0,13591.0,808.0,6500.0,11549.0,1209.0,19258.0,6425.0,17.0,19689.0,14779.0,1732.0,36200.0,20173.0,967.0
2020Q3,2020,Q3,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,10,FRANCE,17919.0,948.0,8784.0,27651.0,16874.0,115.0,29045.0,8955.0,3909.0,41909.0,27778.0,0.0,79697.0,4193.0,3462.0,87352.0,79635.0,162.0
2020Q3,2020,Q3,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,11,GERMANY,12675.0,937.0,6171.0,19783.0,11295.0,244.0,56904.0,132813.0,11363.0,201080.0,49381.0,0.0,29652.0,8142.0,6176.0,43970.0,36478.0,382.0
2020Q3,2020,Q3,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,12,ITALY,7565.0,166.0,1419.0,9150.0,7500.0,86.0,30830.0,659.0,15842.0,47331.0,30691.0,0.0,7742.0,1894.0,1149.0,10785.0,7721.0,839.0
2020Q3,2020,Q3,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,13,JAPAN,56380.0,35382.0,2214.0,93976.0,46016.0,29974.0,32682.0,139687.0,3013.0,175382.0,32583.0,0.0,8679.0,115782.0,3913.0,128374.0,8378.0,494.0
2020Q3,2020,Q3,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,14,LUXEMBOURG,1097.0,234.0,103.0,1434.0,2686.0,65.0,383.0,7185.0,20.0,7588.0,383.0,5.0,39193.0,3715.0,4078.0,46986.0,40989.0,1481.0
2020Q3,2020,Q3,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,15,NETHERLANDS,6323.0,27.0,5528.0,11878.0,3865.0,0.0,8078.0,9309.0,547.0,17934.0,7825.0,0.0,15457.0,124.0,896.0,16477.0,15581.0,0.0
2020Q3,2020,Q3,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,16,SWEDEN,6463.0,1.0,186.0,6650.0,10179.0,0.0,1797.0,712.0,7.0,2516.0,1759.0,1.0,4170.0,6.0,523.0,4699.0,4230.0,0.0
