period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Immediate_Counterparty_Basis_Cross_Border_Claims_Excluding_Claims,Claims_on_Local_Residents,Remaining_Maturity_less_than,Claims_on_Local_Residents,Total_Cross_Border_and_Local,Risk_Transfers_Outward_Risk_Transfers_7,Inward_Risk_Transfers_8,Total_Cross_Border_and_Local
2020Q3,2020,Q3,Table 2,2,All Banks,G-10 and Luxembourg,region_header,6,G-10 and Luxembourg,,,,,,,,
2020Q3,2020,Q3,Table 2,2,All Banks,G-10 and Luxembourg,country_data,7,BELGIUM,20924.0,410.0,15978.0,8706.0,30040.0,872.0,1761.0,30926.0
2020Q3,2020,Q3,Table 2,2,All Banks,G-10 and Luxembourg,country_data,8,CANADA,94851.0,12839.0,73516.0,59367.0,167057.0,7506.0,15662.0,175356.0
2020Q3,2020,Q3,Table 2,2,All Banks,G-10 and Luxembourg,country_data,9,FRANCE,164708.0,373.0,140702.0,23435.0,188516.0,2224.0,14987.0,201281.0
2020Q3,2020,Q3,Table 2,2,All Banks,G-10 and Luxembourg,country_data,10,GERMANY,145432.0,1043.0,111604.0,162214.0,308689.0,13159.0,44890.0,340420.0
2020Q3,2020,Q3,Table 2,2,All Banks,G-10 and Luxembourg,country_data,11,ITALY,54969.0,1175.0,45507.0,5913.0,62057.0,218.0,1562.0,63398.0
2020Q3,2020,Q3,Table 2,2,All Banks,G-10 and Luxembourg,country_data,12,JAPAN,137825.0,39239.0,142264.0,304312.0,481376.0,3810.0,31858.0,508856.0
2020Q3,2020,Q3,Table 2,2,All Banks,G-10 and Luxembourg,country_data,13,LUXEMBOURG,73723.0,2604.0,50548.0,16976.0,93303.0,12280.0,3749.0,84776.0
2020Q3,2020,Q3,Table 2,2,All Banks,G-10 and Luxembourg,country_data,14,NETHERLANDS,64268.0,92.0,38698.0,11598.0,75958.0,11332.0,7411.0,72040.0
2020Q3,2020,Q3,Table 2,2,All Banks,G-10 and Luxembourg,country_data,15,SWEDEN,25754.0,78.0,21086.0,1366.0,27198.0,5595.0,2798.0,24397.0
2020Q3,2020,Q3,Table 2,2,All Banks,G-10 and Luxembourg,country_data,16,SWITZERLAND,30079.0,5529.0,29499.0,25169.0,60777.0,3650.0,49818.0,106945.0
2020Q3,2020,Q3,Table 2,2,All Banks,G-10 and Luxembourg,country_data,17,UNITED KINGDOM,147276.0,97136.0,185629.0,317899.0,562311.0,55100.0,21812.0,528699.0
2020Q3,2020,Q3,Table 2,2,All Banks,G-10 and Luxembourg,subtotal,18,Total,959809.0,160518.0,855031.0,936955.0,2057282.0,115746.0,196308.0,2137094.0
2020Q3,2020,Q3,Table 2,2,All Banks,G-10 and Luxembourg,empty,19,,,,,,,,,
2020Q3,2020,Q3,Table 2,2,All Banks,Non G-10 Developed Countries,region_header,20,Non G-10 Developed Countries,,,,,,,,
2020Q3,2020,Q3,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,21,AUSTRALIA,29170.0,4051.0,19800.0,93841.0,127062.0,5490.0,3950.0,125523.0
2020Q3,2020,Q3,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,22,AUSTRIA,10279.0,0.0,5420.0,186.0,10465.0,1007.0,641.0,10099.0
2020Q3,2020,Q3,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,23,CYPRUS,1932.0,0.0,1664.0,0.0,1932.0,318.0,350.0,1960.0
2020Q3,2020,Q3,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,24,DENMARK,7930.0,1.0,6865.0,343.0,8274.0,746.0,3855.0,11378.0
2020Q3,2020,Q3,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,25,FINLAND,10158.0,1.0,7291.0,77.0,10236.0,222.0,3055.0,13070.0
2020Q3,2020,Q3,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,26,GREECE,2051.0,0.0,1236.0,270.0,2321.0,59.0,20.0,2282.0
