,,,,,,,,,
,,,,,,,,,
,"Country Exposure Lending Survey /1:  September 30, 2021
   
Table 2 - Claims On Foreign Obligors Held by U.S. Banks on an Immediate-Counterparty Basis & Risk Transfers
   
($ Millions)
   
All U.S. Banks - Group A",,,,,,,,
,,,,,,,,,
,,Claims - Immediate-Counterparty Basis /6,,,,,Risk Transfers,,
,,Cross-Border Claims (Excluding Claims from the Fair Value of Derivative Products),"
Claims on Local Residents in Non-Local Currency (Excluding Claims from the Fair Value of Derivative Products)",Remaining Maturity (less than or equal to 1 year), Claims on Local Residents in Local Currency (Excluding Claims from the Fair Value of Derivative Products),Total Cross-Border and Local Claims on Immediate-Counterparty Basis (Excluding claims from the Fair Value of Derivative Products),Outward Risk Transfers /7,Inward Risk Transfers /8,Total Cross-Border and Local Claims on Ultimate-Risk Basis (Excluding claims from the Fair value of Derivative Products)
,G-10 and Luxembourg,,,,,,,,
,BELGIUM,21093,428,17180,9498,31019,952,1370,31430
,CANADA,143862,10839,122931,74702,229403,10855,17024,235511
,FRANCE,234868,2466,217582,63781,301115,6360,15419,310174
,GERMANY,113231,2315,83493,227820,343366,12118,48896,380140
,ITALY,49842,795,43193,8346,58983,788,1986,60177
,JAPAN,116253,36812,125657,300027,453092,6162,33434,480371
,LUXEMBOURG,101906,2762,72456,17402,122070,17067,6198,111197
,NETHERLANDS,58602,129,39577,14277,73008,10243,10266,72972
,SWEDEN,27813,2,23871,1235,29050,2185,2116,28981
,SWITZERLAND,30357,6511,31471,26792,63660,4481,66820,121244
,UNITED KINGDOM,163030,91265,191191,350378,604673,68701,42554,577401
,Total,1060857,154324,968602,1094258,2309439,139912,246083,2409598
,,,,,,,,,
,Non G-10 Developed Countries,,,,,,,,
,AUSTRALIA,30966,3492,22618,108461,142919,7343,3208,138779
,AUSTRIA,12115,3,7974,94,12212,842,448,11815
,CYPRUS,2785,0,2391,0,2785,189,542,3139
,DENMARK,8816,1,7420,437,9254,754,1958,10460
,FINLAND,15231,0,13165,84,15315,95,1554,16776
,GREECE,3870,0,2787,263,4133,143,102,4093
,IRELAND,109661,4633,79026,18885,133179,17710,5762,121227
,ISRAEL,11545,137,8230,2617,14299,548,824,14576
,NEW ZEALAND,3299,13,2609,1873,5185,420,190,4956
,NORWAY,23202,6,20402,99,23307,1257,1771,23815
,PORTUGAL,3582,7,2960,27,3616,270,81,3431
,SLOVAKIA,1228,3,1140,184,1415,64,17,1367
,SPAIN,39709,136,30347,1529,41374,847,2937,43465
,OTHER NON G-10 DEV.,29260,0,28726,2,29262,574,246,28934
,Total,295269,8431,229795,134555,438255,31056,19640,426833
,,,,,,,,,
,Eastern Europe,,,,,,,,
,BULGARIA,160,384,437,365,909,51,4,861
,CZECH REPUBLIC,4141,432,4314,3264,7837,249,38,7625
,HUNGARY,2188,239,2221,1114,3541,971,115,2683
,KOSOVO,0,0,0,0,0,0,0,0
,POLAND,3665,1113,3869,11548,16326,677,212,15860
,ROMANIA,622,322,775,1766,2710,227,29,2511
,RUSSIA,6824,1018,6332,6952,14794,673,508,14628
,TURKEY,9476,749,8578,1651,11876,974,788,11685
,OTHER E. EUROPE,3246,77,3197,882,4205,179,383,4407
,Total,30322,4334,29723,27542,62198,4001,2077,60260
,,,,,,,,,
,Latin America and Caribbean,,,,,,,,
,ANGUILLA,823,0,813,0,823,67,85,841
,ARGENTINA,2882,764,2716,4376,8022,1085,193,7120
,BRAZIL,38005,2877,31332,42363,83245,6415,9654,86462
,CHILE,9198,3,8053,3023,12224,838,590,11976
,COLOMBIA,6032,7,4302,3279,9318,968,411,8741
,COSTA RICA,576,248,663,615,1439,275,73,1232
,DOMINICAN REPUBLIC,1003,130,804,262,1395,425,95,885
,ECUADOR,1226,588,1375,21,1835,637,101,1290
,EL SALVADOR,530,183,640,0,713,121,34,624
,FRENCH GUIANA,0,0,0,0,0,0,0,0
,GUATEMALA,1501,66,1426,382,1949,407,190,1729
,HONDURAS,796,60,791,150,1006,133,15,881
,MEXICO,29452,5968,22317,71460,106880,9125,5064,102834
,MONTSERRAT,0,0,0,0,0,0,0,0
,PERU,3620,793,3559,1095,5508,712,596,5388
,URUGUAY,1502,340,1544,532,2374,454,64,1984
,VENEZUELA,1487,0,974,0,1487,648,118,952
,OTHER LAT. AM. & CAR.,64291,964,55149,761,66016,14277,1899,53635
,Total,162924,12991,136458,128319,304234,36587,19182,286574
,,,,,,,,,
,Asia and Pacific,,,,,,,,
,CHINA-MAINLAND,85579,4148,82911,40934,130661,6601,12390,136441
,INDIA,22635,1735,20922,53091,77461,4209,3599,76838
,INDONESIA,8131,3727,10396,5081,16939,2260,993,15679
,"KOREA, SOUTH",55836,4299,57328,49307,109442,2594,9239,116089
,KUWAIT,14273,43,13867,333,14649,73,247,14821
,MALAYSIA,4934,1869,5725,11599,18402,942,1308,18770
,PAKISTAN,192,29,207,1070,1291,162,9,1136
,PHILIPPINES,2609,865,3240,4970,8444,404,383,8420
,QATAR,9592,0,5656,22,9614,72,802,10342
,SAUDI ARABIA,27411,259,21856,1168,28838,2484,1194,27552
,TAIWAN,48180,3351,50122,24037,75568,1544,2826,76849
,THAILAND,3796,283,3687,9464,13543,550,349,13344
,UNITED ARAB EMIRATES,21546,2819,20203,4289,28654,1753,1395,28303
,WEST BANK AND GAZA,2,0,2,0,2,1,0,1
,OTHER ASIA AND PACIFIC,13183,2658,12123,3316,19157,4489,990,15655
,Total,317899,26085,308245,208681,552665,28138,35724,560240
,,,,,,,,,
,Africa,,,,,,,,
,ALGERIA,6,116,122,1112,1234,271,0,962
,EGYPT,10469,93,9569,1824,12386,587,10,11809
,GHANA,2591,0,2444,0,2591,626,1,1966
,KENYA,441,282,648,678,1401,162,13,1253
,MOROCCO,568,20,541,417,1005,22,0,984
,NIGERIA,10981,171,10334,2213,13365,596,73,12838
,SAINT HELENA,0,0,0,0,0,0,0,0
,SOUTH AFRICA,5317,266,4811,6843,12426,579,1068,12914
