period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Foreign_Office_Liabilities_By_Country_of_Foreign_Office_Non_Local_Currency,Local_Currency,Total,By_Country_of_Creditor,Net_Due_To_or,Memorandum_Items_9_Securities_HTM_and_AFS,Trading_Assets_Assets_Held_for_Trading,Offsetting_Positions_for_Trading,Collateralized_Claims_Not_Subject_Total_Collateral,Of_Which_Cash,Of_Which_Same_Country,Of_Which_Resale_Reverse_Repurchase
2019Q1,2019,Q1,Table 3,3,All Banks,G-10 and Luxembourg,region_header,7,G-10 and Luxembourg,,,,,,,,,,,,
2019Q1,2019,Q1,Table 3,3,All Banks,G-10 and Luxembourg,country_data,8,BELGIUM,11178.0,5528.0,16706.0,15874.0,5550.0,2282.0,6501.0,1718.0,2576.0,0.0,878.0,2576.0
2019Q1,2019,Q1,Table 3,3,All Banks,G-10 and Luxembourg,country_data,9,CANADA,7101.0,30417.0,37518.0,45705.0,28839.0,18006.0,19163.0,2395.0,33361.0,320.0,13659.0,32742.0
2019Q1,2019,Q1,Table 3,3,All Banks,G-10 and Luxembourg,country_data,10,FRANCE,648.0,4876.0,5524.0,49141.0,12562.0,12811.0,35045.0,4074.0,98273.0,322.0,56317.0,98271.0
2019Q1,2019,Q1,Table 3,3,All Banks,G-10 and Luxembourg,country_data,11,GERMANY,21408.0,64241.0,85649.0,105379.0,78178.0,25433.0,28783.0,5532.0,65383.0,4.0,16625.0,65176.0
2019Q1,2019,Q1,Table 3,3,All Banks,G-10 and Luxembourg,country_data,12,ITALY,249.0,3287.0,3536.0,40882.0,2761.0,2710.0,24750.0,6108.0,8485.0,12.0,2918.0,8482.0
2019Q1,2019,Q1,Table 3,3,All Banks,G-10 and Luxembourg,country_data,13,JAPAN,4299.0,67395.0,71694.0,75072.0,249191.0,14772.0,87839.0,18368.0,177964.0,1.0,107726.0,177958.0
2019Q1,2019,Q1,Table 3,3,All Banks,G-10 and Luxembourg,country_data,14,LUXEMBOURG,35910.0,15234.0,51144.0,76335.0,-30882.0,1636.0,10373.0,1225.0,21148.0,196.0,1033.0,21026.0
2019Q1,2019,Q1,Table 3,3,All Banks,G-10 and Luxembourg,country_data,15,NETHERLANDS,27678.0,8540.0,36218.0,57200.0,-24820.0,7996.0,15173.0,1192.0,1230.0,0.0,471.0,1131.0
2019Q1,2019,Q1,Table 3,3,All Banks,G-10 and Luxembourg,country_data,16,SWEDEN,304.0,1140.0,1444.0,13125.0,-490.0,3023.0,4794.0,125.0,2620.0,1.0,1467.0,2530.0
2019Q1,2019,Q1,Table 3,3,All Banks,G-10 and Luxembourg,country_data,17,SWITZERLAND,7466.0,1801.0,9267.0,33872.0,21840.0,2250.0,6874.0,274.0,21054.0,69.0,17434.0,21035.0
2019Q1,2019,Q1,Table 3,3,All Banks,G-10 and Luxembourg,country_data,18,UNITED KINGDOM,1036391.0,209236.0,1245627.0,259943.0,191980.0,24893.0,68613.0,13207.0,110267.0,433.0,49734.0,107771.0
2019Q1,2019,Q1,Table 3,3,All Banks,G-10 and Luxembourg,subtotal,19,Total,1152632.0,411695.0,1564327.0,772528.0,534709.0,115812.0,307908.0,54218.0,542361.0,1358.0,268262.0,538698.0
2019Q1,2019,Q1,Table 3,3,All Banks,G-10 and Luxembourg,empty,20,,,,,,,,,,,,,
2019Q1,2019,Q1,Table 3,3,All Banks,Non G-10 Developed Countries,region_header,21,Non G-10 Developed Countries,,,,,,,,,,,,
2019Q1,2019,Q1,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,22,AUSTRALIA,8067.0,44250.0,52317.0,62143.0,20953.0,13774.0,23910.0,1743.0,6131.0,1.0,4283.0,6075.0
2019Q1,2019,Q1,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,23,AUSTRIA,4.0,100.0,104.0,6265.0,-35.0,2941.0,3867.0,511.0,493.0,0.0,139.0,493.0
2019Q1,2019,Q1,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,24,CYPRUS,0.0,0.0,0.0,3015.0,-1.0,0.0,1059.0,6.0,332.0,0.0,39.0,300.0
