period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_on_Banking_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Public_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Non_Bank_Financial_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents
2016Q4,2016,Q4,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,8,BELGIUM,2646.0,304.0,1109.0,4059.0,2923.0,272.0,4184.0,3819.0,1012.0,9015.0,4761.0,0.0,2871.0,93.0,45.0,3009.0,1969.0,52.0
2016Q4,2016,Q4,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,9,CANADA,13733.0,4782.0,3762.0,22277.0,12147.0,355.0,2795.0,13826.0,1704.0,18325.0,2695.0,200.0,12917.0,4260.0,4662.0,21839.0,13325.0,882.0
2016Q4,2016,Q4,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,10,FRANCE,32640.0,101.0,13521.0,46262.0,22683.0,0.0,24858.0,6037.0,2754.0,33649.0,25564.0,0.0,82684.0,9.0,2926.0,85619.0,83244.0,4.0
2016Q4,2016,Q4,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,11,GERMANY,24249.0,2245.0,10337.0,36831.0,17261.0,481.0,58467.0,75806.0,9353.0,143626.0,55560.0,5.0,16928.0,2427.0,6998.0,26353.0,17853.0,41.0
2016Q4,2016,Q4,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,12,ITALY,14173.0,545.0,1827.0,16545.0,14329.0,19.0,17037.0,371.0,21373.0,38781.0,18130.0,2.0,7189.0,614.0,1030.0,8833.0,7094.0,8.0
2016Q4,2016,Q4,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,13,JAPAN,52308.0,58992.0,4281.0,115581.0,39648.0,52251.0,8900.0,126252.0,1775.0,136927.0,10484.0,5900.0,7884.0,78836.0,3813.0,90533.0,5838.0,2081.0
2016Q4,2016,Q4,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,14,LUXEMBOURG,2334.0,44.0,293.0,2671.0,3411.0,29.0,3414.0,5608.0,2.0,9024.0,3427.0,0.0,21682.0,1873.0,5152.0,28707.0,22819.0,1093.0
2016Q4,2016,Q4,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,15,NETHERLANDS,7319.0,154.0,4003.0,11476.0,6223.0,3.0,9392.0,3388.0,585.0,13365.0,9282.0,0.0,16985.0,74.0,9682.0,26741.0,17907.0,50.0
2016Q4,2016,Q4,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,16,SWEDEN,9058.0,24.0,752.0,9834.0,8469.0,0.0,2839.0,1173.0,72.0,4084.0,2648.0,0.0,4498.0,2.0,439.0,4939.0,4573.0,2.0
2016Q4,2016,Q4,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,17,SWITZERLAND,9337.0,231.0,4403.0,13971.0,8178.0,60.0,3713.0,14099.0,222.0,18034.0,3647.0,0.0,4879.0,207.0,676.0,5762.0,4758.0,171.0
2016Q4,2016,Q4,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,18,UNITED KINGDOM,7909.0,25979.0,21959.0,55847.0,10400.0,24663.0,5565.0,79487.0,15491.0,100543.0,5249.0,1145.0,49383.0,143538.0,41375.0,234296.0,45535.0,63350.0
2016Q4,2016,Q4,Table 4.1,4.1,LFI,Non G-10 Developed Countries,country_data,22,AUSTRALIA,8364.0,8956.0,2815.0,20135.0,8038.0,157.0,1228.0,18641.0,135.0,20004.0,1102.0,0.0,9496.0,8479.0,1703.0,19678.0,9898.0,428.0
2016Q4,2016,Q4,Table 4.1,4.1,LFI,Non G-10 Developed Countries,country_data,23,AUSTRIA,1910.0,1.0,761.0,2672.0,1752.0,0.0,5220.0,0.0,258.0,5478.0,5454.0,0.0,892.0,0.0,14.0,906.0,527.0,0.0
2016Q4,2016,Q4,Table 4.1,4.1,LFI,Non G-10 Developed Countries,country_data,24,CYPRUS,132.0,0.0,3.0,135.0,132.0,0.0,37.0,0.0,0.0,37.0,48.0,0.0,854.0,0.0,113.0,967.0,906.0,0.0
2016Q4,2016,Q4,Table 4.1,4.1,LFI,Non G-10 Developed Countries,country_data,25,DENMARK,3485.0,53.0,728.0,4266.0,3469.0,0.0,356.0,8.0,71.0,435.0,344.0,0.0,1515.0,33.0,1486.0,3034.0,1469.0,6.0
2016Q4,2016,Q4,Table 4.1,4.1,LFI,Non G-10 Developed Countries,country_data,26,FINLAND,2206.0,7.0,922.0,3135.0,2260.0,0.0,4547.0,17.0,1116.0,5680.0,4476.0,0.0,725.0,0.0,170.0,895.0,681.0,0.0
2016Q4,2016,Q4,Table 4.1,4.1,LFI,Non G-10 Developed Countries,country_data,27,GREECE,8934.0,0.0,218.0,9152.0,8935.0,0.0,158.0,199.0,1194.0,1551.0,174.0,0.0,34.0,59.0,0.0,93.0,34.0,0.0
2016Q4,2016,Q4,Table 4.1,4.1,LFI,Non G-10 Developed Countries,country_data,28,IRELAND,2766.0,429.0,601.0,3796.0,2692.0,201.0,845.0,345.0,303.0,1493.0,950.0,0.0,45048.0,858.0,4025.0,49931.0,49015.0,2235.0
2016Q4,2016,Q4,Table 4.1,4.1,LFI,Non G-10 Developed Countries,country_data,29,ISRAEL,286.0,52.0,387.0,725.0,285.0,7.0,748.0,800.0,49.0,1597.0,876.0,2.0,526.0,5.0,237.0,768.0,459.0,0.0
