period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Ultimate_Risk_Basis_2_Cross_border_Claims_Excluding_Claims,Claims_on_Local_Residents_Total,In_Non_Local_Currency,In_Local_Currency,Claims_Resulting_From_the,Country_Risk_Claims_4,Off_Balance_Sheet_Items_Cross_Border_and_Local_Commitments_Unused_Commitments,Guarantees_Excluding_Credit_Derivatives,Credit_Derivatives_By_Reference_Gross_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased,Gross_Net_5_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased,Trade_Finance
2016Q4,2016,Q4,Table 1,1,All Banks,G-10 and Luxembourg,country_data,10,BELGIUM,14480.0,5904.0,1568.0,4336.0,2593.0,22977.0,7418.0,269.0,22133.0,22634.0,10771.0,11289.0,155.0
2016Q4,2016,Q4,Table 1,1,All Banks,G-10 and Luxembourg,country_data,11,CANADA,81367.0,60126.0,9960.0,50166.0,15617.0,157110.0,82646.0,11896.0,43798.0,42986.0,21244.0,20372.0,286.0
2016Q4,2016,Q4,Table 1,1,All Banks,G-10 and Luxembourg,country_data,12,FRANCE,171562.0,10472.0,324.0,10148.0,20957.0,202991.0,64786.0,4163.0,296072.0,291289.0,146834.0,142098.0,640.0
2016Q4,2016,Q4,Table 1,1,All Banks,G-10 and Luxembourg,country_data,13,GERMANY,181122.0,81750.0,786.0,80964.0,31184.0,294056.0,70273.0,4800.0,266572.0,270837.0,129980.0,134306.0,1039.0
2016Q4,2016,Q4,Table 1,1,All Banks,G-10 and Luxembourg,country_data,14,ITALY,44550.0,5547.0,318.0,5229.0,25442.0,75539.0,7690.0,1150.0,266917.0,274358.0,76097.0,83411.0,132.0
2016Q4,2016,Q4,Table 1,1,All Banks,G-10 and Luxembourg,country_data,15,JAPAN,106989.0,287684.0,59772.0,227912.0,12043.0,406716.0,90832.0,4993.0,157051.0,157877.0,76520.0,77082.0,134.0
2016Q4,2016,Q4,Table 1,1,All Banks,G-10 and Luxembourg,country_data,16,LUXEMBOURG,41153.0,11431.0,1222.0,10209.0,7168.0,59752.0,9867.0,2684.0,31032.0,31872.0,13688.0,14572.0,522.0
2016Q4,2016,Q4,Table 1,1,All Banks,G-10 and Luxembourg,country_data,17,NETHERLANDS,56523.0,5211.0,930.0,4281.0,16622.0,78356.0,21792.0,3293.0,142001.0,145123.0,67123.0,70039.0,1041.0
2016Q4,2016,Q4,Table 1,1,All Banks,G-10 and Luxembourg,country_data,18,SWEDEN,24051.0,1370.0,4.0,1366.0,1429.0,26850.0,5385.0,353.0,49823.0,49308.0,26476.0,25956.0,320.0
2016Q4,2016,Q4,Table 1,1,All Banks,G-10 and Luxembourg,country_data,19,SWITZERLAND,76056.0,21692.0,6655.0,15037.0,6895.0,104643.0,15948.0,4902.0,90939.0,89259.0,49166.0,47469.0,2004.0
