period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Immediate_Counterparty_Basis_Cross_Border_Claims_Excluding_Claims,Claims_on_Local_Residents,Remaining_Maturity_less_than,Claims_on_Local_Residents,Total_Cross_Border_and_Local,Risk_Transfers_Outward_Risk_Transfers_7,Inward_Risk_Transfers_8,Total_Cross_Border_and_Local
2016Q4,2016,Q4,Table 2,2,LFI,G-10 and Luxembourg,country_data,7,BELGIUM,12820.0,381.0,7325.0,3910.0,17111.0,1614.0,3091.0,18587.0
2016Q4,2016,Q4,Table 2,2,LFI,G-10 and Luxembourg,country_data,8,CANADA,38903.0,9215.0,29431.0,35724.0,83842.0,7035.0,5801.0,82623.0
2016Q4,2016,Q4,Table 2,2,LFI,G-10 and Luxembourg,country_data,9,FRANCE,153041.0,213.0,128115.0,8925.0,162179.0,6691.0,15014.0,170507.0
2016Q4,2016,Q4,Table 2,2,LFI,G-10 and Luxembourg,country_data,10,GERMANY,109292.0,737.0,71907.0,79846.0,189875.0,7104.0,19448.0,202204.0
2016Q4,2016,Q4,Table 2,2,LFI,G-10 and Luxembourg,country_data,11,ITALY,45463.0,315.0,36645.0,3815.0,49593.0,2730.0,1709.0,48602.0
2016Q4,2016,Q4,Table 2,2,LFI,G-10 and Luxembourg,country_data,12,JAPAN,68534.0,61828.0,113289.0,221341.0,351703.0,3964.0,17490.0,364956.0
2016Q4,2016,Q4,Table 2,2,LFI,G-10 and Luxembourg,country_data,13,LUXEMBOURG,41133.0,1245.0,24992.0,8258.0,50636.0,7648.0,3343.0,45900.0
2016Q4,2016,Q4,Table 2,2,LFI,G-10 and Luxembourg,country_data,14,NETHERLANDS,59923.0,57.0,26838.0,4173.0,64153.0,15392.0,5154.0,53694.0
2016Q4,2016,Q4,Table 2,2,LFI,G-10 and Luxembourg,country_data,15,SWEDEN,19401.0,3.0,15356.0,1209.0,20613.0,632.0,1332.0,21314.0
2016Q4,2016,Q4,Table 2,2,LFI,G-10 and Luxembourg,country_data,16,SWITZERLAND,26527.0,5853.0,25959.0,14617.0,46997.0,2789.0,6469.0,50779.0
