period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Immediate_Counterparty_Basis_Cross_Border_Claims_Excluding_Claims,Claims_on_Local_Residents,Remaining_Maturity_less_than,Claims_on_Local_Residents,Total_Cross_Border_and_Local,Risk_Transfers_Outward_Risk_Transfers_7,Inward_Risk_Transfers_8,Total_Cross_Border_and_Local
2018Q2,2018,Q2,Table 2,2,All Banks,G-10 and Luxembourg,region_header,6,G-10 and Luxembourg,,,,,,,,
2018Q2,2018,Q2,Table 2,2,All Banks,G-10 and Luxembourg,country_data,7,BELGIUM,24068.0,1015.0,16961.0,5940.0,31023.0,1310.0,2620.0,32337.0
2018Q2,2018,Q2,Table 2,2,All Banks,G-10 and Luxembourg,country_data,8,CANADA,89217.0,12131.0,62863.0,45871.0,147219.0,10105.0,16953.0,154066.0
2018Q2,2018,Q2,Table 2,2,All Banks,G-10 and Luxembourg,country_data,9,FRANCE,147572.0,227.0,120243.0,14641.0,162440.0,3457.0,15906.0,174877.0
2018Q2,2018,Q2,Table 2,2,All Banks,G-10 and Luxembourg,country_data,10,GERMANY,129904.0,829.0,98319.0,140177.0,270910.0,10404.0,62756.0,323250.0
2018Q2,2018,Q2,Table 2,2,All Banks,G-10 and Luxembourg,country_data,11,ITALY,45985.0,567.0,26572.0,5360.0,51912.0,936.0,2332.0,53304.0
2018Q2,2018,Q2,Table 2,2,All Banks,G-10 and Luxembourg,country_data,12,JAPAN,103995.0,56039.0,132508.0,232931.0,392965.0,4626.0,40924.0,429254.0
2018Q2,2018,Q2,Table 2,2,All Banks,G-10 and Luxembourg,country_data,13,LUXEMBOURG,69127.0,2865.0,43571.0,13082.0,85074.0,17422.0,3620.0,71269.0
2018Q2,2018,Q2,Table 2,2,All Banks,G-10 and Luxembourg,country_data,14,NETHERLANDS,69839.0,946.0,36058.0,9914.0,80699.0,13322.0,10859.0,78231.0
2018Q2,2018,Q2,Table 2,2,All Banks,G-10 and Luxembourg,country_data,15,SWEDEN,26630.0,27.0,20057.0,1049.0,27706.0,2184.0,3534.0,29050.0
2018Q2,2018,Q2,Table 2,2,All Banks,G-10 and Luxembourg,country_data,16,SWITZERLAND,29767.0,5903.0,30746.0,22704.0,58374.0,3580.0,24971.0,79764.0
