period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Foreign_Office_Liabilities_By_Country_of_Foreign_Office_Non_Local_Currency,Local_Currency,Total,By_Country_of_Creditor,Net_Due_To_or,Memorandum_Items_9_Securities_HTM_and_AFS,Trading_Assets_Assets_Held_for_Trading,Offsetting_Positions_for_Trading,Collateralized_Claims_Not_Subject_Total_Collateral,Of_Which_Cash,Of_Which_Same_Country,Of_Which_Resale_Reverse_Repurchase
2018Q2,2018,Q2,Table 3,3,LFI,G-10 and Luxembourg,region_header,7,G-10 and Luxembourg,,,,,,,,,,,,
2018Q2,2018,Q2,Table 3,3,LFI,G-10 and Luxembourg,country_data,8,BELGIUM,27714.0,9357.0,37071.0,16079.0,-8071.0,2614.0,7169.0,914.0,1608.0,0.0,396.0,1608.0
2018Q2,2018,Q2,Table 3,3,LFI,G-10 and Luxembourg,country_data,9,CANADA,6587.0,24216.0,30803.0,37213.0,17013.0,9927.0,16566.0,2128.0,27498.0,2.0,8337.0,27498.0
2018Q2,2018,Q2,Table 3,3,LFI,G-10 and Luxembourg,country_data,10,FRANCE,516.0,4846.0,5362.0,53764.0,10608.0,7929.0,37383.0,6302.0,83274.0,3.0,42121.0,83274.0
2018Q2,2018,Q2,Table 3,3,LFI,G-10 and Luxembourg,country_data,11,GERMANY,22266.0,61819.0,84085.0,122768.0,67805.0,15415.0,36156.0,5179.0,31056.0,0.0,16019.0,31056.0
2018Q2,2018,Q2,Table 3,3,LFI,G-10 and Luxembourg,country_data,12,ITALY,116.0,3967.0,4083.0,39927.0,645.0,3278.0,27419.0,8702.0,7171.0,9.0,1460.0,7171.0
2018Q2,2018,Q2,Table 3,3,LFI,G-10 and Luxembourg,country_data,13,JAPAN,3668.0,67323.0,70991.0,82744.0,213225.0,6713.0,92306.0,21559.0,156724.0,0.0,89009.0,156724.0
2018Q2,2018,Q2,Table 3,3,LFI,G-10 and Luxembourg,country_data,14,LUXEMBOURG,24376.0,11426.0,35802.0,81042.0,-26021.0,2023.0,10330.0,810.0,12407.0,4.0,673.0,12407.0
2018Q2,2018,Q2,Table 3,3,LFI,G-10 and Luxembourg,country_data,15,NETHERLANDS,27229.0,8175.0,35404.0,62442.0,-27775.0,7392.0,20827.0,1311.0,4626.0,0.0,489.0,4626.0
2018Q2,2018,Q2,Table 3,3,LFI,G-10 and Luxembourg,country_data,16,SWEDEN,973.0,1091.0,2064.0,14408.0,-1253.0,1660.0,6855.0,236.0,7224.0,0.0,2285.0,7224.0
2018Q2,2018,Q2,Table 3,3,LFI,G-10 and Luxembourg,country_data,17,SWITZERLAND,8527.0,1828.0,10355.0,39579.0,22049.0,1831.0,7540.0,171.0,3958.0,0.0,164.0,3958.0
2018Q2,2018,Q2,Table 3,3,LFI,G-10 and Luxembourg,country_data,18,UNITED KINGDOM,1094598.0,219979.0,1314577.0,265206.0,223824.0,19440.0,63378.0,12583.0,113120.0,12.0,57049.0,113120.0
