period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Ultimate_Risk_Claims_2_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,region_header,8,G-10 and Luxembourg,,,,,,,,,,,,,,
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,9,BELGIUM,6891.0,35.0,6926.0,630.0,101.0,731.0,225.0,7882.0,6145.0,46.0,6191.0,441.0,1.0,442.0
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,10,CANADA,20417.0,2625.0,23042.0,22988.0,8264.0,31252.0,2442.0,56736.0,18503.0,2399.0,20902.0,8117.0,27.0,8144.0
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,11,FRANCE,21296.0,791.0,22087.0,7668.0,1707.0,9375.0,1083.0,32545.0,20526.0,800.0,21326.0,204.0,5.0,209.0
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,12,GERMANY,27467.0,633.0,28100.0,1974.0,563.0,2537.0,3139.0,33776.0,22417.0,1380.0,23797.0,736.0,10.0,746.0
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,13,ITALY,7871.0,280.0,8151.0,3297.0,1299.0,4596.0,572.0,13319.0,7052.0,272.0,7324.0,524.0,25.0,549.0
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,14,JAPAN,19606.0,338.0,19944.0,35202.0,1939.0,37141.0,523.0,57608.0,16363.0,306.0,16669.0,3057.0,0.0,3057.0
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,15,LUXEMBOURG,16932.0,461.0,17393.0,1757.0,0.0,1757.0,1861.0,21011.0,21192.0,227.0,21419.0,236.0,0.0,236.0
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,16,NETHERLANDS,29295.0,82.0,29377.0,1126.0,421.0,1547.0,1723.0,32647.0,35055.0,87.0,35142.0,882.0,0.0,882.0
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,17,SWEDEN,5166.0,40.0,5206.0,60.0,195.0,255.0,188.0,5649.0,4784.0,46.0,4830.0,1.0,0.0,1.0
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,18,SWITZERLAND,14356.0,380.0,14736.0,3556.0,2188.0,5744.0,1108.0,21588.0,12750.0,349.0,13099.0,3867.0,1740.0,5607.0
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,19,UNITED KINGDOM,20163.0,3968.0,24131.0,55138.0,10778.0,65916.0,5756.0,95803.0,19511.0,3727.0,23238.0,17020.0,528.0,17548.0
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,subtotal,20,Total,189460.0,9633.0,199093.0,133396.0,27455.0,160851.0,18620.0,378564.0,184298.0,9639.0,193937.0,35085.0,2336.0,37421.0
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,empty,21,,,,,,,,,,,,,,,
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,region_header,22,Non G-10 Developed Countries,,,,,,,,,,,,,,
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,23,AUSTRALIA,6837.0,243.0,7080.0,12509.0,12324.0,24833.0,312.0,32225.0,6367.0,267.0,6634.0,1813.0,0.0,1813.0
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,24,AUSTRIA,3204.0,13.0,3217.0,36.0,37.0,73.0,82.0,3372.0,4990.0,11.0,5001.0,0.0,0.0,0.0
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,25,CYPRUS,774.0,10.0,784.0,0.0,0.0,0.0,16.0,800.0,770.0,10.0,780.0,0.0,0.0,0.0
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,26,DENMARK,2948.0,11.0,2959.0,28.0,0.0,28.0,269.0,3256.0,2813.0,27.0,2840.0,2.0,0.0,2.0
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,27,FINLAND,2915.0,3.0,2918.0,104.0,1.0,105.0,161.0,3184.0,2619.0,3.0,2622.0,0.0,0.0,0.0
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,28,GREECE,521.0,29.0,550.0,113.0,0.0,113.0,13.0,676.0,641.0,27.0,668.0,0.0,0.0,0.0
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,29,IRELAND,12647.0,230.0,12877.0,1399.0,0.0,1399.0,441.0,14717.0,13753.0,105.0,13858.0,563.0,0.0,563.0
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,30,ISRAEL,3055.0,129.0,3184.0,252.0,0.0,252.0,217.0,3653.0,2880.0,146.0,3026.0,181.0,0.0,181.0
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,31,NEW ZEALAND,906.0,35.0,941.0,642.0,133.0,775.0,105.0,1821.0,1094.0,36.0,1130.0,4.0,0.0,4.0
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,32,NORWAY,2543.0,27.0,2570.0,32.0,1.0,33.0,131.0,2734.0,2454.0,22.0,2476.0,0.0,0.0,0.0
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,33,PORTUGAL,1024.0,53.0,1077.0,52.0,0.0,52.0,119.0,1248.0,913.0,53.0,966.0,18.0,0.0,18.0
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,34,SLOVAKIA,174.0,1.0,175.0,244.0,0.0,244.0,14.0,433.0,222.0,1.0,223.0,69.0,0.0,69.0
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,35,SPAIN,10974.0,666.0,11640.0,1541.0,105.0,1646.0,872.0,14158.0,9646.0,627.0,10273.0,258.0,0.0,258.0
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,36,OTHER NON G-10 DEV.,466.0,198.0,664.0,0.0,0.0,0.0,7.0,671.0,486.0,105.0,591.0,0.0,0.0,0.0
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,subtotal,37,Total,48988.0,1648.0,50636.0,16952.0,12601.0,29553.0,2759.0,82948.0,49648.0,1440.0,51088.0,2908.0,0.0,2908.0
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,empty,38,,,,,,,,,,,,,,,
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,Eastern Europe,region_header,39,Eastern Europe,,,,,,,,,,,,,,
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,Eastern Europe,country_data,40,BULGARIA,19.0,1.0,20.0,46.0,0.0,46.0,0.0,66.0,43.0,2.0,45.0,32.0,0.0,32.0
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,Eastern Europe,country_data,41,CZECH REPUBLIC,252.0,17.0,269.0,858.0,0.0,858.0,39.0,1166.0,294.0,17.0,311.0,470.0,0.0,470.0
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,Eastern Europe,country_data,42,HUNGARY,179.0,9.0,188.0,497.0,0.0,497.0,11.0,696.0,207.0,8.0,215.0,203.0,0.0,203.0
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,Eastern Europe,country_data,43,KOSOVO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,Eastern Europe,country_data,44,POLAND,936.0,4.0,940.0,3043.0,2010.0,5053.0,89.0,6082.0,941.0,3.0,944.0,722.0,0.0,722.0
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,Eastern Europe,country_data,45,ROMANIA,86.0,3.0,89.0,416.0,0.0,416.0,5.0,510.0,160.0,3.0,163.0,213.0,0.0,213.0
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,Eastern Europe,country_data,46,RUSSIA,2676.0,79.0,2755.0,1510.0,842.0,2352.0,124.0,5231.0,2578.0,84.0,2662.0,689.0,0.0,689.0
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,Eastern Europe,country_data,47,TURKEY,3866.0,98.0,3964.0,977.0,0.0,977.0,96.0,5037.0,3373.0,93.0,3466.0,275.0,0.0,275.0
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,Eastern Europe,country_data,48,OTHER E. EUROPE,430.0,16.0,446.0,88.0,2.0,90.0,3.0,539.0,656.0,8.0,664.0,18.0,0.0,18.0
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,Eastern Europe,subtotal,49,Total,8444.0,227.0,8671.0,7435.0,2854.0,10289.0,367.0,19327.0,8252.0,218.0,8470.0,2622.0,0.0,2622.0
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,Eastern Europe,empty,50,,,,,,,,,,,,,,,
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,Latin America and Caribbean,region_header,51,Latin America and Caribbean,,,,,,,,,,,,,,
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,Latin America and Caribbean,country_data,52,ANGUILLA,72.0,0.0,72.0,0.0,0.0,0.0,1.0,73.0,77.0,0.0,77.0,0.0,0.0,0.0
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,Latin America and Caribbean,country_data,53,ARGENTINA,1728.0,405.0,2133.0,1451.0,344.0,1795.0,23.0,3951.0,2103.0,481.0,2584.0,447.0,64.0,511.0
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,Latin America and Caribbean,country_data,54,BRAZIL,19567.0,1422.0,20989.0,7425.0,90.0,7515.0,753.0,29257.0,16440.0,1543.0,17983.0,687.0,7.0,694.0
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,Latin America and Caribbean,country_data,55,CHILE,2214.0,106.0,2320.0,46.0,0.0,46.0,266.0,2632.0,2438.0,153.0,2591.0,1.0,0.0,1.0
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,Latin America and Caribbean,country_data,56,COLOMBIA,1688.0,220.0,1908.0,777.0,1538.0,2315.0,158.0,4381.0,1893.0,209.0,2102.0,2.0,0.0,2.0
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,Latin America and Caribbean,country_data,57,COSTA RICA,289.0,16.0,305.0,14.0,1.0,15.0,16.0,336.0,300.0,35.0,335.0,6.0,0.0,6.0
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,Latin America and Caribbean,country_data,58,DOMINICAN REPUBLIC,205.0,74.0,279.0,138.0,1.0,139.0,2.0,420.0,401.0,138.0,539.0,66.0,0.0,66.0
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,Latin America and Caribbean,country_data,59,ECUADOR,217.0,151.0,368.0,283.0,2.0,285.0,0.0,653.0,515.0,150.0,665.0,58.0,0.0,58.0
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,Latin America and Caribbean,country_data,60,EL SALVADOR,134.0,40.0,174.0,27.0,0.0,27.0,0.0,201.0,247.0,72.0,319.0,0.0,0.0,0.0
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,Latin America and Caribbean,country_data,61,FRENCH GUIANA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,Latin America and Caribbean,country_data,62,GUATEMALA,700.0,159.0,859.0,4.0,1.0,5.0,1.0,865.0,652.0,220.0,872.0,3.0,0.0,3.0
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,Latin America and Caribbean,country_data,63,HONDURAS,56.0,19.0,75.0,3.0,0.0,3.0,2.0,80.0,155.0,45.0,200.0,0.0,0.0,0.0
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,Latin America and Caribbean,country_data,64,MEXICO,11394.0,3085.0,14479.0,17074.0,18811.0,35885.0,805.0,51169.0,13646.0,4255.0,17901.0,641.0,0.0,641.0
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,Latin America and Caribbean,country_data,65,MONTSERRAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,Latin America and Caribbean,country_data,66,PERU,1892.0,188.0,2080.0,387.0,2.0,389.0,91.0,2560.0,2041.0,200.0,2241.0,211.0,0.0,211.0
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,Latin America and Caribbean,country_data,67,URUGUAY,335.0,79.0,414.0,102.0,9.0,111.0,6.0,531.0,469.0,116.0,585.0,74.0,8.0,82.0
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,Latin America and Caribbean,country_data,68,VENEZUELA,232.0,910.0,1142.0,2.0,4.0,6.0,36.0,1184.0,407.0,1304.0,1711.0,0.0,0.0,0.0
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,Latin America and Caribbean,country_data,69,OTHER LAT. AM. & CAR.,14350.0,427.0,14777.0,711.0,341.0,1052.0,213.0,16042.0,21560.0,613.0,22173.0,141.0,207.0,348.0
2018Q2,2018,Q2,Table 4.2,4.2,All Banks,Latin America and Caribbean,subtotal,70,Total,55073.0,7301.0,62374.0,28444.0,21144.0,49588.0,2373.0,114335.0,63344.0,9534.0,72878.0,2337.0,286.0,2623.0
