period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Ultimate_Risk_Claims_2_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other
2015Q4,2015,Q4,Table 4.2,4.2,LFI,G-10 and Luxembourg,region_header,8,G-10 and Luxembourg,,,,,,,,,,,,,,
2015Q4,2015,Q4,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,9,BELGIUM,5014.0,493.0,5507.0,730.0,9.0,739.0,868.0,7114.0,2581.0,516.0,3097.0,20.0,4.0,24.0
2015Q4,2015,Q4,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,10,CANADA,9371.0,525.0,9896.0,12038.0,3975.0,16013.0,1936.0,27845.0,10967.0,437.0,11404.0,4987.0,7.0,4994.0
2015Q4,2015,Q4,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,11,FRANCE,19015.0,675.0,19690.0,2038.0,661.0,2699.0,2085.0,24474.0,19765.0,669.0,20434.0,116.0,5.0,121.0
2015Q4,2015,Q4,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,12,GERMANY,20994.0,76.0,21070.0,808.0,109.0,917.0,7227.0,29214.0,19742.0,95.0,19837.0,101.0,9.0,110.0
2015Q4,2015,Q4,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,13,ITALY,8228.0,151.0,8379.0,1131.0,738.0,1869.0,2022.0,12270.0,7418.0,115.0,7533.0,82.0,45.0,127.0
2015Q4,2015,Q4,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,14,JAPAN,21604.0,195.0,21799.0,10858.0,2149.0,13007.0,1114.0,35920.0,20929.0,166.0,21095.0,1813.0,2.0,1815.0
2015Q4,2015,Q4,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,15,LUXEMBOURG,11168.0,363.0,11531.0,282.0,0.0,282.0,1738.0,13551.0,13862.0,44.0,13906.0,227.0,0.0,227.0
2015Q4,2015,Q4,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,16,NETHERLANDS,18115.0,96.0,18211.0,53.0,45.0,98.0,2490.0,20799.0,29329.0,87.0,29416.0,6.0,0.0,6.0
2015Q4,2015,Q4,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,17,SWEDEN,2405.0,24.0,2429.0,1.0,0.0,1.0,153.0,2583.0,2476.0,23.0,2499.0,0.0,0.0,0.0
2015Q4,2015,Q4,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,18,SWITZERLAND,8673.0,700.0,9373.0,3215.0,3178.0,6393.0,1754.0,17520.0,9233.0,689.0,9922.0,2939.0,2740.0,5679.0
2015Q4,2015,Q4,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,19,UNITED KINGDOM,13559.0,4975.0,18534.0,41339.0,12418.0,53757.0,7581.0,79872.0,12827.0,4779.0,17606.0,10754.0,1084.0,11838.0
2015Q4,2015,Q4,Table 4.2,4.2,LFI,G-10 and Luxembourg,subtotal,20,Total,138146.0,8273.0,146419.0,72493.0,23282.0,95775.0,28968.0,271162.0,149129.0,7620.0,156749.0,21045.0,3896.0,24941.0
2015Q4,2015,Q4,Table 4.2,4.2,LFI,G-10 and Luxembourg,empty,21,,,,,,,,,,,,,,,
2015Q4,2015,Q4,Table 4.2,4.2,LFI,Non G-10 Developed Countries,region_header,22,Non G-10 Developed Countries,,,,,,,,,,,,,,
2015Q4,2015,Q4,Table 4.2,4.2,LFI,Non G-10 Developed Countries,country_data,23,AUSTRALIA,6562.0,173.0,6735.0,7731.0,10073.0,17804.0,1023.0,25562.0,6678.0,192.0,6870.0,1734.0,0.0,1734.0
2015Q4,2015,Q4,Table 4.2,4.2,LFI,Non G-10 Developed Countries,country_data,24,AUSTRIA,2028.0,5.0,2033.0,1.0,0.0,1.0,146.0,2180.0,2996.0,4.0,3000.0,0.0,0.0,0.0
2015Q4,2015,Q4,Table 4.2,4.2,LFI,Non G-10 Developed Countries,country_data,25,CYPRUS,208.0,72.0,280.0,0.0,0.0,0.0,71.0,351.0,876.0,72.0,948.0,0.0,0.0,0.0
