period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Ultimate_Risk_Claims_2_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other
2015Q4,2015,Q4,Table 4.2,4.2,All Others,G-10 and Luxembourg,region_header,8,G-10 and Luxembourg,,,,,,,,,,,,,,
2015Q4,2015,Q4,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,9,BELGIUM,350.0,16.0,366.0,18.0,0.0,18.0,0.0,384.0,297.0,14.0,311.0,0.0,0.0,0.0
2015Q4,2015,Q4,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,10,CANADA,7766.0,771.0,8537.0,11097.0,6809.0,17906.0,563.0,27006.0,6681.0,768.0,7449.0,1695.0,22.0,1717.0
2015Q4,2015,Q4,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,11,FRANCE,2103.0,821.0,2924.0,6971.0,5345.0,12316.0,1.0,15241.0,2244.0,757.0,3001.0,440.0,0.0,440.0
2015Q4,2015,Q4,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,12,GERMANY,3034.0,718.0,3752.0,3901.0,85.0,3986.0,0.0,7738.0,2789.0,713.0,3502.0,46.0,0.0,46.0
2015Q4,2015,Q4,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,13,ITALY,1078.0,28.0,1106.0,4792.0,737.0,5529.0,0.0,6635.0,902.0,24.0,926.0,74.0,0.0,74.0
2015Q4,2015,Q4,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,14,JAPAN,1080.0,154.0,1234.0,5055.0,1157.0,6212.0,0.0,7446.0,302.0,147.0,449.0,123.0,0.0,123.0
2015Q4,2015,Q4,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,15,LUXEMBOURG,3223.0,206.0,3429.0,73.0,3.0,76.0,9.0,3514.0,3287.0,197.0,3484.0,12.0,0.0,12.0
2015Q4,2015,Q4,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,16,NETHERLANDS,2664.0,147.0,2811.0,1049.0,70.0,1119.0,11.0,3941.0,4098.0,146.0,4244.0,12.0,1.0,13.0
2015Q4,2015,Q4,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,17,SWEDEN,334.0,155.0,489.0,78.0,7.0,85.0,0.0,574.0,318.0,155.0,473.0,2.0,0.0,2.0
2015Q4,2015,Q4,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,18,SWITZERLAND,853.0,128.0,981.0,187.0,0.0,187.0,15.0,1183.0,877.0,122.0,999.0,21.0,0.0,21.0
2015Q4,2015,Q4,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,19,UNITED KINGDOM,5057.0,778.0,5835.0,5770.0,11992.0,17762.0,12.0,23609.0,4365.0,830.0,5195.0,1463.0,23.0,1486.0
2015Q4,2015,Q4,Table 4.2,4.2,All Others,G-10 and Luxembourg,subtotal,20,Total,27542.0,3922.0,31464.0,38991.0,26205.0,65196.0,611.0,97271.0,26160.0,3873.0,30033.0,3888.0,46.0,3934.0
2015Q4,2015,Q4,Table 4.2,4.2,All Others,G-10 and Luxembourg,empty,21,,,,,,,,,,,,,,,
2015Q4,2015,Q4,Table 4.2,4.2,All Others,Non G-10 Developed Countries,region_header,22,Non G-10 Developed Countries,,,,,,,,,,,,,,
2015Q4,2015,Q4,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,23,AUSTRALIA,2039.0,887.0,2926.0,3257.0,4256.0,7513.0,4.0,10443.0,2117.0,893.0,3010.0,255.0,0.0,255.0
2015Q4,2015,Q4,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,24,AUSTRIA,205.0,9.0,214.0,28.0,30.0,58.0,0.0,272.0,216.0,9.0,225.0,0.0,0.0,0.0
