period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Foreign_Office_Liabilities_By_Country_of_Foreign_Office_Non_Local_Currency,Local_Currency,Total,By_Country_of_Creditor,Net_Due_To_or,Memorandum_Items_9_Securities_HTM_and_AFS,Trading_Assets_Assets_Held_for_Trading,Offsetting_Positions_for_Trading,Collateralized_Claims_Not_Subject_Total_Collateral,Of_Which_Cash,Of_Which_Same_Country,Of_Which_Resale_Reverse_Repurchase
2015Q4,2015,Q4,Table 3,3,All Others,G-10 and Luxembourg,region_header,7,G-10 and Luxembourg,,,,,,,,,,,,
2015Q4,2015,Q4,Table 3,3,All Others,G-10 and Luxembourg,country_data,8,BELGIUM,0.0,0.0,0.0,57.0,-41.0,2073.0,6.0,0.0,0.0,0.0,0.0,0.0
2015Q4,2015,Q4,Table 3,3,All Others,G-10 and Luxembourg,country_data,9,CANADA,920.0,11480.0,12400.0,10530.0,14773.0,24261.0,329.0,15.0,5752.0,0.0,1309.0,5474.0
2015Q4,2015,Q4,Table 3,3,All Others,G-10 and Luxembourg,country_data,10,FRANCE,12.0,1783.0,1795.0,1813.0,-6012.0,9376.0,136.0,1.0,147.0,0.0,147.0,145.0
2015Q4,2015,Q4,Table 3,3,All Others,G-10 and Luxembourg,country_data,11,GERMANY,0.0,969.0,969.0,1450.0,1009.0,3072.0,92.0,0.0,190.0,0.0,190.0,30.0
2015Q4,2015,Q4,Table 3,3,All Others,G-10 and Luxembourg,country_data,12,ITALY,4.0,426.0,430.0,1013.0,-2888.0,755.0,42.0,0.0,0.0,0.0,0.0,0.0
2015Q4,2015,Q4,Table 3,3,All Others,G-10 and Luxembourg,country_data,13,JAPAN,0.0,1884.0,1884.0,2022.0,-5270.0,1768.0,12.0,0.0,6757.0,1.0,333.0,6755.0
2015Q4,2015,Q4,Table 3,3,All Others,G-10 and Luxembourg,country_data,14,LUXEMBOURG,2175.0,711.0,2886.0,2419.0,-1528.0,2373.0,4.0,0.0,59.0,0.0,59.0,0.0
2015Q4,2015,Q4,Table 3,3,All Others,G-10 and Luxembourg,country_data,15,NETHERLANDS,13.0,244.0,257.0,2790.0,3886.0,1644.0,117.0,8.0,7.0,0.0,7.0,0.0
2015Q4,2015,Q4,Table 3,3,All Others,G-10 and Luxembourg,country_data,16,SWEDEN,1.0,16.0,17.0,439.0,2469.0,1427.0,12.0,0.0,83.0,0.0,83.0,5.0
2015Q4,2015,Q4,Table 3,3,All Others,G-10 and Luxembourg,country_data,17,SWITZERLAND,0.0,6.0,6.0,1065.0,7740.0,428.0,121.0,1.0,9.0,0.0,9.0,0.0
2015Q4,2015,Q4,Table 3,3,All Others,G-10 and Luxembourg,country_data,18,UNITED KINGDOM,30838.0,19005.0,49843.0,17450.0,9521.0,6539.0,306.0,12.0,4588.0,0.0,1356.0,3495.0
2015Q4,2015,Q4,Table 3,3,All Others,G-10 and Luxembourg,subtotal,19,Total,33963.0,36524.0,70487.0,41048.0,23659.0,53716.0,1177.0,37.0,17592.0,1.0,3493.0,15904.0
2015Q4,2015,Q4,Table 3,3,All Others,G-10 and Luxembourg,empty,20,,,,,,,,,,,,,
2015Q4,2015,Q4,Table 3,3,All Others,Non G-10 Developed Countries,region_header,21,Non G-10 Developed Countries,,,,,,,,,,,,
2015Q4,2015,Q4,Table 3,3,All Others,Non G-10 Developed Countries,country_data,22,AUSTRALIA,2700.0,7562.0,10262.0,5676.0,7901.0,6168.0,161.0,0.0,36.0,0.0,36.0,7.0
2015Q4,2015,Q4,Table 3,3,All Others,Non G-10 Developed Countries,country_data,23,AUSTRIA,0.0,33.0,33.0,34.0,11.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
2015Q4,2015,Q4,Table 3,3,All Others,Non G-10 Developed Countries,country_data,24,CYPRUS,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015Q4,2015,Q4,Table 3,3,All Others,Non G-10 Developed Countries,country_data,25,DENMARK,0.0,2.0,2.0,75.0,35.0,131.0,0.0,0.0,9.0,0.0,9.0,0.0
2015Q4,2015,Q4,Table 3,3,All Others,Non G-10 Developed Countries,country_data,26,FINLAND,0.0,54.0,54.0,298.0,27.0,539.0,0.0,0.0,0.0,0.0,0.0,0.0
2015Q4,2015,Q4,Table 3,3,All Others,Non G-10 Developed Countries,country_data,27,GREECE,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015Q4,2015,Q4,Table 3,3,All Others,Non G-10 Developed Countries,country_data,28,IRELAND,17119.0,31016.0,48135.0,8169.0,-4886.0,188.0,21.0,0.0,160.0,0.0,160.0,91.0
2015Q4,2015,Q4,Table 3,3,All Others,Non G-10 Developed Countries,country_data,29,ISRAEL,0.0,0.0,0.0,81.0,0.0,156.0,0.0,0.0,70.0,0.0,70.0,0.0
2015Q4,2015,Q4,Table 3,3,All Others,Non G-10 Developed Countries,country_data,30,NEW ZEALAND,0.0,49.0,49.0,696.0,-878.0,162.0,3.0,0.0,0.0,0.0,0.0,0.0
2015Q4,2015,Q4,Table 3,3,All Others,Non G-10 Developed Countries,country_data,31,NORWAY,0.0,197.0,197.0,777.0,-87.0,1102.0,48.0,0.0,0.0,0.0,0.0,0.0
2015Q4,2015,Q4,Table 3,3,All Others,Non G-10 Developed Countries,country_data,32,PORTUGAL,0.0,36.0,36.0,36.0,-62.0,43.0,3.0,0.0,0.0,0.0,0.0,0.0
2015Q4,2015,Q4,Table 3,3,All Others,Non G-10 Developed Countries,country_data,33,SLOVAKIA,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015Q4,2015,Q4,Table 3,3,All Others,Non G-10 Developed Countries,country_data,34,SPAIN,0.0,258.0,258.0,179.0,-384.0,175.0,20.0,0.0,53.0,0.0,23.0,30.0
2015Q4,2015,Q4,Table 3,3,All Others,Non G-10 Developed Countries,country_data,35,OTHER NON G-10 DEV.,0.0,0.0,0.0,7.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
2015Q4,2015,Q4,Table 3,3,All Others,Non G-10 Developed Countries,subtotal,36,Total,19819.0,39207.0,59026.0,16054.0,1678.0,8698.0,256.0,0.0,329.0,0.0,299.0,128.0
2015Q4,2015,Q4,Table 3,3,All Others,Non G-10 Developed Countries,empty,37,,,,,,,,,,,,,
2015Q4,2015,Q4,Table 3,3,All Others,Eastern Europe,region_header,38,Eastern Europe,,,,,,,,,,,,
2015Q4,2015,Q4,Table 3,3,All Others,Eastern Europe,country_data,39,BULGARIA,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
