period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_on_Banking_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Public_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Non_Bank_Financial_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents
2018Q3,2018,Q3,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,8,BELGIUM,422.0,18.0,0.0,440.0,426.0,0.0,359.0,0.0,0.0,359.0,345.0,0.0,193.0,0.0,1.0,194.0,435.0,0.0
2018Q3,2018,Q3,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,9,CANADA,13814.0,4068.0,933.0,18815.0,11697.0,2278.0,3021.0,985.0,317.0,4323.0,1893.0,454.0,5565.0,550.0,241.0,6356.0,5963.0,0.0
2018Q3,2018,Q3,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,10,FRANCE,4530.0,20.0,254.0,4804.0,2114.0,0.0,1132.0,195.0,1.0,1328.0,722.0,0.0,828.0,6.0,1.0,835.0,433.0,0.0
2018Q3,2018,Q3,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,11,GERMANY,42923.0,20.0,545.0,43488.0,3671.0,0.0,2659.0,38.0,0.0,2697.0,2258.0,0.0,714.0,5.0,0.0,719.0,382.0,0.0
2018Q3,2018,Q3,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,12,ITALY,181.0,50.0,0.0,231.0,94.0,14.0,10.0,50.0,0.0,60.0,10.0,0.0,52.0,1.0,0.0,53.0,33.0,0.0
2018Q3,2018,Q3,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,13,JAPAN,16954.0,650.0,68.0,17672.0,5813.0,2.0,9933.0,1.0,8.0,9942.0,9933.0,0.0,9458.0,137.0,12.0,9607.0,9345.0,0.0
2018Q3,2018,Q3,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,14,LUXEMBOURG,305.0,384.0,0.0,689.0,288.0,18.0,12.0,7315.0,0.0,7327.0,11.0,0.0,1679.0,2.0,33.0,1714.0,5080.0,2.0
2018Q3,2018,Q3,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,15,NETHERLANDS,1378.0,118.0,6.0,1502.0,871.0,92.0,514.0,2.0,0.0,516.0,330.0,1.0,389.0,0.0,118.0,507.0,375.0,0.0
2018Q3,2018,Q3,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,16,SWEDEN,3116.0,9.0,0.0,3125.0,1381.0,0.0,966.0,7.0,0.0,973.0,1072.0,0.0,29.0,0.0,2.0,31.0,29.0,0.0
2018Q3,2018,Q3,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,17,SWITZERLAND,46385.0,139.0,62.0,46586.0,1772.0,0.0,420.0,0.0,0.0,420.0,417.0,0.0,863.0,0.0,32.0,895.0,396.0,0.0
