period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Foreign_Office_Liabilities_By_Country_of_Foreign_Office_Non_Local_Currency,Local_Currency,Total,By_Country_of_Creditor,Net_Due_To_or,Memorandum_Items_9_Securities_HTM_and_AFS,Trading_Assets_Assets_Held_for_Trading,Offsetting_Positions_for_Trading,Collateralized_Claims_Not_Subject_Total_Collateral,Of_Which_Cash,Of_Which_Same_Country,Of_Which_Resale_Reverse_Repurchase
2018Q3,2018,Q3,Table 3,3,LFI,G-10 and Luxembourg,country_data,8,BELGIUM,27267.0,9244.0,36511.0,19690.0,-12587.0,2553.0,6343.0,1348.0,1409.0,0.0,532.0,1409.0
2018Q3,2018,Q3,Table 3,3,LFI,G-10 and Luxembourg,country_data,9,CANADA,4804.0,27265.0,32069.0,35872.0,15622.0,8604.0,17899.0,2885.0,21995.0,9.0,8657.0,21995.0
2018Q3,2018,Q3,Table 3,3,LFI,G-10 and Luxembourg,country_data,10,FRANCE,532.0,5426.0,5958.0,53522.0,8127.0,11586.0,41851.0,5376.0,86311.0,672.0,44343.0,86311.0
2018Q3,2018,Q3,Table 3,3,LFI,G-10 and Luxembourg,country_data,11,GERMANY,19829.0,62905.0,82734.0,112988.0,67180.0,22638.0,42541.0,8605.0,25486.0,302.0,14004.0,25486.0
2018Q3,2018,Q3,Table 3,3,LFI,G-10 and Luxembourg,country_data,12,ITALY,93.0,3794.0,3887.0,40629.0,457.0,3017.0,28200.0,7275.0,9610.0,11.0,2216.0,9610.0
2018Q3,2018,Q3,Table 3,3,LFI,G-10 and Luxembourg,country_data,13,JAPAN,4669.0,56793.0,61462.0,75815.0,229265.0,6428.0,91415.0,18594.0,153701.0,2.0,86530.0,153701.0
2018Q3,2018,Q3,Table 3,3,LFI,G-10 and Luxembourg,country_data,14,LUXEMBOURG,21393.0,10482.0,31875.0,73581.0,-24176.0,1888.0,10658.0,691.0,13285.0,10.0,611.0,13285.0
2018Q3,2018,Q3,Table 3,3,LFI,G-10 and Luxembourg,country_data,15,NETHERLANDS,26954.0,8048.0,35002.0,59314.0,-26804.0,7004.0,18396.0,1365.0,3495.0,0.0,591.0,3495.0
2018Q3,2018,Q3,Table 3,3,LFI,G-10 and Luxembourg,country_data,16,SWEDEN,816.0,1258.0,2074.0,12967.0,-1952.0,1338.0,5023.0,237.0,4614.0,1.0,2835.0,4614.0
2018Q3,2018,Q3,Table 3,3,LFI,G-10 and Luxembourg,country_data,17,SWITZERLAND,8218.0,1836.0,10054.0,33902.0,20886.0,1732.0,6475.0,252.0,4523.0,1.0,255.0,4523.0
