period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Ultimate_Risk_Basis_2_Cross_border_Claims_Excluding_Claims,Claims_on_Local_Residents_Total,In_Non_Local_Currency,In_Local_Currency,Claims_Resulting_From_the,Country_Risk_Claims_4,Off_Balance_Sheet_Items_Cross_Border_and_Local_Commitments_Unused_Commitments,Guarantees_Excluding_Credit_Derivatives,Credit_Derivatives_By_Reference_Gross_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased,Gross_Net_5_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased,Trade_Finance
2019Q2,2019,Q2,Table 1,1,All Others,G-10 and Luxembourg,region_header,9,G-10 and Luxembourg,,,,,,,,,,,,,
2019Q2,2019,Q2,Table 1,1,All Others,G-10 and Luxembourg,country_data,10,BELGIUM,1527.0,194.0,0.0,194.0,0.0,1721.0,91.0,97.0,9.0,9.0,9.0,9.0,144.0
2019Q2,2019,Q2,Table 1,1,All Others,G-10 and Luxembourg,country_data,11,CANADA,38840.0,18147.0,3304.0,14843.0,1357.0,58344.0,41340.0,4374.0,128.0,813.0,0.0,675.0,3.0
2019Q2,2019,Q2,Table 1,1,All Others,G-10 and Luxembourg,country_data,12,FRANCE,10339.0,1698.0,45.0,1653.0,190.0,12227.0,646.0,612.0,312.0,366.0,254.0,306.0,206.0
2019Q2,2019,Q2,Table 1,1,All Others,G-10 and Luxembourg,country_data,13,GERMANY,67982.0,1138.0,0.0,1138.0,653.0,69773.0,906.0,531.0,11.0,92.0,11.0,92.0,46.0
2019Q2,2019,Q2,Table 1,1,All Others,G-10 and Luxembourg,country_data,14,ITALY,302.0,1494.0,14.0,1480.0,0.0,1796.0,777.0,253.0,1227.0,1228.0,347.0,304.0,31.0
2019Q2,2019,Q2,Table 1,1,All Others,G-10 and Luxembourg,country_data,15,JAPAN,41439.0,4369.0,43.0,4326.0,72.0,45880.0,5990.0,182.0,92.0,107.0,48.0,86.0,32.0
2019Q2,2019,Q2,Table 1,1,All Others,G-10 and Luxembourg,country_data,16,LUXEMBOURG,11290.0,6294.0,1.0,6293.0,112.0,17696.0,2166.0,87.0,13.0,17.0,8.0,9.0,108.0
2019Q2,2019,Q2,Table 1,1,All Others,G-10 and Luxembourg,country_data,17,NETHERLANDS,5467.0,1183.0,841.0,342.0,129.0,6779.0,2826.0,790.0,3.0,0.0,3.0,0.0,24.0
2019Q2,2019,Q2,Table 1,1,All Others,G-10 and Luxembourg,country_data,18,SWEDEN,3598.0,185.0,2.0,183.0,2.0,3785.0,1215.0,36.0,4.0,4.0,4.0,4.0,0.0
2019Q2,2019,Q2,Table 1,1,All Others,G-10 and Luxembourg,country_data,19,SWITZERLAND,44663.0,320.0,24.0,296.0,89.0,45072.0,211.0,202.0,0.0,11.0,0.0,11.0,0.0
2019Q2,2019,Q2,Table 1,1,All Others,G-10 and Luxembourg,country_data,20,UNITED KINGDOM,74472.0,36296.0,10674.0,25622.0,1193.0,111961.0,33723.0,4535.0,50.0,54604.0,50.0,858.0,157.0
2019Q2,2019,Q2,Table 1,1,All Others,G-10 and Luxembourg,subtotal,21,Total,299919.0,71318.0,14948.0,56370.0,3797.0,375034.0,89891.0,11699.0,1849.0,57251.0,734.0,2354.0,751.0
2019Q2,2019,Q2,Table 1,1,All Others,G-10 and Luxembourg,empty,22,,,,,,,,,,,,,,
