period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Ultimate_Risk_Claims_2_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other
2019Q2,2019,Q2,Table 4.2,4.2,All Others,G-10 and Luxembourg,region_header,8,G-10 and Luxembourg,,,,,,,,,,,,,,
2019Q2,2019,Q2,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,9,BELGIUM,368.0,13.0,381.0,74.0,86.0,160.0,0.0,541.0,325.0,7.0,332.0,0.0,0.0,0.0
2019Q2,2019,Q2,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,10,CANADA,8397.0,2612.0,11009.0,5867.0,7126.0,12993.0,528.0,24530.0,7494.0,2488.0,9982.0,1451.0,20.0,1471.0
2019Q2,2019,Q2,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,11,FRANCE,1409.0,89.0,1498.0,856.0,645.0,1501.0,0.0,2999.0,1707.0,72.0,1779.0,0.0,1.0,1.0
2019Q2,2019,Q2,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,12,GERMANY,3162.0,547.0,3709.0,639.0,477.0,1116.0,22.0,4847.0,3289.0,550.0,3839.0,0.0,0.0,0.0
2019Q2,2019,Q2,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,13,ITALY,95.0,34.0,129.0,761.0,621.0,1382.0,0.0,1511.0,68.0,25.0,93.0,0.0,0.0,0.0
2019Q2,2019,Q2,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,14,JAPAN,1470.0,320.0,1790.0,1493.0,2077.0,3570.0,3.0,5363.0,467.0,316.0,783.0,0.0,0.0,0.0
2019Q2,2019,Q2,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,15,LUXEMBOURG,2280.0,42.0,2322.0,21.0,1.0,22.0,9.0,2353.0,2013.0,16.0,2029.0,13.0,1.0,14.0
2019Q2,2019,Q2,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,16,NETHERLANDS,3134.0,22.0,3156.0,1025.0,142.0,1167.0,89.0,4412.0,3896.0,17.0,3913.0,839.0,0.0,839.0
2019Q2,2019,Q2,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,17,SWEDEN,283.0,230.0,513.0,47.0,128.0,175.0,0.0,688.0,286.0,229.0,515.0,2.0,0.0,2.0
2019Q2,2019,Q2,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,18,SWITZERLAND,696.0,76.0,772.0,1.0,25.0,26.0,23.0,821.0,518.0,135.0,653.0,0.0,24.0,24.0
2019Q2,2019,Q2,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,19,UNITED KINGDOM,9142.0,590.0,9732.0,5179.0,7337.0,12516.0,36.0,22284.0,8789.0,617.0,9406.0,893.0,30.0,923.0
2019Q2,2019,Q2,Table 4.2,4.2,All Others,G-10 and Luxembourg,subtotal,20,Total,30436.0,4575.0,35011.0,15963.0,18665.0,34628.0,710.0,70349.0,28852.0,4472.0,33324.0,3198.0,76.0,3274.0
2019Q2,2019,Q2,Table 4.2,4.2,All Others,G-10 and Luxembourg,empty,21,,,,,,,,,,,,,,,
2019Q2,2019,Q2,Table 4.2,4.2,All Others,Non G-10 Developed Countries,region_header,22,Non G-10 Developed Countries,,,,,,,,,,,,,,
2019Q2,2019,Q2,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,23,AUSTRALIA,1709.0,100.0,1809.0,2879.0,2240.0,5119.0,3.0,6931.0,1782.0,106.0,1888.0,7.0,0.0,7.0
2019Q2,2019,Q2,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,24,AUSTRIA,246.0,8.0,254.0,41.0,37.0,78.0,0.0,332.0,262.0,6.0,268.0,0.0,0.0,0.0
2019Q2,2019,Q2,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,25,CYPRUS,49.0,0.0,49.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0
2019Q2,2019,Q2,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,26,DENMARK,80.0,3.0,83.0,17.0,0.0,17.0,0.0,100.0,81.0,3.0,84.0,0.0,0.0,0.0
2019Q2,2019,Q2,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,27,FINLAND,59.0,1.0,60.0,25.0,45.0,70.0,0.0,130.0,67.0,1.0,68.0,0.0,0.0,0.0
2019Q2,2019,Q2,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,28,GREECE,39.0,2.0,41.0,0.0,1.0,1.0,0.0,42.0,16.0,2.0,18.0,0.0,1.0,1.0
2019Q2,2019,Q2,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,29,IRELAND,2592.0,67.0,2659.0,0.0,0.0,0.0,12.0,2671.0,2998.0,58.0,3056.0,0.0,0.0,0.0
2019Q2,2019,Q2,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,30,ISRAEL,888.0,46.0,934.0,0.0,1.0,1.0,0.0,935.0,513.0,32.0,545.0,0.0,1.0,1.0
2019Q2,2019,Q2,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,31,NEW ZEALAND,171.0,8.0,179.0,152.0,132.0,284.0,0.0,463.0,317.0,8.0,325.0,0.0,0.0,0.0
2019Q2,2019,Q2,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,32,NORWAY,188.0,68.0,256.0,26.0,0.0,26.0,0.0,282.0,234.0,63.0,297.0,0.0,0.0,0.0
2019Q2,2019,Q2,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,33,PORTUGAL,23.0,5.0,28.0,0.0,1.0,1.0,0.0,29.0,166.0,6.0,172.0,0.0,0.0,0.0
2019Q2,2019,Q2,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,34,SLOVAKIA,2.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,9.0,0.0,0.0,0.0
2019Q2,2019,Q2,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,35,SPAIN,272.0,300.0,572.0,346.0,121.0,467.0,2.0,1041.0,276.0,350.0,626.0,28.0,0.0,28.0
2019Q2,2019,Q2,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,36,OTHER NON G-10 DEV.,95.0,36.0,131.0,0.0,3.0,3.0,0.0,134.0,94.0,46.0,140.0,0.0,3.0,3.0
2019Q2,2019,Q2,Table 4.2,4.2,All Others,Non G-10 Developed Countries,subtotal,37,Total,6413.0,645.0,7058.0,3486.0,2581.0,6067.0,17.0,13142.0,6815.0,681.0,7496.0,35.0,5.0,40.0
