period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Foreign_Office_Liabilities_By_Country_of_Foreign_Office_Non_Local_Currency,Local_Currency,Total,By_Country_of_Creditor,Net_Due_To_or,Memorandum_Items_9_Securities_HTM_and_AFS,Trading_Assets_Assets_Held_for_Trading,Offsetting_Positions_for_Trading,Collateralized_Claims_Not_Subject_Total_Collateral,Of_Which_Cash,Of_Which_Same_Country,Of_Which_Resale_Reverse_Repurchase
2016Q3,2016,Q3,Table 3,3,All Others,G-10 and Luxembourg,region_header,7,G-10 and Luxembourg,,,,,,,,,,,,
2016Q3,2016,Q3,Table 3,3,All Others,G-10 and Luxembourg,country_data,8,BELGIUM,0.0,0.0,0.0,13.0,11.0,127.0,30.0,0.0,0.0,0.0,0.0,0.0
2016Q3,2016,Q3,Table 3,3,All Others,G-10 and Luxembourg,country_data,9,CANADA,1399.0,4387.0,5786.0,4220.0,11866.0,18136.0,812.0,40.0,6890.0,0.0,1855.0,6526.0
2016Q3,2016,Q3,Table 3,3,All Others,G-10 and Luxembourg,country_data,10,FRANCE,12.0,570.0,582.0,554.0,1398.0,1098.0,242.0,5.0,449.0,0.0,449.0,444.0
2016Q3,2016,Q3,Table 3,3,All Others,G-10 and Luxembourg,country_data,11,GERMANY,1.0,437.0,438.0,775.0,49.0,2600.0,315.0,0.0,180.0,0.0,149.0,61.0
2016Q3,2016,Q3,Table 3,3,All Others,G-10 and Luxembourg,country_data,12,ITALY,0.0,178.0,178.0,736.0,1048.0,10.0,33.0,0.0,0.0,0.0,0.0,0.0
2016Q3,2016,Q3,Table 3,3,All Others,G-10 and Luxembourg,country_data,13,JAPAN,2.0,2454.0,2456.0,2524.0,17.0,1098.0,79.0,1.0,8355.0,0.0,5.0,8350.0
2016Q3,2016,Q3,Table 3,3,All Others,G-10 and Luxembourg,country_data,14,LUXEMBOURG,1440.0,970.0,2410.0,1931.0,653.0,219.0,55.0,10.0,109.0,0.0,91.0,18.0
2016Q3,2016,Q3,Table 3,3,All Others,G-10 and Luxembourg,country_data,15,NETHERLANDS,25.0,207.0,232.0,2268.0,1435.0,1561.0,201.0,21.0,125.0,0.0,107.0,92.0
2016Q3,2016,Q3,Table 3,3,All Others,G-10 and Luxembourg,country_data,16,SWEDEN,0.0,18.0,18.0,653.0,6.0,1727.0,78.0,0.0,125.0,0.0,125.0,19.0
