period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_on_Banking_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Public_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Non_Bank_Financial_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents
2015Q3,2015,Q3,Table 4.1,4.1,LFI,G-10 and Luxembourg,region_header,7,G-10 and Luxembourg,,,,,,,,,,,,,,,,,,
2015Q3,2015,Q3,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,8,BELGIUM,4236.0,363.0,1997.0,6596.0,4345.0,105.0,4605.0,688.0,1169.0,6462.0,5443.0,0.0,4333.0,65.0,520.0,4918.0,3120.0,53.0
2015Q3,2015,Q3,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,9,CANADA,12658.0,3420.0,3989.0,20067.0,11809.0,499.0,5414.0,11842.0,2272.0,19528.0,3247.0,125.0,16031.0,4171.0,5297.0,25499.0,16585.0,288.0
2015Q3,2015,Q3,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,10,FRANCE,41267.0,55.0,21429.0,62751.0,30147.0,0.0,24496.0,320.0,2965.0,27781.0,23684.0,0.0,73491.0,66.0,3424.0,76981.0,73611.0,18.0
2015Q3,2015,Q3,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,11,GERMANY,22036.0,1190.0,28168.0,51394.0,15228.0,115.0,45547.0,36311.0,12552.0,94410.0,42970.0,4.0,22244.0,1525.0,2494.0,26263.0,21650.0,48.0
2015Q3,2015,Q3,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,12,ITALY,15326.0,943.0,3671.0,19940.0,16900.0,8.0,15384.0,410.0,17904.0,33698.0,16879.0,2.0,6900.0,1397.0,1286.0,9583.0,6580.0,46.0
2015Q3,2015,Q3,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,13,JAPAN,43709.0,47719.0,16219.0,107647.0,28926.0,38555.0,2424.0,112670.0,4516.0,119610.0,2958.0,6484.0,6656.0,63683.0,8565.0,78904.0,4798.0,6739.0
2015Q3,2015,Q3,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,14,LUXEMBOURG,3112.0,21.0,370.0,3503.0,4023.0,17.0,1093.0,4356.0,19.0,5468.0,1480.0,0.0,22430.0,1488.0,4165.0,28083.0,23826.0,802.0
2015Q3,2015,Q3,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,15,NETHERLANDS,10271.0,109.0,5351.0,15731.0,8843.0,89.0,7245.0,6573.0,980.0,14798.0,7302.0,0.0,28021.0,77.0,7113.0,35211.0,29025.0,29.0
2015Q3,2015,Q3,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,16,SWEDEN,8308.0,13.0,674.0,8995.0,7912.0,0.0,2823.0,334.0,158.0,3315.0,2686.0,1.0,3856.0,21.0,489.0,4366.0,3912.0,1.0
2015Q3,2015,Q3,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,17,SWITZERLAND,9338.0,183.0,4469.0,13990.0,7697.0,151.0,4957.0,17120.0,56.0,22133.0,4837.0,0.0,4665.0,101.0,545.0,5311.0,4370.0,54.0
2015Q3,2015,Q3,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,18,UNITED KINGDOM,10325.0,34215.0,62025.0,106565.0,16057.0,27143.0,7421.0,81295.0,7659.0,96375.0,6503.0,2272.0,51251.0,162311.0,76579.0,290141.0,39988.0,71501.0
2015Q3,2015,Q3,Table 4.1,4.1,LFI,G-10 and Luxembourg,subtotal,19,Total,180586.0,88231.0,148362.0,417179.0,151887.0,66682.0,121409.0,271919.0,50250.0,443578.0,117989.0,8888.0,239878.0,234905.0,110477.0,585260.0,227465.0,79579.0
