period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Foreign_Office_Liabilities_By_Country_of_Foreign_Office_Non_Local_Currency,Local_Currency,Total,By_Country_of_Creditor,Net_Due_To_or,Memorandum_Items_9_Securities_HTM_and_AFS,Trading_Assets_Assets_Held_for_Trading,Offsetting_Positions_for_Trading,Collateralized_Claims_Not_Subject_Total_Collateral,Of_Which_Cash,Of_Which_Same_Country,Of_Which_Resale_Reverse_Repurchase
2015Q3,2015,Q3,Table 3,3,All Others,G-10 and Luxembourg,region_header,7,G-10 and Luxembourg,,,,,,,,,,,,
2015Q3,2015,Q3,Table 3,3,All Others,G-10 and Luxembourg,country_data,8,BELGIUM,0.0,0.0,0.0,53.0,-39.0,1541.0,0.0,0.0,0.0,0.0,0.0,0.0
2015Q3,2015,Q3,Table 3,3,All Others,G-10 and Luxembourg,country_data,9,CANADA,1313.0,11975.0,13288.0,4792.0,17543.0,29414.0,471.0,5.0,2935.0,0.0,1077.0,2636.0
2015Q3,2015,Q3,Table 3,3,All Others,G-10 and Luxembourg,country_data,10,FRANCE,94.0,2137.0,2231.0,2239.0,-2270.0,8115.0,178.0,5.0,131.0,0.0,131.0,129.0
2015Q3,2015,Q3,Table 3,3,All Others,G-10 and Luxembourg,country_data,11,GERMANY,0.0,986.0,986.0,1680.0,489.0,3111.0,133.0,1.0,186.0,0.0,186.0,31.0
2015Q3,2015,Q3,Table 3,3,All Others,G-10 and Luxembourg,country_data,12,ITALY,4.0,603.0,607.0,919.0,-2782.0,461.0,11.0,0.0,0.0,0.0,0.0,0.0
2015Q3,2015,Q3,Table 3,3,All Others,G-10 and Luxembourg,country_data,13,JAPAN,0.0,2314.0,2314.0,2556.0,-6176.0,2336.0,18.0,3.0,7115.0,0.0,0.0,7115.0
2015Q3,2015,Q3,Table 3,3,All Others,G-10 and Luxembourg,country_data,14,LUXEMBOURG,2470.0,766.0,3236.0,1944.0,-1355.0,1613.0,19.0,6.0,127.0,0.0,127.0,0.0
2015Q3,2015,Q3,Table 3,3,All Others,G-10 and Luxembourg,country_data,15,NETHERLANDS,66.0,330.0,396.0,3355.0,3604.0,1592.0,104.0,2.0,28.0,0.0,28.0,12.0
2015Q3,2015,Q3,Table 3,3,All Others,G-10 and Luxembourg,country_data,16,SWEDEN,0.0,23.0,23.0,465.0,2350.0,1490.0,20.0,0.0,82.0,0.0,82.0,2.0
2015Q3,2015,Q3,Table 3,3,All Others,G-10 and Luxembourg,country_data,17,SWITZERLAND,0.0,6.0,6.0,1222.0,6149.0,1301.0,151.0,0.0,23.0,0.0,23.0,0.0
2015Q3,2015,Q3,Table 3,3,All Others,G-10 and Luxembourg,country_data,18,UNITED KINGDOM,30607.0,18105.0,48712.0,17825.0,12411.0,7198.0,396.0,5.0,2038.0,0.0,1615.0,914.0
2015Q3,2015,Q3,Table 3,3,All Others,G-10 and Luxembourg,subtotal,19,Total,34554.0,37245.0,71799.0,37050.0,29924.0,58172.0,1501.0,27.0,12665.0,0.0,3269.0,10839.0
2015Q3,2015,Q3,Table 3,3,All Others,G-10 and Luxembourg,empty,20,,,,,,,,,,,,,
2015Q3,2015,Q3,Table 3,3,All Others,Non G-10 Developed Countries,region_header,21,Non G-10 Developed Countries,,,,,,,,,,,,
2015Q3,2015,Q3,Table 3,3,All Others,Non G-10 Developed Countries,country_data,22,AUSTRALIA,3314.0,7934.0,11248.0,6226.0,-5539.0,6422.0,88.0,0.0,61.0,0.0,61.0,23.0
2015Q3,2015,Q3,Table 3,3,All Others,Non G-10 Developed Countries,country_data,23,AUSTRIA,0.0,35.0,35.0,38.0,40.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
2015Q3,2015,Q3,Table 3,3,All Others,Non G-10 Developed Countries,country_data,24,CYPRUS,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015Q3,2015,Q3,Table 3,3,All Others,Non G-10 Developed Countries,country_data,25,DENMARK,0.0,2.0,2.0,44.0,37.0,136.0,0.0,0.0,12.0,0.0,12.0,0.0
2015Q3,2015,Q3,Table 3,3,All Others,Non G-10 Developed Countries,country_data,26,FINLAND,0.0,56.0,56.0,233.0,28.0,474.0,0.0,0.0,0.0,0.0,0.0,0.0
2015Q3,2015,Q3,Table 3,3,All Others,Non G-10 Developed Countries,country_data,27,GREECE,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015Q3,2015,Q3,Table 3,3,All Others,Non G-10 Developed Countries,country_data,28,IRELAND,17601.0,32556.0,50157.0,8639.0,-15564.0,187.0,18.0,0.0,107.0,0.0,107.0,7.0
2015Q3,2015,Q3,Table 3,3,All Others,Non G-10 Developed Countries,country_data,29,ISRAEL,0.0,0.0,0.0,103.0,0.0,157.0,3.0,0.0,111.0,0.0,111.0,0.0
2015Q3,2015,Q3,Table 3,3,All Others,Non G-10 Developed Countries,country_data,30,NEW ZEALAND,0.0,60.0,60.0,877.0,-1168.0,152.0,3.0,0.0,0.0,0.0,0.0,0.0
2015Q3,2015,Q3,Table 3,3,All Others,Non G-10 Developed Countries,country_data,31,NORWAY,0.0,215.0,215.0,1027.0,-81.0,1114.0,22.0,4.0,0.0,0.0,0.0,0.0
2015Q3,2015,Q3,Table 3,3,All Others,Non G-10 Developed Countries,country_data,32,PORTUGAL,0.0,36.0,36.0,1.0,-60.0,43.0,2.0,0.0,0.0,0.0,0.0,0.0
2015Q3,2015,Q3,Table 3,3,All Others,Non G-10 Developed Countries,country_data,33,SLOVAKIA,0.0,0.0,0.0,12.0,-80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015Q3,2015,Q3,Table 3,3,All Others,Non G-10 Developed Countries,country_data,34,SPAIN,0.0,275.0,275.0,213.0,-595.0,175.0,18.0,0.0,25.0,0.0,22.0,3.0
2015Q3,2015,Q3,Table 3,3,All Others,Non G-10 Developed Countries,country_data,35,OTHER NON G-10 DEV.,0.0,0.0,0.0,5.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
2015Q3,2015,Q3,Table 3,3,All Others,Non G-10 Developed Countries,subtotal,36,Total,20915.0,41169.0,62084.0,17435.0,-22980.0,8894.0,154.0,4.0,317.0,0.0,314.0,33.0
2015Q3,2015,Q3,Table 3,3,All Others,Non G-10 Developed Countries,empty,37,,,,,,,,,,,,,
2015Q3,2015,Q3,Table 3,3,All Others,Eastern Europe,region_header,38,Eastern Europe,,,,,,,,,,,,
2015Q3,2015,Q3,Table 3,3,All Others,Eastern Europe,country_data,39,BULGARIA,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015Q3,2015,Q3,Table 3,3,All Others,Eastern Europe,country_data,40,CZECH REPUBLIC,156.0,3983.0,4139.0,4079.0,-763.0,1146.0,0.0,0.0,0.0,0.0,0.0,0.0
2015Q3,2015,Q3,Table 3,3,All Others,Eastern Europe,country_data,41,HUNGARY,0.0,1.0,1.0,11.0,587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015Q3,2015,Q3,Table 3,3,All Others,Eastern Europe,country_data,42,KOSOVO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015Q3,2015,Q3,Table 3,3,All Others,Eastern Europe,country_data,43,POLAND,434.0,3175.0,3609.0,3010.0,-3896.0,1442.0,0.0,0.0,0.0,0.0,0.0,0.0
2015Q3,2015,Q3,Table 3,3,All Others,Eastern Europe,country_data,44,ROMANIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015Q3,2015,Q3,Table 3,3,All Others,Eastern Europe,country_data,45,RUSSIA,0.0,9.0,9.0,16.0,52.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
2015Q3,2015,Q3,Table 3,3,All Others,Eastern Europe,country_data,46,TURKEY,0.0,0.0,0.0,17.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
