period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_on_Banking_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Public_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Non_Bank_Financial_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents
2018Q2,2018,Q2,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,8,BELGIUM,486.0,45.0,0.0,531.0,447.0,0.0,357.0,0.0,0.0,357.0,343.0,0.0,99.0,0.0,11.0,110.0,450.0,0.0
2018Q2,2018,Q2,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,9,CANADA,15324.0,3762.0,862.0,19948.0,13667.0,1817.0,3929.0,817.0,416.0,5162.0,1831.0,354.0,5415.0,704.0,205.0,6324.0,5671.0,0.0
2018Q2,2018,Q2,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,10,FRANCE,6901.0,33.0,192.0,7126.0,4588.0,0.0,1149.0,169.0,0.0,1318.0,723.0,0.0,815.0,7.0,0.0,822.0,434.0,0.0
2018Q2,2018,Q2,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,11,GERMANY,40625.0,30.0,612.0,41267.0,3450.0,0.0,2671.0,13.0,0.0,2684.0,2293.0,0.0,776.0,4.0,3.0,783.0,388.0,0.0
2018Q2,2018,Q2,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,12,ITALY,182.0,54.0,0.0,236.0,123.0,15.0,11.0,44.0,0.0,55.0,11.0,0.0,58.0,1.0,0.0,59.0,37.0,0.0
2018Q2,2018,Q2,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,13,JAPAN,19436.0,627.0,145.0,20208.0,6933.0,1.0,9420.0,1.0,12.0,9433.0,9420.0,0.0,9266.0,146.0,29.0,9441.0,9181.0,0.0
2018Q2,2018,Q2,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,14,LUXEMBOURG,249.0,269.0,0.0,518.0,231.0,17.0,2.0,5551.0,0.0,5553.0,1.0,0.0,1338.0,0.0,55.0,1393.0,4630.0,0.0
2018Q2,2018,Q2,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,15,NETHERLANDS,1166.0,31.0,8.0,1205.0,802.0,10.0,367.0,2.0,0.0,369.0,311.0,0.0,390.0,0.0,10.0,400.0,358.0,0.0
2018Q2,2018,Q2,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,16,SWEDEN,3511.0,16.0,0.0,3527.0,1894.0,0.0,929.0,0.0,0.0,929.0,1034.0,0.0,163.0,0.0,5.0,168.0,163.0,0.0
2018Q2,2018,Q2,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,17,SWITZERLAND,19941.0,132.0,58.0,20131.0,1395.0,0.0,282.0,0.0,76.0,358.0,210.0,0.0,987.0,0.0,16.0,1003.0,813.0,0.0
