period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_on_Banking_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Public_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Non_Bank_Financial_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents
2018Q2,2018,Q2,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,8,BELGIUM,4960.0,547.0,855.0,6362.0,5194.0,474.0,9103.0,5441.0,1213.0,15757.0,8331.0,49.0,3466.0,176.0,24.0,3666.0,3112.0,50.0
2018Q2,2018,Q2,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,9,CANADA,17054.0,4185.0,4743.0,25982.0,13918.0,342.0,4284.0,9637.0,2428.0,16349.0,4209.0,776.0,28866.0,5795.0,7330.0,41991.0,29019.0,698.0
2018Q2,2018,Q2,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,10,FRANCE,25920.0,640.0,7014.0,33574.0,19813.0,7.0,23804.0,4133.0,3020.0,30957.0,22232.0,0.0,78761.0,1083.0,1882.0,81726.0,78456.0,11.0
2018Q2,2018,Q2,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,11,GERMANY,22824.0,385.0,5749.0,28958.0,18417.0,28.0,58988.0,136988.0,8898.0,204874.0,52298.0,4.0,28068.0,1241.0,4487.0,33796.0,29261.0,51.0
2018Q2,2018,Q2,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,12,ITALY,11280.0,69.0,871.0,12220.0,10827.0,2.0,21824.0,247.0,16248.0,38319.0,21719.0,0.0,6115.0,672.0,840.0,7627.0,5944.0,1.0
2018Q2,2018,Q2,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,13,JAPAN,61610.0,57483.0,2076.0,121169.0,42296.0,46123.0,12465.0,104668.0,1337.0,118470.0,12460.0,4625.0,8489.0,88558.0,2725.0,99772.0,7036.0,2233.0
2018Q2,2018,Q2,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,14,LUXEMBOURG,2397.0,285.0,108.0,2790.0,4576.0,123.0,1501.0,5146.0,35.0,6682.0,1431.0,0.0,32449.0,2932.0,3863.0,39244.0,36839.0,2489.0
2018Q2,2018,Q2,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,15,NETHERLANDS,10872.0,246.0,5684.0,16802.0,9005.0,17.0,5929.0,9016.0,738.0,15683.0,5562.0,0.0,18425.0,863.0,1721.0,21009.0,18659.0,37.0
2018Q2,2018,Q2,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,16,SWEDEN,11037.0,40.0,646.0,11723.0,11761.0,0.0,1853.0,728.0,64.0,2645.0,1679.0,0.0,5278.0,34.0,721.0,6033.0,5269.0,26.0
2018Q2,2018,Q2,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,17,SWITZERLAND,7623.0,129.0,1479.0,9231.0,6374.0,65.0,3568.0,22005.0,47.0,25620.0,3345.0,0.0,4408.0,209.0,3420.0,8037.0,4531.0,231.0
2018Q2,2018,Q2,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,18,UNITED KINGDOM,5969.0,24959.0,12119.0,43047.0,13272.0,29878.0,5527.0,104399.0,14846.0,124772.0,5000.0,1554.0,33818.0,171643.0,15334.0,220795.0,31985.0,72052.0
2018Q2,2018,Q2,Table 4.1,4.1,LFI,Non G-10 Developed Countries,country_data,22,AUSTRALIA,8542.0,4311.0,1694.0,14547.0,7417.0,730.0,1791.0,22052.0,225.0,24068.0,1796.0,0.0,9629.0,10710.0,2613.0,22952.0,10119.0,875.0
