period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_on_Banking_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Public_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Non_Bank_Financial_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents
2024Q3,2024,Q3,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,8,BELGIUM,12166.0,1213.0,25.0,13404.0,12308.0,446.0,7359.0,8583.0,132.0,16074.0,7208.0,0.0,4107.0,39.0,237.0,4383.0,4115.0,48.0
2024Q3,2024,Q3,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,9,CANADA,59197.0,14661.0,2317.0,76175.0,53388.0,4239.0,22086.0,25792.0,552.0,48430.0,21827.0,782.0,68618.0,13957.0,2583.0,85158.0,69584.0,2574.0
2024Q3,2024,Q3,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,10,FRANCE,67578.0,522.0,5930.0,74030.0,53656.0,10.0,33543.0,13221.0,3917.0,50681.0,30595.0,0.0,70389.0,9547.0,4074.0,84010.0,72249.0,200.0
2024Q3,2024,Q3,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,11,GERMANY,54266.0,8233.0,2678.0,65177.0,21159.0,694.0,28386.0,203360.0,5826.0,237572.0,19632.0,0.0,18262.0,10127.0,12981.0,41370.0,22211.0,376.0
2024Q3,2024,Q3,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,12,ITALY,20682.0,403.0,829.0,21914.0,20452.0,2.0,28367.0,431.0,2655.0,31453.0,27515.0,0.0,10808.0,4003.0,1466.0,16277.0,10949.0,97.0
2024Q3,2024,Q3,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,13,JAPAN,54626.0,35681.0,9196.0,99503.0,41909.0,28513.0,25280.0,168740.0,5235.0,199255.0,24958.0,0.0,20445.0,121182.0,6613.0,148240.0,18105.0,646.0
2024Q3,2024,Q3,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,14,LUXEMBOURG,1975.0,279.0,18.0,2272.0,4565.0,205.0,260.0,7915.0,30.0,8205.0,253.0,30.0,72125.0,3144.0,6641.0,81910.0,75300.0,2094.0
2024Q3,2024,Q3,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,15,NETHERLANDS,6899.0,110.0,1935.0,8944.0,4236.0,17.0,5218.0,14675.0,2863.0,22756.0,4709.0,54.0,14776.0,382.0,3595.0,18753.0,17046.0,38.0
2024Q3,2024,Q3,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,16,SWEDEN,6051.0,37.0,25.0,6113.0,6733.0,0.0,1920.0,201.0,25.0,2146.0,1812.0,1.0,3378.0,7.0,337.0,3722.0,3207.0,0.0
2024Q3,2024,Q3,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,17,SWITZERLAND,20699.0,271.0,1702.0,22672.0,11416.0,155.0,2869.0,17487.0,30.0,20386.0,1217.0,0.0,10464.0,6026.0,556.0,17046.0,7980.0,5843.0
