period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Ultimate_Risk_Basis_2_Cross_border_Claims_Excluding_Claims,Claims_on_Local_Residents_Total,In_Non_Local_Currency,In_Local_Currency,Claims_Resulting_From_the,Country_Risk_Claims_4,Off_Balance_Sheet_Items_Cross_Border_and_Local_Commitments_Unused_Commitments,Guarantees_Excluding_Credit_Derivatives,Credit_Derivatives_By_Reference_Gross_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased,Gross_Net_5_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased,Trade_Finance
2024Q3,2024,Q3,Table 1,1,LFI,G-10 and Luxembourg,country_data,10,BELGIUM,24070.0,167.0,21.0,146.0,550.0,24787.0,6815.0,272.0,14263.0,15353.0,6316.0,7405.0,187.0
2024Q3,2024,Q3,Table 1,1,LFI,G-10 and Luxembourg,country_data,11,CANADA,120755.0,73775.0,18355.0,55420.0,5501.0,200031.0,50376.0,11969.0,31326.0,29150.0,17035.0,14860.0,337.0
2024Q3,2024,Q3,Table 1,1,LFI,G-10 and Luxembourg,country_data,12,FRANCE,169922.0,26899.0,638.0,26261.0,14957.0,211778.0,224401.0,5646.0,232949.0,230305.0,90626.0,87946.0,217.0
2024Q3,2024,Q3,Table 1,1,LFI,G-10 and Luxembourg,country_data,13,GERMANY,77430.0,206874.0,1060.0,205814.0,23499.0,307803.0,59921.0,4385.0,177386.0,176289.0,71919.0,70823.0,980.0
2024Q3,2024,Q3,Table 1,1,LFI,G-10 and Luxembourg,country_data,14,ITALY,69534.0,7085.0,245.0,6840.0,5243.0,81862.0,14186.0,682.0,147100.0,139325.0,48325.0,40549.0,151.0
2024Q3,2024,Q3,Table 1,1,LFI,G-10 and Luxembourg,country_data,15,JAPAN,100168.0,343953.0,30149.0,313804.0,21453.0,465574.0,60437.0,5885.0,68352.0,71411.0,24681.0,27739.0,64.0
2024Q3,2024,Q3,Table 1,1,LFI,G-10 and Luxembourg,country_data,16,LUXEMBOURG,86018.0,4687.0,1831.0,2856.0,7432.0,98137.0,36071.0,4408.0,27361.0,26915.0,13086.0,12641.0,300.0
2024Q3,2024,Q3,Table 1,1,LFI,G-10 and Luxembourg,country_data,17,NETHERLANDS,47564.0,13430.0,256.0,13174.0,10211.0,71205.0,29847.0,3603.0,128289.0,128845.0,51745.0,52300.0,712.0
2024Q3,2024,Q3,Table 1,1,LFI,G-10 and Luxembourg,country_data,18,SWEDEN,15922.0,243.0,7.0,236.0,710.0,16875.0,9707.0,166.0,36961.0,36184.0,16870.0,16096.0,161.0
2024Q3,2024,Q3,Table 1,1,LFI,G-10 and Luxembourg,country_data,19,SWITZERLAND,38708.0,25257.0,7209.0,18048.0,3839.0,67804.0,18651.0,4581.0,58339.0,58225.0,23573.0,23460.0,754.0
2024Q3,2024,Q3,Table 1,1,LFI,G-10 and Luxembourg,country_data,20,UNITED KINGDOM,80628.0,345491.0,78380.0,267111.0,45669.0,471788.0,110608.0,11279.0,343155.0,361675.0,120298.0,138635.0,1089.0
2024Q3,2024,Q3,Table 1,1,LFI,Non G-10 Developed Countries,country_data,24,AUSTRALIA,32116.0,63712.0,4425.0,59287.0,3044.0,98872.0,24008.0,2198.0,12565.0,12368.0,6752.0,6553.0,141.0
2024Q3,2024,Q3,Table 1,1,LFI,Non G-10 Developed Countries,country_data,25,AUSTRIA,8371.0,2.0,0.0,2.0,898.0,9271.0,1720.0,35.0,6439.0,7378.0,2656.0,3594.0,54.0
2024Q3,2024,Q3,Table 1,1,LFI,Non G-10 Developed Countries,country_data,26,CYPRUS,2212.0,0.0,0.0,0.0,27.0,2239.0,179.0,200.0,3.0,3.0,3.0,3.0,46.0
2024Q3,2024,Q3,Table 1,1,LFI,Non G-10 Developed Countries,country_data,27,DENMARK,12102.0,402.0,1.0,401.0,4338.0,16842.0,6199.0,191.0,15600.0,16348.0,5884.0,6630.0,44.0
2024Q3,2024,Q3,Table 1,1,LFI,Non G-10 Developed Countries,country_data,28,FINLAND,9227.0,6.0,0.0,6.0,2046.0,11279.0,2441.0,293.0,15030.0,15806.0,6212.0,6988.0,40.0
2024Q3,2024,Q3,Table 1,1,LFI,Non G-10 Developed Countries,country_data,29,GREECE,6872.0,143.0,0.0,143.0,269.0,7284.0,26.0,841.0,4084.0,3651.0,1816.0,1383.0,205.0
2024Q3,2024,Q3,Table 1,1,LFI,Non G-10 Developed Countries,country_data,30,IRELAND,91263.0,29688.0,3071.0,26617.0,4648.0,125599.0,30607.0,3178.0,12616.0,12800.0,6105.0,6288.0,251.0
2024Q3,2024,Q3,Table 1,1,LFI,Non G-10 Developed Countries,country_data,31,ISRAEL,13764.0,3373.0,162.0,3211.0,1226.0,18363.0,2262.0,1001.0,2369.0,2850.0,1204.0,1683.0,121.0
2024Q3,2024,Q3,Table 1,1,LFI,Non G-10 Developed Countries,country_data,32,NEW ZEALAND,2780.0,3011.0,0.0,3011.0,377.0,6168.0,591.0,80.0,1.0,14.0,1.0,14.0,0.0
