period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Immediate_Counterparty_Basis_Cross_Border_Claims_Excluding_Claims,Claims_on_Local_Residents,Remaining_Maturity_less_than,Claims_on_Local_Residents,Total_Cross_Border_and_Local,Risk_Transfers_Outward_Risk_Transfers_7,Inward_Risk_Transfers_8,Total_Cross_Border_and_Local
2024Q3,2024,Q3,Table 2,2,All Banks,G-10 and Luxembourg,country_data,7,BELGIUM,26786.0,497.0,23922.0,9504.0,36787.0,989.0,686.0,36480.0
2024Q3,2024,Q3,Table 2,2,All Banks,G-10 and Luxembourg,country_data,8,CANADA,174704.0,51417.0,156536.0,74199.0,300320.0,14040.0,21564.0,277985.0
2024Q3,2024,Q3,Table 2,2,All Banks,G-10 and Luxembourg,country_data,9,FRANCE,183373.0,3085.0,141042.0,27872.0,214330.0,4444.0,20663.0,228089.0
2024Q3,2024,Q3,Table 2,2,All Banks,G-10 and Luxembourg,country_data,10,GERMANY,86847.0,7102.0,66905.0,226648.0,320597.0,11732.0,53876.0,356762.0
2024Q3,2024,Q3,Table 2,2,All Banks,G-10 and Luxembourg,country_data,11,ITALY,69263.0,5933.0,60399.0,9218.0,84414.0,695.0,2358.0,80363.0
2024Q3,2024,Q3,Table 2,2,All Banks,G-10 and Luxembourg,country_data,12,JAPAN,103676.0,30673.0,110937.0,326402.0,460751.0,2629.0,21372.0,479495.0
2024Q3,2024,Q3,Table 2,2,All Banks,G-10 and Luxembourg,country_data,13,LUXEMBOURG,114886.0,2462.0,73735.0,9871.0,127219.0,26695.0,5439.0,105960.0
2024Q3,2024,Q3,Table 2,2,All Banks,G-10 and Luxembourg,country_data,14,NETHERLANDS,54415.0,2643.0,38167.0,15586.0,72644.0,9893.0,9044.0,69448.0
2024Q3,2024,Q3,Table 2,2,All Banks,G-10 and Luxembourg,country_data,15,SWEDEN,19512.0,8.0,16073.0,346.0,19866.0,2289.0,1702.0,19281.0
2024Q3,2024,Q3,Table 2,2,All Banks,G-10 and Luxembourg,country_data,16,SWITZERLAND,38557.0,7303.0,39883.0,18356.0,64216.0,2924.0,17808.0,79082.0
2024Q3,2024,Q3,Table 2,2,All Banks,G-10 and Luxembourg,country_data,17,UNITED KINGDOM,184171.0,140133.0,200339.0,315138.0,639442.0,68950.0,38009.0,559867.0
2024Q3,2024,Q3,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,21,AUSTRALIA,37499.0,4806.0,29741.0,71741.0,114046.0,5545.0,5013.0,113504.0
2024Q3,2024,Q3,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,22,AUSTRIA,10335.0,719.0,6674.0,115.0,11169.0,859.0,463.0,10052.0
2024Q3,2024,Q3,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,23,CYPRUS,2212.0,0.0,1745.0,0.0,2212.0,206.0,261.0,2263.0
2024Q3,2024,Q3,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,24,DENMARK,11282.0,1.0,9835.0,410.0,11693.0,599.0,2203.0,13301.0
2024Q3,2024,Q3,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,25,FINLAND,9304.0,360.0,6694.0,101.0,9765.0,133.0,1802.0,11073.0
2024Q3,2024,Q3,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,26,GREECE,6956.0,0.0,6219.0,205.0,7161.0,109.0,42.0,7094.0
2024Q3,2024,Q3,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,27,IRELAND,114107.0,3639.0,79207.0,31844.0,149590.0,13132.0,7297.0,143755.0
2024Q3,2024,Q3,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,28,ISRAEL,14902.0,129.0,11631.0,3230.0,18261.0,306.0,945.0,18893.0
2024Q3,2024,Q3,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,29,NEW ZEALAND,3363.0,4.0,2602.0,3467.0,6834.0,319.0,237.0,6750.0
2024Q3,2024,Q3,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,30,NORWAY,32002.0,7.0,28875.0,122.0,32131.0,727.0,1890.0,33294.0
2024Q3,2024,Q3,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,31,PORTUGAL,4920.0,0.0,4488.0,22.0,4942.0,146.0,82.0,4880.0
2024Q3,2024,Q3,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,32,SLOVAKIA,2484.0,0.0,2011.0,490.0,2974.0,64.0,15.0,2926.0
2024Q3,2024,Q3,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,33,SPAIN,43669.0,54.0,32773.0,1714.0,45437.0,1868.0,3473.0,47038.0
2024Q3,2024,Q3,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,34,OTHER NON G-10 DEV.,18001.0,283.0,16955.0,2.0,18286.0,1273.0,456.0,17187.0
