period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_on_Banking_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Public_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Non_Bank_Financial_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents
2023Q4,2023,Q4,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,8,BELGIUM,9470.0,69.0,80.0,9619.0,9507.0,1.0,9563.0,43.0,154.0,9760.0,9526.0,0.0,3168.0,29.0,348.0,3545.0,3191.0,7.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,9,CANADA,25181.0,6165.0,2764.0,34110.0,22526.0,1712.0,13514.0,22001.0,734.0,36249.0,13213.0,17.0,37659.0,12027.0,3609.0,53295.0,37910.0,2398.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,10,FRANCE,41193.0,888.0,4010.0,46091.0,38692.0,38.0,26106.0,12126.0,5870.0,44102.0,23892.0,0.0,101455.0,13655.0,4570.0,119680.0,102921.0,203.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,11,GERMANY,14677.0,8610.0,3165.0,26452.0,14239.0,1129.0,22702.0,192479.0,10019.0,225200.0,17205.0,0.0,19373.0,11653.0,13654.0,44680.0,22569.0,346.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,12,ITALY,18383.0,155.0,500.0,19038.0,18015.0,34.0,33084.0,335.0,2064.0,35483.0,32616.0,0.0,7122.0,3386.0,1284.0,11792.0,7252.0,89.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,13,JAPAN,54386.0,34615.0,7646.0,96647.0,44890.0,27799.0,22632.0,133880.0,4773.0,161285.0,22602.0,3.0,14543.0,146648.0,6623.0,167814.0,13456.0,610.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,14,LUXEMBOURG,1333.0,132.0,28.0,1493.0,3604.0,84.0,49.0,1250.0,17.0,1316.0,49.0,1.0,57248.0,3676.0,7479.0,68403.0,61332.0,2223.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,15,NETHERLANDS,9174.0,271.0,1723.0,11168.0,5096.0,85.0,4108.0,9848.0,3411.0,17367.0,3953.0,0.0,14843.0,327.0,5259.0,20429.0,16523.0,4.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,16,SWEDEN,7015.0,51.0,150.0,7216.0,9058.0,0.0,637.0,123.0,59.0,819.0,518.0,0.0,2888.0,1.0,326.0,3215.0,2809.0,0.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,17,SWITZERLAND,10806.0,111.0,1752.0,12669.0,10054.0,45.0,1529.0,19351.0,30.0,20910.0,1350.0,11.0,7178.0,4757.0,1789.0,13724.0,6738.0,4839.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,18,UNITED KINGDOM,9891.0,20611.0,3484.0,33986.0,7314.0,17055.0,4886.0,148999.0,16368.0,170253.0,4301.0,9802.0,33879.0,83675.0,28224.0,145778.0,33032.0,30238.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,Non G-10 Developed Countries,country_data,22,AUSTRALIA,5866.0,9121.0,1812.0,16799.0,5968.0,309.0,2249.0,19091.0,510.0,21850.0,2246.0,32.0,11787.0,29035.0,2351.0,43173.0,11704.0,2490.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,Non G-10 Developed Countries,country_data,23,AUSTRIA,4019.0,0.0,227.0,4246.0,3982.0,0.0,5040.0,2.0,818.0,5860.0,4886.0,0.0,277.0,1.0,102.0,380.0,284.0,0.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,Non G-10 Developed Countries,country_data,24,CYPRUS,43.0,0.0,0.0,43.0,43.0,0.0,209.0,0.0,0.0,209.0,209.0,0.0,406.0,0.0,3.0,409.0,390.0,0.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,Non G-10 Developed Countries,country_data,25,DENMARK,4299.0,5.0,906.0,5210.0,4187.0,0.0,866.0,413.0,292.0,1571.0,375.0,2.0,1791.0,0.0,2326.0,4117.0,1784.0,0.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,Non G-10 Developed Countries,country_data,26,FINLAND,6342.0,6.0,287.0,6635.0,4171.0,0.0,3796.0,10.0,1886.0,5692.0,3429.0,0.0,582.0,0.0,727.0,1309.0,642.0,0.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,Non G-10 Developed Countries,country_data,27,GREECE,1476.0,0.0,145.0,1621.0,1514.0,0.0,2269.0,1.0,16.0,2286.0,2269.0,0.0,387.0,44.0,0.0,431.0,387.0,0.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,Non G-10 Developed Countries,country_data,28,IRELAND,1255.0,678.0,14.0,1947.0,1133.0,196.0,2354.0,14613.0,11.0,16978.0,2350.0,49.0,61760.0,10911.0,5541.0,78212.0,63451.0,1809.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,Non G-10 Developed Countries,country_data,29,ISRAEL,7831.0,15.0,456.0,8302.0,7855.0,7.0,3373.0,3508.0,20.0,6901.0,3544.0,7.0,3130.0,130.0,1065.0,4325.0,3225.0,0.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,Non G-10 Developed Countries,country_data,30,NEW ZEALAND,595.0,492.0,5.0,1092.0,657.0,0.0,895.0,1332.0,186.0,2413.0,897.0,0.0,941.0,0.0,222.0,1163.0,975.0,0.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,Non G-10 Developed Countries,country_data,31,NORWAY,5669.0,0.0,160.0,5829.0,5310.0,0.0,12239.0,56.0,284.0,12579.0,12112.0,0.0,791.0,0.0,142.0,933.0,781.0,0.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,Non G-10 Developed Countries,country_data,32,PORTUGAL,2285.0,0.0,3.0,2288.0,2267.0,0.0,2589.0,2.0,61.0,2652.0,2579.0,0.0,111.0,0.0,36.0,147.0,111.0,0.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,Non G-10 Developed Countries,country_data,33,SLOVAKIA,199.0,5.0,0.0,204.0,199.0,0.0,1525.0,72.0,58.0,1655.0,1525.0,0.0,110.0,12.0,0.0,122.0,110.0,0.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,Non G-10 Developed Countries,country_data,34,SPAIN,10049.0,135.0,1705.0,11889.0,9899.0,2.0,14493.0,373.0,282.0,15148.0,13765.0,0.0,5610.0,24.0,279.0,5913.0,5693.0,0.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,Non G-10 Developed Countries,country_data,35,OTHER NON G-10 DEV.,427.0,1.0,60.0,488.0,865.0,0.0,20610.0,0.0,4.0,20614.0,20610.0,0.0,472.0,1.0,64.0,537.0,537.0,0.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,Eastern Europe,country_data,39,BULGARIA,1.0,0.0,1.0,2.0,15.0,0.0,24.0,257.0,0.0,281.0,24.0,9.0,51.0,0.0,9.0,60.0,51.0,0.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,Eastern Europe,country_data,40,CZECH REPUBLIC,2434.0,57.0,38.0,2529.0,2488.0,2.0,1631.0,3024.0,35.0,4690.0,1606.0,0.0,118.0,43.0,43.0,204.0,118.0,13.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,Eastern Europe,country_data,41,HUNGARY,897.0,65.0,7.0,969.0,960.0,8.0,1546.0,1393.0,116.0,3055.0,1540.0,0.0,56.0,13.0,8.0,77.0,53.0,0.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,Eastern Europe,country_data,42,KOSOVO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,Eastern Europe,country_data,43,POLAND,767.0,487.0,90.0,1344.0,964.0,82.0,1148.0,5371.0,0.0,6519.0,929.0,767.0,577.0,654.0,201.0,1432.0,577.0,19.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,Eastern Europe,country_data,44,ROMANIA,93.0,144.0,0.0,237.0,124.0,0.0,576.0,2128.0,8.0,2712.0,569.0,270.0,91.0,56.0,0.0,147.0,91.0,0.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,Eastern Europe,country_data,45,RUSSIA,1666.0,210.0,0.0,1876.0,1696.0,36.0,92.0,2625.0,0.0,2717.0,92.0,0.0,3.0,1224.0,0.0,1227.0,3.0,0.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,Eastern Europe,country_data,46,TURKEY,7279.0,18.0,171.0,7468.0,6078.0,15.0,2040.0,1814.0,3.0,3857.0,2177.0,180.0,259.0,70.0,1.0,330.0,273.0,0.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,Eastern Europe,country_data,47,OTHER E. EUROPE,243.0,1.0,31.0,275.0,274.0,1.0,3996.0,1429.0,88.0,5513.0,4312.0,0.0,125.0,1.0,4.0,130.0,123.0,0.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,Latin America and Caribbean,country_data,51,ANGUILLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,8.0,23.0,15.0,0.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,Latin America and Caribbean,country_data,52,ARGENTINA,222.0,72.0,0.0,294.0,215.0,25.0,225.0,4030.0,0.0,4255.0,227.0,1067.0,30.0,18.0,0.0,48.0,34.0,1.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,Latin America and Caribbean,country_data,53,BRAZIL,9147.0,2773.0,294.0,12214.0,3353.0,3.0,23112.0,31177.0,53.0,54342.0,23112.0,528.0,1901.0,7156.0,772.0,9829.0,1992.0,0.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,Latin America and Caribbean,country_data,54,CHILE,4588.0,171.0,344.0,5103.0,4604.0,36.0,410.0,1326.0,3.0,1739.0,407.0,0.0,754.0,2725.0,184.0,3663.0,765.0,496.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,Latin America and Caribbean,country_data,55,COLOMBIA,1749.0,337.0,259.0,2345.0,2117.0,0.0,323.0,2049.0,4.0,2376.0,319.0,0.0,386.0,851.0,48.0,1285.0,450.0,0.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,Latin America and Caribbean,country_data,56,COSTA RICA,108.0,175.0,0.0,283.0,108.0,69.0,23.0,999.0,0.0,1022.0,23.0,129.0,46.0,0.0,0.0,46.0,58.0,0.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,Latin America and Caribbean,country_data,57,DOMINICAN REPUBLIC,538.0,4.0,0.0,542.0,568.0,0.0,526.0,361.0,11.0,898.0,559.0,22.0,90.0,19.0,0.0,109.0,91.0,2.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,Latin America and Caribbean,country_data,58,ECUADOR,54.0,37.0,41.0,132.0,54.0,37.0,135.0,196.0,0.0,331.0,135.0,196.0,15.0,12.0,0.0,27.0,34.0,12.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,Latin America and Caribbean,country_data,59,EL SALVADOR,104.0,11.0,0.0,115.0,104.0,11.0,74.0,143.0,0.0,217.0,74.0,143.0,2.0,0.0,0.0,2.0,3.0,0.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,Latin America and Caribbean,country_data,60,FRENCH GUIANA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,Latin America and Caribbean,country_data,61,GUATEMALA,620.0,19.0,0.0,639.0,661.0,0.0,61.0,371.0,7.0,439.0,61.0,35.0,7.0,0.0,2.0,9.0,9.0,0.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,Latin America and Caribbean,country_data,62,HONDURAS,326.0,1.0,0.0,327.0,326.0,0.0,11.0,334.0,0.0,345.0,11.0,36.0,2.0,0.0,0.0,2.0,2.0,0.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,Latin America and Caribbean,country_data,63,MEXICO,1045.0,6349.0,609.0,8003.0,1151.0,1328.0,4370.0,35925.0,878.0,41173.0,4364.0,482.0,2620.0,12377.0,697.0,15694.0,2925.0,911.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,Latin America and Caribbean,country_data,64,MONTSERRAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,Latin America and Caribbean,country_data,65,PERU,1392.0,29.0,19.0,1440.0,1522.0,12.0,700.0,1275.0,11.0,1986.0,700.0,365.0,69.0,95.0,49.0,213.0,637.0,0.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,Latin America and Caribbean,country_data,66,URUGUAY,39.0,5.0,7.0,51.0,38.0,0.0,278.0,368.0,5.0,651.0,276.0,199.0,296.0,16.0,0.0,312.0,322.0,0.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,Latin America and Caribbean,country_data,67,VENEZUELA,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,16.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,Latin America and Caribbean,country_data,68,OTHER LAT. AM. & CAR.,180.0,39.0,14.0,233.0,200.0,0.0,123.0,980.0,3.0,1106.0,170.0,132.0,23219.0,5.0,630.0,23854.0,27110.0,5.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,Asia and Pacific,country_data,72,CHINA-MAINLAND,17267.0,7470.0,1423.0,26160.0,16204.0,1096.0,7495.0,18485.0,511.0,26491.0,7465.0,1251.0,9025.0,4648.0,541.0,14214.0,8474.0,312.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,Asia and Pacific,country_data,73,INDIA,6063.0,3796.0,409.0,10268.0,5656.0,52.0,1230.0,32396.0,50.0,33676.0,1230.0,0.0,3309.0,7947.0,256.0,11512.0,3203.0,17.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,Asia and Pacific,country_data,74,INDONESIA,1696.0,907.0,35.0,2638.0,1383.0,703.0,2032.0,4863.0,71.0,6966.0,2034.0,1489.0,167.0,574.0,22.0,763.0,194.0,142.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,Asia and Pacific,country_data,75,"KOREA, SOUTH",12315.0,3393.0,1775.0,17483.0,9727.0,673.0,20078.0,17345.0,2528.0,39951.0,17329.0,357.0,12329.0,5623.0,3189.0,21141.0,12316.0,2.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,Asia and Pacific,country_data,76,KUWAIT,1322.0,58.0,4.0,1384.0,1290.0,0.0,10246.0,147.0,55.0,10448.0,10245.0,0.0,4820.0,0.0,14.0,4834.0,4802.0,0.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,Asia and Pacific,country_data,77,MALAYSIA,1849.0,3523.0,188.0,5560.0,1462.0,103.0,81.0,8967.0,27.0,9075.0,81.0,1537.0,362.0,350.0,77.0,789.0,366.0,101.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,Asia and Pacific,country_data,78,PAKISTAN,13.0,1.0,26.0,40.0,13.0,0.0,32.0,853.0,0.0,885.0,32.0,15.0,3.0,0.0,0.0,3.0,3.0,0.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,Asia and Pacific,country_data,79,PHILIPPINES,1377.0,496.0,7.0,1880.0,1357.0,365.0,264.0,3384.0,17.0,3665.0,259.0,50.0,33.0,45.0,1.0,79.0,33.0,0.0
2023Q4,2023,Q4,Table 4.1,4.1,LFI,Asia and Pacific,country_data,80,QATAR,3545.0,9.0,41.0,3595.0,3160.0,0.0,1834.0,0.0,0.0,1834.0,1795.0,0.0,845.0,0.0,21.0,866.0,611.0,0.0
