period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Ultimate_Risk_Basis_2_Cross_border_Claims_Excluding_Claims,Claims_on_Local_Residents_Total,In_Non_Local_Currency,In_Local_Currency,Claims_Resulting_From_the,Country_Risk_Claims_4,Off_Balance_Sheet_Items_Cross_Border_and_Local_Commitments_Unused_Commitments,Guarantees_Excluding_Credit_Derivatives,Credit_Derivatives_By_Reference_Gross_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased,Gross_Net_5_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased,Trade_Finance
2023Q4,2023,Q4,Table 1,1,LFI,G-10 and Luxembourg,country_data,10,BELGIUM,26267.0,183.0,8.0,175.0,811.0,27261.0,5407.0,297.0,17300.0,17809.0,6375.0,6882.0,94.0
2023Q4,2023,Q4,Table 1,1,LFI,G-10 and Luxembourg,country_data,11,CANADA,94825.0,64227.0,12956.0,51271.0,8002.0,167054.0,53918.0,11336.0,31011.0,27932.0,13825.0,10745.0,381.0
2023Q4,2023,Q4,Table 1,1,LFI,G-10 and Luxembourg,country_data,12,FRANCE,192708.0,30979.0,936.0,30043.0,17074.0,240761.0,259121.0,4669.0,272009.0,271852.0,84499.0,84293.0,307.0
2023Q4,2023,Q4,Table 1,1,LFI,G-10 and Luxembourg,country_data,13,GERMANY,81525.0,216539.0,1884.0,214655.0,30427.0,328491.0,65803.0,3802.0,210428.0,211041.0,64322.0,64935.0,831.0
2023Q4,2023,Q4,Table 1,1,LFI,G-10 and Luxembourg,country_data,14,ITALY,67778.0,6198.0,416.0,5782.0,4292.0,78268.0,7593.0,622.0,163638.0,162882.0,39691.0,38933.0,331.0
2023Q4,2023,Q4,Table 1,1,LFI,G-10 and Luxembourg,country_data,15,JAPAN,110720.0,357542.0,29683.0,327859.0,20450.0,488712.0,62671.0,6275.0,81121.0,85331.0,28238.0,32447.0,201.0
2023Q4,2023,Q4,Table 1,1,LFI,G-10 and Luxembourg,country_data,16,LUXEMBOURG,76070.0,5668.0,2073.0,3595.0,8792.0,90530.0,37111.0,3467.0,30651.0,31216.0,10068.0,10633.0,557.0
2023Q4,2023,Q4,Table 1,1,LFI,G-10 and Luxembourg,country_data,17,NETHERLANDS,49609.0,10984.0,231.0,10753.0,12493.0,73086.0,29215.0,3386.0,153045.0,154455.0,48784.0,50192.0,1158.0
2023Q4,2023,Q4,Table 1,1,LFI,G-10 and Luxembourg,country_data,18,SWEDEN,16220.0,184.0,0.0,184.0,1007.0,17411.0,9370.0,377.0,31866.0,31802.0,11321.0,11254.0,114.0
2023Q4,2023,Q4,Table 1,1,LFI,G-10 and Luxembourg,country_data,19,SWITZERLAND,35064.0,26066.0,6159.0,19907.0,5894.0,67024.0,16611.0,4614.0,78419.0,77800.0,25495.0,24878.0,377.0
2023Q4,2023,Q4,Table 1,1,LFI,G-10 and Luxembourg,country_data,20,UNITED KINGDOM,78231.0,294897.0,72840.0,222057.0,54596.0,427724.0,116850.0,10628.0,389800.0,410601.0,102738.0,123550.0,1201.0
2023Q4,2023,Q4,Table 1,1,LFI,Non G-10 Developed Countries,country_data,24,AUSTRALIA,26524.0,70070.0,4244.0,65826.0,5591.0,102185.0,16954.0,2360.0,17055.0,16529.0,8837.0,8311.0,137.0
2023Q4,2023,Q4,Table 1,1,LFI,Non G-10 Developed Countries,country_data,25,AUSTRIA,10636.0,4.0,0.0,4.0,1207.0,11847.0,1714.0,37.0,7292.0,8034.0,2396.0,3140.0,33.0
2023Q4,2023,Q4,Table 1,1,LFI,Non G-10 Developed Countries,country_data,26,CYPRUS,1911.0,0.0,0.0,0.0,4.0,1915.0,304.0,132.0,3.0,2.0,3.0,2.0,86.0
2023Q4,2023,Q4,Table 1,1,LFI,Non G-10 Developed Countries,country_data,27,DENMARK,11425.0,424.0,2.0,422.0,3868.0,15717.0,5257.0,195.0,18734.0,18976.0,5829.0,6047.0,28.0
2023Q4,2023,Q4,Table 1,1,LFI,Non G-10 Developed Countries,country_data,28,FINLAND,14096.0,18.0,0.0,18.0,3108.0,17222.0,2635.0,245.0,17296.0,17832.0,5281.0,5820.0,66.0
2023Q4,2023,Q4,Table 1,1,LFI,Non G-10 Developed Countries,country_data,29,GREECE,5516.0,86.0,1.0,85.0,177.0,5779.0,76.0,799.0,5083.0,5099.0,1572.0,1586.0,234.0
2023Q4,2023,Q4,Table 1,1,LFI,Non G-10 Developed Countries,country_data,30,IRELAND,84599.0,29162.0,2675.0,26487.0,6147.0,119908.0,31094.0,2724.0,12726.0,13408.0,4442.0,5121.0,199.0
2023Q4,2023,Q4,Table 1,1,LFI,Non G-10 Developed Countries,country_data,31,ISRAEL,18903.0,3811.0,148.0,3663.0,1760.0,24474.0,1657.0,972.0,2254.0,2323.0,1079.0,1148.0,376.0
2023Q4,2023,Q4,Table 1,1,LFI,Non G-10 Developed Countries,country_data,32,NEW ZEALAND,3362.0,1989.0,0.0,1989.0,462.0,5813.0,783.0,96.0,77.0,103.0,72.0,97.0,0.0
2023Q4,2023,Q4,Table 1,1,LFI,Non G-10 Developed Countries,country_data,33,NORWAY,21481.0,57.0,0.0,57.0,820.0,22358.0,5723.0,192.0,13105.0,14064.0,4180.0,5137.0,18.0
2023Q4,2023,Q4,Table 1,1,LFI,Non G-10 Developed Countries,country_data,34,PORTUGAL,5800.0,2.0,0.0,2.0,703.0,6505.0,1160.0,37.0,4091.0,4049.0,1967.0,1927.0,65.0
2023Q4,2023,Q4,Table 1,1,LFI,Non G-10 Developed Countries,country_data,35,SLOVAKIA,1885.0,187.0,0.0,187.0,102.0,2174.0,482.0,73.0,170.0,135.0,138.0,103.0,4.0
2023Q4,2023,Q4,Table 1,1,LFI,Non G-10 Developed Countries,country_data,36,SPAIN,40368.0,1007.0,42.0,965.0,2935.0,44310.0,8825.0,1530.0,72269.0,72170.0,22618.0,22518.0,772.0
2023Q4,2023,Q4,Table 1,1,LFI,Non G-10 Developed Countries,country_data,37,OTHER NON G-10 DEV.,22152.0,2.0,0.0,2.0,130.0,22284.0,931.0,41.0,5.0,17.0,4.0,17.0,0.0
2023Q4,2023,Q4,Table 1,1,LFI,Eastern Europe,country_data,41,BULGARIA,185.0,310.0,17.0,293.0,14.0,509.0,26.0,331.0,1.0,3.0,0.0,3.0,0.0
2023Q4,2023,Q4,Table 1,1,LFI,Eastern Europe,country_data,42,CZECH REPUBLIC,5186.0,3675.0,412.0,3263.0,258.0,9119.0,2221.0,296.0,1108.0,1060.0,391.0,343.0,5.0
