period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Foreign_Office_Liabilities_By_Country_of_Foreign_Office_Non_Local_Currency,Local_Currency,Total,By_Country_of_Creditor,Net_Due_To_or,Memorandum_Items_9_Securities_HTM_and_AFS,Trading_Assets_Assets_Held_for_Trading,Offsetting_Positions_for_Trading,Collateralized_Claims_Not_Subject_Total_Collateral,Of_Which_Cash,Of_Which_Same_Country,Of_Which_Resale_Reverse_Repurchase
2017Q1,2017,Q1,Table 3,3,All Others,G-10 and Luxembourg,country_data,8,BELGIUM,0.0,0.0,0.0,10.0,10.0,325.0,41.0,0.0,0.0,0.0,0.0,0.0
2017Q1,2017,Q1,Table 3,3,All Others,G-10 and Luxembourg,country_data,9,CANADA,1539.0,4225.0,5764.0,4293.0,10565.0,16438.0,1634.0,111.0,11740.0,0.0,1661.0,11139.0
2017Q1,2017,Q1,Table 3,3,All Others,G-10 and Luxembourg,country_data,10,FRANCE,13.0,474.0,487.0,473.0,1449.0,1234.0,539.0,31.0,1736.0,0.0,1285.0,1731.0
2017Q1,2017,Q1,Table 3,3,All Others,G-10 and Luxembourg,country_data,11,GERMANY,0.0,453.0,453.0,671.0,16.0,2044.0,357.0,25.0,48074.0,0.0,162.0,47940.0
2017Q1,2017,Q1,Table 3,3,All Others,G-10 and Luxembourg,country_data,12,ITALY,0.0,197.0,197.0,802.0,1035.0,11.0,41.0,1.0,3.0,0.0,3.0,0.0
2017Q1,2017,Q1,Table 3,3,All Others,G-10 and Luxembourg,country_data,13,JAPAN,5.0,2522.0,2527.0,2597.0,-33.0,2424.0,1326.0,31.0,11163.0,0.0,227.0,11160.0
2017Q1,2017,Q1,Table 3,3,All Others,G-10 and Luxembourg,country_data,14,LUXEMBOURG,1136.0,904.0,2040.0,1385.0,2353.0,215.0,204.0,33.0,262.0,0.0,117.0,147.0
2017Q1,2017,Q1,Table 3,3,All Others,G-10 and Luxembourg,country_data,15,NETHERLANDS,73.0,147.0,220.0,2030.0,1857.0,1766.0,750.0,112.0,229.0,0.0,200.0,158.0
2017Q1,2017,Q1,Table 3,3,All Others,G-10 and Luxembourg,country_data,16,SWEDEN,1.0,19.0,20.0,556.0,12.0,1829.0,136.0,6.0,207.0,0.0,182.0,69.0
2017Q1,2017,Q1,Table 3,3,All Others,G-10 and Luxembourg,country_data,17,SWITZERLAND,0.0,3.0,3.0,809.0,242.0,362.0,737.0,61.0,7207.0,0.0,38.0,7190.0
2017Q1,2017,Q1,Table 3,3,All Others,G-10 and Luxembourg,country_data,18,UNITED KINGDOM,30445.0,20760.0,51205.0,17435.0,-5824.0,7615.0,1145.0,101.0,39613.0,0.0,2891.0,38166.0
2017Q1,2017,Q1,Table 3,3,All Others,Non G-10 Developed Countries,country_data,22,AUSTRALIA,4682.0,3366.0,8048.0,7559.0,-2811.0,5441.0,506.0,66.0,86.0,0.0,73.0,30.0
