period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Immediate_Counterparty_Basis_Cross_Border_Claims_Excluding_Claims,Claims_on_Local_Residents,Remaining_Maturity_less_than,Claims_on_Local_Residents,Total_Cross_Border_and_Local,Risk_Transfers_Outward_Risk_Transfers_7,Inward_Risk_Transfers_8,Total_Cross_Border_and_Local
2016Q1,2016,Q1,Table 2,2,LFI,G-10 and Luxembourg,region_header,6,G-10 and Luxembourg,,,,,,,,
2016Q1,2016,Q1,Table 2,2,LFI,G-10 and Luxembourg,country_data,7,BELGIUM,15223.0,136.0,9542.0,5810.0,21169.0,1407.0,3529.0,23290.0
2016Q1,2016,Q1,Table 2,2,LFI,G-10 and Luxembourg,country_data,8,CANADA,43303.0,6190.0,31599.0,28597.0,78090.0,6078.0,4993.0,77007.0
2016Q1,2016,Q1,Table 2,2,LFI,G-10 and Luxembourg,country_data,9,FRANCE,145209.0,147.0,119675.0,4377.0,149733.0,6593.0,16647.0,159790.0
2016Q1,2016,Q1,Table 2,2,LFI,G-10 and Luxembourg,country_data,10,GERMANY,107547.0,646.0,73472.0,43582.0,151775.0,11064.0,18333.0,159043.0
2016Q1,2016,Q1,Table 2,2,LFI,G-10 and Luxembourg,country_data,11,ITALY,44688.0,236.0,34639.0,4007.0,48931.0,4160.0,1666.0,46438.0
2016Q1,2016,Q1,Table 2,2,LFI,G-10 and Luxembourg,country_data,12,JAPAN,54683.0,58648.0,95505.0,166825.0,280156.0,6323.0,19442.0,293569.0
2016Q1,2016,Q1,Table 2,2,LFI,G-10 and Luxembourg,country_data,13,LUXEMBOURG,44204.0,274.0,24774.0,6622.0,51100.0,9666.0,2114.0,42982.0
2016Q1,2016,Q1,Table 2,2,LFI,G-10 and Luxembourg,country_data,14,NETHERLANDS,68496.0,16.0,29461.0,7150.0,75662.0,14195.0,3480.0,64699.0
2016Q1,2016,Q1,Table 2,2,LFI,G-10 and Luxembourg,country_data,15,SWEDEN,20546.0,6.0,15444.0,863.0,21415.0,2493.0,1164.0,20089.0
2016Q1,2016,Q1,Table 2,2,LFI,G-10 and Luxembourg,country_data,16,SWITZERLAND,32675.0,6049.0,32005.0,14714.0,53438.0,5022.0,5343.0,54018.0
2016Q1,2016,Q1,Table 2,2,LFI,G-10 and Luxembourg,country_data,17,UNITED KINGDOM,75697.0,87331.0,117891.0,224432.0,387460.0,31039.0,39260.0,395812.0
2016Q1,2016,Q1,Table 2,2,LFI,G-10 and Luxembourg,subtotal,18,Total,652271.0,159679.0,584007.0,506979.0,1318929.0,98040.0,115971.0,1336737.0
2016Q1,2016,Q1,Table 2,2,LFI,G-10 and Luxembourg,empty,19,,,,,,,,,
2016Q1,2016,Q1,Table 2,2,LFI,Non G-10 Developed Countries,region_header,20,Non G-10 Developed Countries,,,,,,,,
2016Q1,2016,Q1,Table 2,2,LFI,Non G-10 Developed Countries,country_data,21,AUSTRALIA,28235.0,3976.0,15278.0,45364.0,77575.0,5474.0,2255.0,74355.0
2016Q1,2016,Q1,Table 2,2,LFI,Non G-10 Developed Countries,country_data,22,AUSTRIA,11866.0,0.0,6150.0,1.0,11867.0,1495.0,533.0,10904.0
2016Q1,2016,Q1,Table 2,2,LFI,Non G-10 Developed Countries,country_data,23,CYPRUS,2074.0,0.0,961.0,0.0,2074.0,716.0,40.0,1333.0
2016Q1,2016,Q1,Table 2,2,LFI,Non G-10 Developed Countries,country_data,24,DENMARK,7759.0,5.0,6895.0,101.0,7865.0,311.0,1565.0,9119.0
2016Q1,2016,Q1,Table 2,2,LFI,Non G-10 Developed Countries,country_data,25,FINLAND,9526.0,0.0,6069.0,13.0,9539.0,607.0,1121.0,10053.0
2016Q1,2016,Q1,Table 2,2,LFI,Non G-10 Developed Countries,country_data,26,GREECE,2458.0,0.0,1922.0,316.0,2774.0,334.0,181.0,2620.0
2016Q1,2016,Q1,Table 2,2,LFI,Non G-10 Developed Countries,country_data,27,IRELAND,58405.0,4199.0,43492.0,2527.0,65131.0,9101.0,3083.0,59107.0
2016Q1,2016,Q1,Table 2,2,LFI,Non G-10 Developed Countries,country_data,28,ISRAEL,3449.0,150.0,2756.0,786.0,4385.0,524.0,441.0,4302.0
2016Q1,2016,Q1,Table 2,2,LFI,Non G-10 Developed Countries,country_data,29,NEW ZEALAND,1838.0,13.0,1526.0,1430.0,3281.0,488.0,46.0,2840.0
2016Q1,2016,Q1,Table 2,2,LFI,Non G-10 Developed Countries,country_data,30,NORWAY,10442.0,1.0,8059.0,54.0,10497.0,945.0,1018.0,10569.0
2016Q1,2016,Q1,Table 2,2,LFI,Non G-10 Developed Countries,country_data,31,PORTUGAL,3853.0,22.0,3066.0,84.0,3959.0,517.0,233.0,3672.0
2016Q1,2016,Q1,Table 2,2,LFI,Non G-10 Developed Countries,country_data,32,SLOVAKIA,272.0,11.0,67.0,280.0,563.0,69.0,51.0,547.0
2016Q1,2016,Q1,Table 2,2,LFI,Non G-10 Developed Countries,country_data,33,SPAIN,41265.0,114.0,33031.0,2164.0,43543.0,4035.0,1794.0,41305.0
2016Q1,2016,Q1,Table 2,2,LFI,Non G-10 Developed Countries,country_data,34,OTHER NON G-10 DEV.,1679.0,1.0,1375.0,4.0,1684.0,884.0,347.0,1147.0
2016Q1,2016,Q1,Table 2,2,LFI,Non G-10 Developed Countries,subtotal,35,Total,183121.0,8492.0,130647.0,53124.0,244737.0,25500.0,12708.0,231873.0
2016Q1,2016,Q1,Table 2,2,LFI,Non G-10 Developed Countries,empty,36,,,,,,,,,
2016Q1,2016,Q1,Table 2,2,LFI,Eastern Europe,region_header,37,Eastern Europe,,,,,,,,
2016Q1,2016,Q1,Table 2,2,LFI,Eastern Europe,country_data,38,BULGARIA,77.0,86.0,82.0,241.0,404.0,49.0,5.0,358.0
2016Q1,2016,Q1,Table 2,2,LFI,Eastern Europe,country_data,39,CZECH REPUBLIC,1051.0,172.0,793.0,3726.0,4949.0,135.0,41.0,4854.0
2016Q1,2016,Q1,Table 2,2,LFI,Eastern Europe,country_data,40,HUNGARY,1856.0,167.0,1351.0,1705.0,3728.0,265.0,154.0,3618.0
2016Q1,2016,Q1,Table 2,2,LFI,Eastern Europe,country_data,41,POLAND,2588.0,1356.0,2300.0,9309.0,13253.0,547.0,71.0,12778.0
2016Q1,2016,Q1,Table 2,2,LFI,Eastern Europe,country_data,42,ROMANIA,412.0,431.0,603.0,1607.0,2450.0,98.0,0.0,2350.0
2016Q1,2016,Q1,Table 2,2,LFI,Eastern Europe,country_data,43,RUSSIA,6272.0,839.0,4496.0,3922.0,11033.0,1122.0,2994.0,12971.0
2016Q1,2016,Q1,Table 2,2,LFI,Eastern Europe,country_data,44,TURKEY,15593.0,726.0,13399.0,2401.0,18720.0,1415.0,1464.0,18769.0
2016Q1,2016,Q1,Table 2,2,LFI,Eastern Europe,country_data,45,OTHER E. EUROPE,2009.0,12.0,1326.0,532.0,2553.0,318.0,17.0,2249.0
