period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Ultimate_Risk_Claims_2_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other
2016Q1,2016,Q1,Table 4.2,4.2,All Banks,G-10 and Luxembourg,region_header,8,G-10 and Luxembourg,,,,,,,,,,,,,,
2016Q1,2016,Q1,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,9,BELGIUM,5450.0,416.0,5866.0,652.0,6.0,658.0,1060.0,7584.0,4113.0,416.0,4529.0,20.0,3.0,23.0
2016Q1,2016,Q1,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,10,CANADA,14984.0,1324.0,16308.0,18033.0,9382.0,27415.0,2691.0,46414.0,15579.0,1200.0,16779.0,6326.0,25.0,6351.0
2016Q1,2016,Q1,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,11,FRANCE,26482.0,967.0,27449.0,2580.0,1099.0,3679.0,2213.0,33341.0,28546.0,924.0,29470.0,135.0,15.0,150.0
2016Q1,2016,Q1,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,12,GERMANY,27884.0,1042.0,28926.0,973.0,152.0,1125.0,6237.0,36288.0,28584.0,762.0,29346.0,176.0,9.0,185.0
2016Q1,2016,Q1,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,13,ITALY,8436.0,223.0,8659.0,2097.0,1193.0,3290.0,1983.0,13932.0,8547.0,206.0,8753.0,209.0,39.0,248.0
2016Q1,2016,Q1,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,14,JAPAN,21387.0,364.0,21751.0,11475.0,1537.0,13012.0,1421.0,36184.0,20133.0,360.0,20493.0,1863.0,0.0,1863.0
2016Q1,2016,Q1,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,15,LUXEMBOURG,12733.0,558.0,13291.0,108.0,4.0,112.0,1940.0,15343.0,17328.0,240.0,17568.0,10.0,0.0,10.0
2016Q1,2016,Q1,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,16,NETHERLANDS,20766.0,213.0,20979.0,957.0,175.0,1132.0,2922.0,25033.0,33056.0,197.0,33253.0,873.0,0.0,873.0
2016Q1,2016,Q1,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,17,SWEDEN,4993.0,210.0,5203.0,32.0,13.0,45.0,153.0,5401.0,5444.0,213.0,5657.0,2.0,0.0,2.0
2016Q1,2016,Q1,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,18,SWITZERLAND,15149.0,770.0,15919.0,2925.0,3595.0,6520.0,1873.0,24312.0,15854.0,763.0,16617.0,2702.0,3130.0,5832.0
2016Q1,2016,Q1,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,19,UNITED KINGDOM,17660.0,5752.0,23412.0,45503.0,17726.0,63229.0,8011.0,94652.0,16594.0,5727.0,22321.0,10004.0,885.0,10889.0
2016Q1,2016,Q1,Table 4.2,4.2,All Banks,G-10 and Luxembourg,subtotal,20,Total,175924.0,11839.0,187763.0,85335.0,34882.0,120217.0,30504.0,338484.0,193778.0,11008.0,204786.0,22320.0,4106.0,26426.0
2016Q1,2016,Q1,Table 4.2,4.2,All Banks,G-10 and Luxembourg,empty,21,,,,,,,,,,,,,,,
2016Q1,2016,Q1,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,region_header,22,Non G-10 Developed Countries,,,,,,,,,,,,,,
2016Q1,2016,Q1,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,23,AUSTRALIA,8271.0,1152.0,9423.0,9402.0,11099.0,20501.0,844.0,30768.0,8851.0,812.0,9663.0,2218.0,0.0,2218.0
2016Q1,2016,Q1,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,24,AUSTRIA,2377.0,11.0,2388.0,23.0,27.0,50.0,52.0,2490.0,3317.0,11.0,3328.0,0.0,0.0,0.0
2016Q1,2016,Q1,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,25,CYPRUS,469.0,7.0,476.0,0.0,0.0,0.0,83.0,559.0,1064.0,7.0,1071.0,0.0,0.0,0.0
2016Q1,2016,Q1,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,26,DENMARK,2946.0,12.0,2958.0,19.0,0.0,19.0,763.0,3740.0,2686.0,9.0,2695.0,0.0,0.0,0.0
2016Q1,2016,Q1,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,27,FINLAND,1792.0,5.0,1797.0,22.0,56.0,78.0,203.0,2078.0,2186.0,4.0,2190.0,0.0,0.0,0.0
2016Q1,2016,Q1,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,28,GREECE,481.0,32.0,513.0,13.0,0.0,13.0,4.0,530.0,687.0,28.0,715.0,0.0,0.0,0.0
2016Q1,2016,Q1,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,29,IRELAND,13561.0,340.0,13901.0,1848.0,251.0,2099.0,828.0,16828.0,14173.0,205.0,14378.0,297.0,0.0,297.0
2016Q1,2016,Q1,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,30,ISRAEL,2064.0,368.0,2432.0,239.0,0.0,239.0,236.0,2907.0,1797.0,284.0,2081.0,140.0,0.0,140.0
2016Q1,2016,Q1,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,31,NEW ZEALAND,478.0,93.0,571.0,460.0,101.0,561.0,93.0,1225.0,725.0,95.0,820.0,8.0,0.0,8.0
2016Q1,2016,Q1,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,32,NORWAY,2493.0,37.0,2530.0,25.0,0.0,25.0,323.0,2878.0,2382.0,29.0,2411.0,0.0,0.0,0.0
2016Q1,2016,Q1,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,33,PORTUGAL,796.0,37.0,833.0,86.0,0.0,86.0,119.0,1038.0,842.0,43.0,885.0,22.0,0.0,22.0
2016Q1,2016,Q1,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,34,SLOVAKIA,219.0,0.0,219.0,145.0,0.0,145.0,23.0,387.0,219.0,0.0,219.0,11.0,0.0,11.0
