period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_on_Banking_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Public_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Non_Bank_Financial_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents
2016Q1,2016,Q1,Table 4.1,4.1,All Banks,G-10 and Luxembourg,region_header,7,G-10 and Luxembourg,,,,,,,,,,,,,,,,,,
2016Q1,2016,Q1,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,8,BELGIUM,3290.0,131.0,1051.0,4472.0,3288.0,60.0,4259.0,5627.0,939.0,10825.0,4793.0,0.0,4242.0,65.0,529.0,4836.0,3285.0,54.0
2016Q1,2016,Q1,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,9,CANADA,25460.0,5065.0,6837.0,37362.0,30881.0,881.0,17425.0,9599.0,2616.0,29640.0,5819.0,212.0,24196.0,4778.0,6306.0,35280.0,24303.0,402.0
2016Q1,2016,Q1,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,10,FRANCE,43278.0,130.0,13887.0,57295.0,30803.0,43.0,20893.0,2054.0,2714.0,25661.0,20451.0,0.0,67676.0,48.0,3447.0,71171.0,67807.0,3.0
2016Q1,2016,Q1,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,11,GERMANY,25869.0,788.0,10104.0,36761.0,18395.0,387.0,47959.0,39939.0,10409.0,98307.0,45333.0,0.0,19857.0,3204.0,7214.0,30275.0,21083.0,87.0
2016Q1,2016,Q1,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,12,ITALY,11786.0,986.0,1585.0,14357.0,11815.0,3.0,15826.0,413.0,17674.0,33913.0,17978.0,2.0,6470.0,518.0,1178.0,8166.0,6243.0,15.0
2016Q1,2016,Q1,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,13,JAPAN,47951.0,51959.0,5263.0,105173.0,29682.0,46712.0,3909.0,110007.0,2614.0,116530.0,4457.0,6907.0,12629.0,50121.0,4242.0,66992.0,11090.0,3166.0
2016Q1,2016,Q1,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,14,LUXEMBOURG,2924.0,110.0,277.0,3311.0,3538.0,51.0,3650.0,6385.0,9.0,10044.0,3730.0,0.0,20257.0,902.0,4059.0,25218.0,23227.0,218.0
2016Q1,2016,Q1,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,15,NETHERLANDS,9037.0,52.0,2909.0,11998.0,7918.0,32.0,9590.0,6477.0,592.0,16659.0,9597.0,0.0,22990.0,453.0,7037.0,30480.0,23938.0,2.0
2016Q1,2016,Q1,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,16,SWEDEN,9836.0,33.0,887.0,10756.0,10067.0,4.0,2717.0,836.0,245.0,3798.0,2621.0,0.0,4347.0,6.0,534.0,4887.0,4778.0,6.0
