period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_on_Banking_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Public_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Non_Bank_Financial_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents
2019Q2,2019,Q2,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,8,BELGIUM,6529.0,290.0,652.0,7471.0,6653.0,209.0,7399.0,7508.0,659.0,15566.0,6521.0,0.0,3434.0,144.0,102.0,3680.0,3063.0,44.0
2019Q2,2019,Q2,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,9,CANADA,14650.0,6530.0,4147.0,25327.0,12750.0,215.0,8452.0,9442.0,2750.0,20644.0,8325.0,7.0,21214.0,7113.0,7309.0,35636.0,21749.0,562.0
2019Q2,2019,Q2,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,10,FRANCE,20037.0,392.0,6469.0,26898.0,14545.0,150.0,28136.0,6385.0,3868.0,38389.0,26413.0,0.0,79720.0,3489.0,1865.0,85074.0,79637.0,585.0
2019Q2,2019,Q2,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,11,GERMANY,16078.0,418.0,5586.0,22082.0,14394.0,32.0,40137.0,140744.0,7355.0,188236.0,32788.0,3.0,31006.0,4334.0,6075.0,41415.0,33292.0,87.0
2019Q2,2019,Q2,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,12,ITALY,11582.0,235.0,1232.0,13049.0,11242.0,1.0,25137.0,185.0,14540.0,39862.0,25068.0,0.0,7181.0,1537.0,1006.0,9724.0,7024.0,660.0
2019Q2,2019,Q2,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,13,JAPAN,70328.0,48736.0,2072.0,121136.0,54862.0,39766.0,22011.0,120989.0,994.0,143994.0,22006.0,0.0,7309.0,113002.0,2258.0,122569.0,6113.0,422.0
2019Q2,2019,Q2,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,14,LUXEMBOURG,2463.0,191.0,78.0,2732.0,5238.0,49.0,1065.0,6432.0,13.0,7510.0,1064.0,0.0,41111.0,3049.0,4136.0,48296.0,44111.0,1964.0
2019Q2,2019,Q2,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,15,NETHERLANDS,8912.0,57.0,4920.0,13889.0,6674.0,20.0,5434.0,9871.0,459.0,15764.0,5081.0,0.0,16113.0,230.0,1400.0,17743.0,16384.0,1.0
2019Q2,2019,Q2,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,16,SWEDEN,10565.0,20.0,97.0,10682.0,11990.0,0.0,1841.0,34.0,138.0,2013.0,1702.0,0.0,5358.0,0.0,398.0,5756.0,5182.0,0.0
2019Q2,2019,Q2,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,17,SWITZERLAND,8496.0,130.0,1049.0,9675.0,4721.0,67.0,3676.0,21386.0,49.0,25111.0,3463.0,0.0,5939.0,2626.0,3300.0,11865.0,6239.0,3066.0
2019Q2,2019,Q2,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,18,UNITED KINGDOM,7158.0,24172.0,13277.0,44607.0,10813.0,31147.0,4952.0,120660.0,12720.0,138332.0,4260.0,606.0,38576.0,123292.0,14647.0,176515.0,35555.0,50636.0
2019Q2,2019,Q2,Table 4.1,4.1,LFI,Non G-10 Developed Countries,country_data,22,AUSTRALIA,5265.0,5236.0,1328.0,11829.0,4837.0,577.0,791.0,20817.0,116.0,21724.0,797.0,0.0,7955.0,13519.0,1175.0,22649.0,8296.0,1506.0
2019Q2,2019,Q2,Table 4.1,4.1,LFI,Non G-10 Developed Countries,country_data,23,AUSTRIA,1011.0,0.0,120.0,1131.0,794.0,0.0,4895.0,0.0,132.0,5027.0,4808.0,0.0,386.0,0.0,8.0,394.0,421.0,0.0
2019Q2,2019,Q2,Table 4.1,4.1,LFI,Non G-10 Developed Countries,country_data,24,CYPRUS,137.0,0.0,9.0,146.0,137.0,0.0,121.0,0.0,0.0,121.0,121.0,0.0,1449.0,0.0,3.0,1452.0,1519.0,0.0
2019Q2,2019,Q2,Table 4.1,4.1,LFI,Non G-10 Developed Countries,country_data,25,DENMARK,5157.0,0.0,550.0,5707.0,3206.0,0.0,397.0,389.0,98.0,884.0,211.0,0.0,2068.0,0.0,819.0,2887.0,2006.0,0.0
2019Q2,2019,Q2,Table 4.1,4.1,LFI,Non G-10 Developed Countries,country_data,26,FINLAND,4257.0,25.0,321.0,4603.0,4255.0,0.0,3655.0,18.0,239.0,3912.0,3549.0,0.0,2311.0,0.0,160.0,2471.0,2310.0,0.0
2019Q2,2019,Q2,Table 4.1,4.1,LFI,Non G-10 Developed Countries,country_data,27,GREECE,6801.0,0.0,645.0,7446.0,6782.0,0.0,467.0,33.0,761.0,1261.0,467.0,2.0,13.0,59.0,0.0,72.0,43.0,0.0
2019Q2,2019,Q2,Table 4.1,4.1,LFI,Non G-10 Developed Countries,country_data,28,IRELAND,1628.0,442.0,67.0,2137.0,3834.0,202.0,3001.0,504.0,190.0,3695.0,3002.0,0.0,52308.0,1744.0,3414.0,57466.0,55130.0,1255.0
2019Q2,2019,Q2,Table 4.1,4.1,LFI,Non G-10 Developed Countries,country_data,29,ISRAEL,580.0,55.0,73.0,708.0,579.0,10.0,419.0,1109.0,10.0,1538.0,722.0,2.0,358.0,6.0,109.0,473.0,360.0,0.0
2019Q2,2019,Q2,Table 4.1,4.1,LFI,Non G-10 Developed Countries,country_data,30,NEW ZEALAND,522.0,415.0,74.0,1011.0,611.0,6.0,471.0,685.0,52.0,1208.0,471.0,0.0,969.0,73.0,69.0,1111.0,1281.0,0.0
2019Q2,2019,Q2,Table 4.1,4.1,LFI,Non G-10 Developed Countries,country_data,31,NORWAY,2415.0,0.0,128.0,2543.0,2137.0,0.0,5036.0,55.0,155.0,5246.0,4664.0,0.0,1673.0,0.0,17.0,1690.0,1944.0,0.0
