period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Ultimate_Risk_Basis_2_Cross_border_Claims_Excluding_Claims,Claims_on_Local_Residents_Total,In_Non_Local_Currency,In_Local_Currency,Claims_Resulting_From_the,Country_Risk_Claims_4,Off_Balance_Sheet_Items_Cross_Border_and_Local_Commitments_Unused_Commitments,Guarantees_Excluding_Credit_Derivatives,Credit_Derivatives_By_Reference_Gross_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased,Gross_Net_5_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased,Trade_Finance
2018Q1,2018,Q1,Table 1,1,All Others,G-10 and Luxembourg,country_data,10,BELGIUM,1456.0,215.0,0.0,215.0,0.0,1671.0,134.0,93.0,14.0,14.0,14.0,14.0,112.0
2018Q1,2018,Q1,Table 1,1,All Others,G-10 and Luxembourg,country_data,11,CANADA,35730.0,19723.0,3326.0,16397.0,1965.0,57418.0,46652.0,4447.0,72.0,268.0,39.0,225.0,14.0
2018Q1,2018,Q1,Table 1,1,All Others,G-10 and Luxembourg,country_data,12,FRANCE,8010.0,1789.0,0.0,1789.0,182.0,9981.0,671.0,300.0,398.0,411.0,265.0,265.0,4.0
2018Q1,2018,Q1,Table 1,1,All Others,G-10 and Luxembourg,country_data,13,GERMANY,43034.0,1063.0,0.0,1063.0,20.0,44117.0,961.0,389.0,37.0,38.0,37.0,38.0,72.0
2018Q1,2018,Q1,Table 1,1,All Others,G-10 and Luxembourg,country_data,14,ITALY,592.0,1670.0,20.0,1650.0,0.0,2262.0,760.0,257.0,1807.0,1807.0,517.0,517.0,2.0
2018Q1,2018,Q1,Table 1,1,All Others,G-10 and Luxembourg,country_data,15,JAPAN,34110.0,3889.0,2.0,3887.0,62.0,38061.0,3453.0,162.0,136.0,577.0,113.0,522.0,48.0
2018Q1,2018,Q1,Table 1,1,All Others,G-10 and Luxembourg,country_data,16,LUXEMBOURG,3669.0,7277.0,0.0,7277.0,40.0,10986.0,1505.0,87.0,21.0,25.0,21.0,21.0,20.0
2018Q1,2018,Q1,Table 1,1,All Others,G-10 and Luxembourg,country_data,17,NETHERLANDS,5533.0,1214.0,847.0,367.0,113.0,6860.0,1795.0,676.0,30.0,16.0,25.0,11.0,22.0
2018Q1,2018,Q1,Table 1,1,All Others,G-10 and Luxembourg,country_data,18,SWEDEN,4380.0,305.0,1.0,304.0,2.0,4687.0,510.0,41.0,5.0,5.0,5.0,5.0,0.0
2018Q1,2018,Q1,Table 1,1,All Others,G-10 and Luxembourg,country_data,19,SWITZERLAND,27211.0,344.0,0.0,344.0,89.0,27644.0,328.0,108.0,12.0,21.0,12.0,20.0,1.0
2018Q1,2018,Q1,Table 1,1,All Others,G-10 and Luxembourg,country_data,20,UNITED KINGDOM,70116.0,33323.0,5617.0,27706.0,1771.0,105210.0,32305.0,5359.0,84.0,72960.0,84.0,104.0,303.0
2018Q1,2018,Q1,Table 1,1,All Others,Non G-10 Developed Countries,country_data,24,AUSTRALIA,6224.0,7717.0,16.0,7701.0,81.0,14022.0,7189.0,178.0,345.0,345.0,225.0,225.0,1.0
2018Q1,2018,Q1,Table 1,1,All Others,Non G-10 Developed Countries,country_data,25,AUSTRIA,487.0,68.0,0.0,68.0,0.0,555.0,27.0,14.0,9.0,4.0,9.0,4.0,0.0
2018Q1,2018,Q1,Table 1,1,All Others,Non G-10 Developed Countries,country_data,26,CYPRUS,54.0,0.0,0.0,0.0,0.0,54.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2018Q1,2018,Q1,Table 1,1,All Others,Non G-10 Developed Countries,country_data,27,DENMARK,544.0,17.0,0.0,17.0,4.0,565.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
2018Q1,2018,Q1,Table 1,1,All Others,Non G-10 Developed Countries,country_data,28,FINLAND,885.0,125.0,0.0,125.0,0.0,1010.0,11.0,2.0,12.0,12.0,12.0,12.0,0.0
