period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Ultimate_Risk_Claims_2_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other
2018Q1,2018,Q1,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,9,BELGIUM,6394.0,21.0,6415.0,138.0,17.0,155.0,213.0,6783.0,5873.0,33.0,5906.0,140.0,0.0,140.0
2018Q1,2018,Q1,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,10,CANADA,12631.0,474.0,13105.0,17045.0,1207.0,18252.0,2689.0,34046.0,13098.0,310.0,13408.0,6945.0,3.0,6948.0
2018Q1,2018,Q1,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,11,FRANCE,19620.0,616.0,20236.0,7386.0,948.0,8334.0,849.0,29419.0,18689.0,637.0,19326.0,187.0,5.0,192.0
2018Q1,2018,Q1,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,12,GERMANY,33281.0,298.0,33579.0,1666.0,146.0,1812.0,2002.0,37393.0,28818.0,1098.0,29916.0,791.0,10.0,801.0
2018Q1,2018,Q1,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,13,ITALY,8225.0,356.0,8581.0,2004.0,669.0,2673.0,487.0,11741.0,7203.0,355.0,7558.0,512.0,26.0,538.0
2018Q1,2018,Q1,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,14,JAPAN,21616.0,154.0,21770.0,26242.0,143.0,26385.0,644.0,48799.0,19117.0,120.0,19237.0,1403.0,0.0,1403.0
2018Q1,2018,Q1,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,15,LUXEMBOURG,13377.0,438.0,13815.0,1405.0,0.0,1405.0,1660.0,16880.0,16501.0,226.0,16727.0,35.0,0.0,35.0
2018Q1,2018,Q1,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,16,NETHERLANDS,26181.0,52.0,26233.0,90.0,572.0,662.0,1563.0,28458.0,32002.0,66.0,32068.0,3.0,0.0,3.0
2018Q1,2018,Q1,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,17,SWEDEN,4942.0,34.0,4976.0,5.0,3.0,8.0,147.0,5131.0,4888.0,40.0,4928.0,0.0,0.0,0.0
2018Q1,2018,Q1,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,18,SWITZERLAND,13876.0,322.0,14198.0,2843.0,2044.0,4887.0,1445.0,20530.0,12763.0,254.0,13017.0,3517.0,1841.0,5358.0
2018Q1,2018,Q1,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,19,UNITED KINGDOM,14949.0,4320.0,19269.0,47005.0,2249.0,49254.0,5629.0,74152.0,14332.0,4291.0,18623.0,12372.0,440.0,12812.0
2018Q1,2018,Q1,Table 4.2,4.2,LFI,Non G-10 Developed Countries,country_data,23,AUSTRALIA,5362.0,151.0,5513.0,12301.0,10535.0,22836.0,354.0,28703.0,4900.0,179.0,5079.0,2091.0,0.0,2091.0
2018Q1,2018,Q1,Table 4.2,4.2,LFI,Non G-10 Developed Countries,country_data,24,AUSTRIA,1385.0,7.0,1392.0,0.0,0.0,0.0,38.0,1430.0,3021.0,6.0,3027.0,0.0,0.0,0.0
2018Q1,2018,Q1,Table 4.2,4.2,LFI,Non G-10 Developed Countries,country_data,25,CYPRUS,814.0,2.0,816.0,0.0,0.0,0.0,15.0,831.0,1106.0,4.0,1110.0,0.0,0.0,0.0
2018Q1,2018,Q1,Table 4.2,4.2,LFI,Non G-10 Developed Countries,country_data,26,DENMARK,2904.0,15.0,2919.0,6.0,0.0,6.0,268.0,3193.0,2489.0,31.0,2520.0,0.0,0.0,0.0
2018Q1,2018,Q1,Table 4.2,4.2,LFI,Non G-10 Developed Countries,country_data,27,FINLAND,2088.0,1.0,2089.0,9.0,0.0,9.0,136.0,2234.0,1727.0,1.0,1728.0,0.0,0.0,0.0
2018Q1,2018,Q1,Table 4.2,4.2,LFI,Non G-10 Developed Countries,country_data,28,GREECE,498.0,27.0,525.0,159.0,0.0,159.0,5.0,689.0,635.0,24.0,659.0,0.0,0.0,0.0
2018Q1,2018,Q1,Table 4.2,4.2,LFI,Non G-10 Developed Countries,country_data,29,IRELAND,10577.0,174.0,10751.0,1640.0,0.0,1640.0,430.0,12821.0,11464.0,58.0,11522.0,511.0,0.0,511.0
2018Q1,2018,Q1,Table 4.2,4.2,LFI,Non G-10 Developed Countries,country_data,30,ISRAEL,2594.0,249.0,2843.0,180.0,0.0,180.0,195.0,3218.0,2753.0,196.0,2949.0,149.0,0.0,149.0
