period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_on_Banking_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Public_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Non_Bank_Financial_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents
2018Q1,2018,Q1,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,8,BELGIUM,3916.0,608.0,893.0,5417.0,4186.0,527.0,9234.0,11065.0,943.0,21242.0,8369.0,48.0,2697.0,54.0,27.0,2778.0,2657.0,50.0
2018Q1,2018,Q1,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,9,CANADA,31104.0,9180.0,6410.0,46694.0,25363.0,2391.0,6904.0,10979.0,2183.0,20066.0,3974.0,923.0,38341.0,5725.0,6844.0,50910.0,38519.0,674.0
2018Q1,2018,Q1,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,10,FRANCE,28729.0,432.0,7922.0,37083.0,21877.0,39.0,27322.0,2586.0,2887.0,32795.0,25965.0,0.0,77681.0,723.0,2234.0,80638.0,77132.0,10.0
2018Q1,2018,Q1,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,11,GERMANY,56493.0,298.0,6453.0,63244.0,19265.0,10.0,64625.0,104320.0,10532.0,179477.0,58854.0,5.0,32637.0,1411.0,4620.0,38668.0,32680.0,65.0
2018Q1,2018,Q1,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,12,ITALY,11782.0,205.0,1264.0,13251.0,11060.0,39.0,19974.0,284.0,15815.0,36073.0,19850.0,0.0,7089.0,593.0,780.0,8462.0,6952.0,3.0
2018Q1,2018,Q1,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,13,JAPAN,76106.0,47758.0,3032.0,126896.0,55723.0,39675.0,24421.0,105932.0,1570.0,131923.0,24391.0,4728.0,26376.0,72280.0,3399.0,102055.0,24849.0,2177.0
2018Q1,2018,Q1,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,14,LUXEMBOURG,1963.0,832.0,186.0,2981.0,3948.0,133.0,1255.0,11815.0,47.0,13117.0,1177.0,0.0,36470.0,2132.0,3604.0,42206.0,46495.0,1818.0
2018Q1,2018,Q1,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,15,NETHERLANDS,7248.0,284.0,4907.0,12439.0,4598.0,11.0,7092.0,7577.0,424.0,15093.0,6663.0,0.0,18443.0,767.0,2799.0,22009.0,17617.0,3.0
2018Q1,2018,Q1,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,16,SWEDEN,9755.0,48.0,594.0,10397.0,7904.0,0.0,3016.0,639.0,169.0,3824.0,2906.0,0.0,5815.0,5.0,336.0,6156.0,5851.0,4.0
2018Q1,2018,Q1,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,17,SWITZERLAND,31482.0,252.0,1129.0,32863.0,6548.0,70.0,3911.0,17392.0,52.0,21355.0,3665.0,1.0,5017.0,112.0,2987.0,8116.0,4774.0,162.0
