period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_on_Banking_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Public_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Non_Bank_Financial_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents
2018Q1,2018,Q1,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,8,BELGIUM,3432.0,563.0,893.0,4888.0,3726.0,527.0,8764.0,11065.0,943.0,20772.0,8025.0,48.0,2552.0,54.0,27.0,2633.0,2229.0,50.0
2018Q1,2018,Q1,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,9,CANADA,15032.0,5080.0,5347.0,25459.0,12167.0,246.0,2764.0,10334.0,1929.0,15027.0,2680.0,846.0,32833.0,5144.0,6476.0,44453.0,32760.0,664.0
2018Q1,2018,Q1,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,10,FRANCE,24255.0,387.0,7754.0,32396.0,19144.0,9.0,26202.0,2474.0,2887.0,31563.0,25236.0,0.0,76924.0,718.0,2233.0,79875.0,76601.0,10.0
2018Q1,2018,Q1,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,11,GERMANY,18975.0,271.0,6443.0,25689.0,16394.0,10.0,62546.0,104315.0,10528.0,177389.0,56963.0,5.0,31928.0,1408.0,4619.0,37955.0,32293.0,65.0
2018Q1,2018,Q1,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,12,ITALY,11542.0,85.0,1264.0,12891.0,10916.0,24.0,19957.0,240.0,15815.0,36012.0,19833.0,0.0,7036.0,592.0,780.0,8408.0,6923.0,3.0
2018Q1,2018,Q1,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,13,JAPAN,62490.0,47127.0,2997.0,112614.0,49434.0,39673.0,16465.0,105928.0,1564.0,123957.0,16435.0,4728.0,15313.0,72108.0,3382.0,90803.0,13867.0,2177.0
2018Q1,2018,Q1,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,14,LUXEMBOURG,1726.0,178.0,186.0,2090.0,3704.0,121.0,1253.0,5205.0,47.0,6505.0,1176.0,0.0,35134.0,2132.0,3574.0,40840.0,38572.0,1818.0
2018Q1,2018,Q1,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,15,NETHERLANDS,6383.0,227.0,4903.0,11513.0,4056.0,2.0,6661.0,7575.0,424.0,14660.0,6270.0,0.0,18004.0,767.0,2791.0,21562.0,17241.0,3.0
2018Q1,2018,Q1,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,16,SWEDEN,6668.0,29.0,593.0,7290.0,6123.0,0.0,2201.0,639.0,169.0,3009.0,1987.0,0.0,5754.0,5.0,335.0,6094.0,5790.0,4.0
2018Q1,2018,Q1,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,17,SWITZERLAND,6580.0,131.0,1073.0,7784.0,5394.0,70.0,3291.0,17392.0,49.0,20732.0,3048.0,1.0,4113.0,112.0,2972.0,7197.0,4059.0,162.0
2018Q1,2018,Q1,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,18,UNITED KINGDOM,5000.0,24496.0,14014.0,43510.0,8636.0,27272.0,7417.0,93856.0,11955.0,113228.0,6522.0,2540.0,34321.0,143099.0,18760.0,196180.0,32498.0,59900.0
2018Q1,2018,Q1,Table 4.1,4.1,LFI,Non G-10 Developed Countries,country_data,22,AUSTRALIA,8924.0,4418.0,2574.0,15916.0,6921.0,502.0,998.0,20292.0,133.0,21423.0,953.0,0.0,10434.0,10465.0,1029.0,21928.0,10671.0,689.0
2018Q1,2018,Q1,Table 4.1,4.1,LFI,Non G-10 Developed Countries,country_data,23,AUSTRIA,1093.0,1.0,177.0,1271.0,1093.0,0.0,4595.0,0.0,392.0,4987.0,4518.0,0.0,874.0,0.0,5.0,879.0,765.0,0.0
2018Q1,2018,Q1,Table 4.1,4.1,LFI,Non G-10 Developed Countries,country_data,24,CYPRUS,188.0,0.0,3.0,191.0,197.0,0.0,54.0,0.0,0.0,54.0,54.0,0.0,963.0,0.0,65.0,1028.0,1318.0,0.0
2018Q1,2018,Q1,Table 4.1,4.1,LFI,Non G-10 Developed Countries,country_data,25,DENMARK,4639.0,349.0,575.0,5563.0,4257.0,0.0,444.0,50.0,161.0,655.0,350.0,0.0,3696.0,13.0,783.0,4492.0,3689.0,9.0
2018Q1,2018,Q1,Table 4.1,4.1,LFI,Non G-10 Developed Countries,country_data,26,FINLAND,1072.0,35.0,17.0,1124.0,1731.0,22.0,4675.0,17.0,544.0,5236.0,4556.0,0.0,4470.0,0.0,88.0,4558.0,4399.0,0.0
2018Q1,2018,Q1,Table 4.1,4.1,LFI,Non G-10 Developed Countries,country_data,27,GREECE,8551.0,0.0,142.0,8693.0,8502.0,0.0,751.0,31.0,711.0,1493.0,751.0,0.0,8.0,55.0,0.0,63.0,8.0,0.0
