period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Ultimate_Risk_Basis_2_Cross_border_Claims_Excluding_Claims,Claims_on_Local_Residents_Total,In_Non_Local_Currency,In_Local_Currency,Claims_Resulting_From_the,Country_Risk_Claims_4,Off_Balance_Sheet_Items_Cross_Border_and_Local_Commitments_Unused_Commitments,Guarantees_Excluding_Credit_Derivatives,Credit_Derivatives_By_Reference_Gross_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased,Gross_Net_5_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased,Trade_Finance
2018Q1,2018,Q1,Table 1,1,LFI,G-10 and Luxembourg,country_data,10,BELGIUM,21163.0,11837.0,743.0,11094.0,2076.0,35076.0,5007.0,277.0,19686.0,21027.0,10254.0,11603.0,58.0
2018Q1,2018,Q1,Table 1,1,LFI,G-10 and Luxembourg,country_data,11,CANADA,63734.0,38810.0,8017.0,30793.0,16441.0,118985.0,38908.0,9169.0,31356.0,27333.0,17840.0,13822.0,543.0
2018Q1,2018,Q1,Table 1,1,LFI,G-10 and Luxembourg,country_data,12,FRANCE,147617.0,11913.0,299.0,11614.0,13723.0,173253.0,83623.0,3627.0,226142.0,229810.0,115387.0,119097.0,458.0
2018Q1,2018,Q1,Table 1,1,LFI,G-10 and Luxembourg,country_data,13,GERMANY,147028.0,107806.0,894.0,106912.0,23592.0,278426.0,44380.0,5273.0,192255.0,196930.0,101805.0,106519.0,853.0
2018Q1,2018,Q1,Table 1,1,LFI,G-10 and Luxembourg,country_data,14,ITALY,47116.0,3590.0,554.0,3036.0,18346.0,69052.0,7636.0,792.0,218642.0,227052.0,58880.0,67841.0,180.0
2018Q1,2018,Q1,Table 1,1,LFI,G-10 and Luxembourg,country_data,15,JAPAN,116038.0,251548.0,45771.0,205777.0,8587.0,376173.0,89203.0,4325.0,113950.0,117362.0,50765.0,53683.0,86.0
2018Q1,2018,Q1,Table 1,1,LFI,G-10 and Luxembourg,country_data,16,LUXEMBOURG,51928.0,8920.0,1967.0,6953.0,5467.0,66315.0,11801.0,2200.0,32785.0,33305.0,15259.0,15795.0,748.0
2018Q1,2018,Q1,Table 1,1,LFI,G-10 and Luxembourg,country_data,17,NETHERLANDS,57281.0,9231.0,8.0,9223.0,9681.0,76193.0,25224.0,4027.0,115704.0,118613.0,58421.0,61371.0,433.0
2018Q1,2018,Q1,Table 1,1,LFI,G-10 and Luxembourg,country_data,18,SWEDEN,19599.0,681.0,5.0,676.0,1244.0,21524.0,6150.0,266.0,34850.0,35426.0,19692.0,20259.0,75.0
2018Q1,2018,Q1,Table 1,1,LFI,G-10 and Luxembourg,country_data,19,SWITZERLAND,28182.0,22522.0,4804.0,17718.0,5539.0,56243.0,13876.0,3586.0,66814.0,66632.0,38623.0,38451.0,993.0
2018Q1,2018,Q1,Table 1,1,LFI,G-10 and Luxembourg,country_data,20,UNITED KINGDOM,66007.0,310705.0,93720.0,216985.0,50358.0,427070.0,108563.0,10532.0,295175.0,296792.0,156480.0,158342.0,1161.0
2018Q1,2018,Q1,Table 1,1,LFI,Non G-10 Developed Countries,country_data,24,AUSTRALIA,25869.0,58011.0,2713.0,55298.0,4090.0,87970.0,20862.0,1861.0,46460.0,47100.0,23521.0,24173.0,370.0
2018Q1,2018,Q1,Table 1,1,LFI,Non G-10 Developed Countries,country_data,25,AUSTRIA,7954.0,1.0,0.0,1.0,612.0,8567.0,1361.0,179.0,11039.0,11739.0,5264.0,5964.0,36.0
2018Q1,2018,Q1,Table 1,1,LFI,Non G-10 Developed Countries,country_data,26,CYPRUS,2021.0,0.0,0.0,0.0,83.0,2104.0,321.0,42.0,416.0,417.0,150.0,152.0,0.0
2018Q1,2018,Q1,Table 1,1,LFI,Non G-10 Developed Countries,country_data,27,DENMARK,11698.0,418.0,9.0,409.0,1787.0,13903.0,4501.0,121.0,14361.0,14736.0,8218.0,8595.0,54.0
2018Q1,2018,Q1,Table 1,1,LFI,Non G-10 Developed Countries,country_data,28,FINLAND,12306.0,61.0,22.0,39.0,785.0,13152.0,1722.0,302.0,16985.0,17263.0,9012.0,9290.0,101.0
2018Q1,2018,Q1,Table 1,1,LFI,Non G-10 Developed Countries,country_data,29,GREECE,9835.0,245.0,0.0,245.0,858.0,10938.0,12.0,321.0,3794.0,3805.0,2305.0,2318.0,0.0
2018Q1,2018,Q1,Table 1,1,LFI,Non G-10 Developed Countries,country_data,30,IRELAND,68415.0,3872.0,1390.0,2482.0,3458.0,75745.0,8946.0,2947.0,15927.0,14529.0,8024.0,7832.0,32.0
2018Q1,2018,Q1,Table 1,1,LFI,Non G-10 Developed Countries,country_data,31,ISRAEL,3905.0,1020.0,208.0,812.0,652.0,5577.0,1197.0,372.0,3004.0,2943.0,1570.0,1512.0,116.0
2018Q1,2018,Q1,Table 1,1,LFI,Non G-10 Developed Countries,country_data,32,NEW ZEALAND,2085.0,1560.0,5.0,1555.0,353.0,3998.0,543.0,196.0,1857.0,1809.0,1243.0,1196.0,5.0
2018Q1,2018,Q1,Table 1,1,LFI,Non G-10 Developed Countries,country_data,33,NORWAY,10359.0,80.0,0.0,80.0,649.0,11088.0,3861.0,145.0,10686.0,11170.0,5909.0,6396.0,34.0
2018Q1,2018,Q1,Table 1,1,LFI,Non G-10 Developed Countries,country_data,34,PORTUGAL,4614.0,53.0,18.0,35.0,172.0,4839.0,529.0,68.0,21494.0,20960.0,9350.0,8822.0,78.0
2018Q1,2018,Q1,Table 1,1,LFI,Non G-10 Developed Countries,country_data,35,SLOVAKIA,488.0,263.0,63.0,200.0,58.0,809.0,48.0,35.0,1096.0,1045.0,477.0,428.0,0.0
2018Q1,2018,Q1,Table 1,1,LFI,Non G-10 Developed Countries,country_data,36,SPAIN,37386.0,1998.0,179.0,1819.0,3140.0,42524.0,9384.0,1723.0,74807.0,76813.0,32173.0,34189.0,283.0
2018Q1,2018,Q1,Table 1,1,LFI,Non G-10 Developed Countries,country_data,37,OTHER NON G-10 DEV.,12546.0,1.0,0.0,1.0,599.0,13146.0,516.0,3.0,563.0,691.0,314.0,440.0,0.0
2018Q1,2018,Q1,Table 1,1,LFI,Eastern Europe,country_data,41,BULGARIA,38.0,177.0,31.0,146.0,2.0,217.0,17.0,72.0,1159.0,1171.0,585.0,598.0,0.0
2018Q1,2018,Q1,Table 1,1,LFI,Eastern Europe,country_data,42,CZECH REPUBLIC,6816.0,3554.0,363.0,3191.0,142.0,10512.0,412.0,319.0,920.0,971.0,413.0,464.0,2.0
2018Q1,2018,Q1,Table 1,1,LFI,Eastern Europe,country_data,43,HUNGARY,1554.0,1930.0,232.0,1698.0,25.0,3509.0,439.0,133.0,2967.0,2903.0,1223.0,1159.0,90.0
2018Q1,2018,Q1,Table 1,1,LFI,Eastern Europe,country_data,44,POLAND,2614.0,10839.0,1206.0,9633.0,238.0,13691.0,3988.0,572.0,2696.0,2804.0,1046.0,1153.0,97.0
2018Q1,2018,Q1,Table 1,1,LFI,Eastern Europe,country_data,45,ROMANIA,339.0,1402.0,383.0,1019.0,29.0,1770.0,244.0,178.0,1127.0,1076.0,602.0,552.0,0.0
2018Q1,2018,Q1,Table 1,1,LFI,Eastern Europe,country_data,46,RUSSIA,5494.0,7009.0,853.0,6156.0,331.0,12834.0,1968.0,330.0,34517.0,34421.0,14093.0,14004.0,110.0
2018Q1,2018,Q1,Table 1,1,LFI,Eastern Europe,country_data,47,TURKEY,15031.0,2235.0,642.0,1593.0,1226.0,18492.0,332.0,191.0,35367.0,32978.0,14445.0,12062.0,3096.0
2018Q1,2018,Q1,Table 1,1,LFI,Eastern Europe,country_data,48,OTHER E. EUROPE,1613.0,416.0,4.0,412.0,41.0,2070.0,17.0,96.0,5128.0,5267.0,2739.0,2883.0,67.0
2018Q1,2018,Q1,Table 1,1,LFI,Latin America and Caribbean,country_data,52,ANGUILLA,3328.0,0.0,0.0,0.0,38.0,3366.0,88.0,9.0,0.0,0.0,0.0,0.0,0.0
2018Q1,2018,Q1,Table 1,1,LFI,Latin America and Caribbean,country_data,53,ARGENTINA,5478.0,3104.0,368.0,2736.0,36.0,8618.0,113.0,58.0,4528.0,5009.0,3201.0,3683.0,200.0
2018Q1,2018,Q1,Table 1,1,LFI,Latin America and Caribbean,country_data,54,BRAZIL,40554.0,33428.0,492.0,32936.0,1725.0,75707.0,2964.0,2068.0,34048.0,36270.0,13208.0,15435.0,5111.0
2018Q1,2018,Q1,Table 1,1,LFI,Latin America and Caribbean,country_data,55,CHILE,8118.0,2824.0,0.0,2824.0,1536.0,12478.0,683.0,165.0,4990.0,5613.0,2327.0,2949.0,2342.0
2018Q1,2018,Q1,Table 1,1,LFI,Latin America and Caribbean,country_data,56,COLOMBIA,3917.0,3733.0,10.0,3723.0,174.0,7824.0,2094.0,398.0,8681.0,9515.0,3428.0,4262.0,725.0
2018Q1,2018,Q1,Table 1,1,LFI,Latin America and Caribbean,country_data,57,COSTA RICA,891.0,572.0,293.0,279.0,29.0,1492.0,41.0,93.0,8.0,10.0,8.0,10.0,153.0
2018Q1,2018,Q1,Table 1,1,LFI,Latin America and Caribbean,country_data,58,DOMINICAN REPUBLIC,895.0,439.0,24.0,415.0,0.0,1334.0,11.0,135.0,5.0,5.0,5.0,5.0,296.0
2018Q1,2018,Q1,Table 1,1,LFI,Latin America and Caribbean,country_data,59,ECUADOR,786.0,593.0,367.0,226.0,28.0,1407.0,72.0,267.0,15.0,519.0,15.0,519.0,112.0
2018Q1,2018,Q1,Table 1,1,LFI,Latin America and Caribbean,country_data,60,EL SALVADOR,295.0,207.0,188.0,19.0,1.0,503.0,131.0,13.0,27.0,58.0,22.0,53.0,93.0
2018Q1,2018,Q1,Table 1,1,LFI,Latin America and Caribbean,country_data,61,GUATEMALA,1502.0,609.0,234.0,375.0,15.0,2126.0,25.0,117.0,0.0,20.0,0.0,20.0,668.0
2018Q1,2018,Q1,Table 1,1,LFI,Latin America and Caribbean,country_data,62,HONDURAS,314.0,111.0,27.0,84.0,3.0,428.0,13.0,24.0,0.0,50.0,0.0,50.0,119.0
2018Q1,2018,Q1,Table 1,1,LFI,Latin America and Caribbean,country_data,63,MEXICO,15868.0,63900.0,1156.0,62744.0,2482.0,82250.0,22926.0,1625.0,29934.0,30571.0,12820.0,13461.0,1154.0
2018Q1,2018,Q1,Table 1,1,LFI,Latin America and Caribbean,country_data,64,PERU,3352.0,2201.0,897.0,1304.0,189.0,5742.0,179.0,325.0,4756.0,5098.0,2713.0,3055.0,288.0
2018Q1,2018,Q1,Table 1,1,LFI,Latin America and Caribbean,country_data,65,URUGUAY,785.0,754.0,163.0,591.0,131.0,1670.0,61.0,129.0,108.0,158.0,108.0,158.0,55.0
2018Q1,2018,Q1,Table 1,1,LFI,Latin America and Caribbean,country_data,66,VENEZUELA,476.0,37.0,1.0,36.0,2.0,515.0,30.0,11.0,443.0,513.0,392.0,462.0,0.0
2018Q1,2018,Q1,Table 1,1,LFI,Latin America and Caribbean,country_data,67,OTHER LAT. AM. & CAR.,24464.0,1336.0,205.0,1131.0,972.0,26772.0,582.0,601.0,309.0,307.0,248.0,245.0,524.0
2018Q1,2018,Q1,Table 1,1,LFI,Asia and Pacific,country_data,71,CHINA-MAINLAND,60670.0,33102.0,6736.0,26366.0,2896.0,96668.0,4869.0,1053.0,44189.0,44617.0,22265.0,22719.0,6269.0
