period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Immediate_Counterparty_Basis_Cross_Border_Claims_Excluding_Claims,Claims_on_Local_Residents,Remaining_Maturity_less_than,Claims_on_Local_Residents,Total_Cross_Border_and_Local,Risk_Transfers_Outward_Risk_Transfers_7,Inward_Risk_Transfers_8,Total_Cross_Border_and_Local
2019Q3,2019,Q3,Table 2,2,All Banks,G-10 and Luxembourg,region_header,6,G-10 and Luxembourg,,,,,,,,
2019Q3,2019,Q3,Table 2,2,All Banks,G-10 and Luxembourg,country_data,7,BELGIUM,22640.0,564.0,19751.0,9777.0,32981.0,1191.0,3106.0,34896.0
2019Q3,2019,Q3,Table 2,2,All Banks,G-10 and Luxembourg,country_data,8,CANADA,93906.0,11284.0,70792.0,56326.0,161516.0,8958.0,14735.0,167282.0
2019Q3,2019,Q3,Table 2,2,All Banks,G-10 and Luxembourg,country_data,9,FRANCE,140783.0,1037.0,122269.0,23469.0,165289.0,3690.0,16179.0,177774.0
2019Q3,2019,Q3,Table 2,2,All Banks,G-10 and Luxembourg,country_data,10,GERMANY,116270.0,1053.0,85949.0,160657.0,277980.0,10203.0,72769.0,340457.0
2019Q3,2019,Q3,Table 2,2,All Banks,G-10 and Luxembourg,country_data,11,ITALY,54003.0,861.0,42799.0,4904.0,59768.0,353.0,2536.0,61952.0
2019Q3,2019,Q3,Table 2,2,All Banks,G-10 and Luxembourg,country_data,12,JAPAN,115598.0,50037.0,132784.0,275869.0,441504.0,7910.0,37692.0,470983.0
2019Q3,2019,Q3,Table 2,2,All Banks,G-10 and Luxembourg,country_data,13,LUXEMBOURG,79739.0,2064.0,58074.0,13194.0,94997.0,20622.0,4025.0,78406.0
2019Q3,2019,Q3,Table 2,2,All Banks,G-10 and Luxembourg,country_data,14,NETHERLANDS,55910.0,936.0,32122.0,12864.0,69710.0,11210.0,9171.0,64473.0
2019Q3,2019,Q3,Table 2,2,All Banks,G-10 and Luxembourg,country_data,15,SWEDEN,23546.0,12.0,18267.0,219.0,23777.0,3222.0,2582.0,23144.0
2019Q3,2019,Q3,Table 2,2,All Banks,G-10 and Luxembourg,country_data,16,SWITZERLAND,28123.0,5472.0,27362.0,24277.0,57872.0,3698.0,54159.0,108281.0
2019Q3,2019,Q3,Table 2,2,All Banks,G-10 and Luxembourg,country_data,17,UNITED KINGDOM,182789.0,112835.0,228806.0,244816.0,540440.0,87431.0,27445.0,480440.0
2019Q3,2019,Q3,Table 2,2,All Banks,G-10 and Luxembourg,subtotal,18,Total,913307.0,186155.0,838975.0,826372.0,1925834.0,158488.0,244399.0,2008088.0
2019Q3,2019,Q3,Table 2,2,All Banks,G-10 and Luxembourg,empty,19,,,,,,,,,
2019Q3,2019,Q3,Table 2,2,All Banks,Non G-10 Developed Countries,region_header,20,Non G-10 Developed Countries,,,,,,,,
2019Q3,2019,Q3,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,21,AUSTRALIA,26700.0,4021.0,19606.0,71852.0,102573.0,8755.0,3567.0,97384.0
2019Q3,2019,Q3,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,22,AUSTRIA,9876.0,0.0,5440.0,92.0,9968.0,1431.0,625.0,9162.0
2019Q3,2019,Q3,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,23,CYPRUS,3106.0,0.0,2202.0,0.0,3106.0,296.0,352.0,3162.0
2019Q3,2019,Q3,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,24,DENMARK,8007.0,0.0,7266.0,467.0,8474.0,773.0,2709.0,10412.0
2019Q3,2019,Q3,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,25,FINLAND,11808.0,0.0,8819.0,142.0,11950.0,64.0,1840.0,13724.0
2019Q3,2019,Q3,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,26,GREECE,6703.0,3.0,5851.0,258.0,6964.0,301.0,165.0,6826.0
2019Q3,2019,Q3,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,27,IRELAND,97504.0,2746.0,76978.0,10115.0,110365.0,23361.0,3579.0,90504.0
2019Q3,2019,Q3,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,28,ISRAEL,5396.0,97.0,3930.0,1360.0,6853.0,825.0,853.0,6881.0
2019Q3,2019,Q3,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,29,NEW ZEALAND,2840.0,106.0,1774.0,1715.0,4661.0,1255.0,164.0,3570.0
2019Q3,2019,Q3,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,30,NORWAY,14624.0,0.0,11514.0,110.0,14734.0,1302.0,1877.0,15305.0
2019Q3,2019,Q3,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,31,PORTUGAL,3604.0,0.0,3066.0,28.0,3632.0,190.0,207.0,3647.0
2019Q3,2019,Q3,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,32,SLOVAKIA,1086.0,8.0,976.0,189.0,1283.0,69.0,14.0,1228.0
2019Q3,2019,Q3,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,33,SPAIN,40151.0,156.0,27235.0,2418.0,42725.0,1844.0,4012.0,44893.0
2019Q3,2019,Q3,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,34,OTHER NON G-10 DEV.,21933.0,0.0,2053.0,0.0,21933.0,249.0,647.0,22330.0
2019Q3,2019,Q3,Table 2,2,All Banks,Non G-10 Developed Countries,subtotal,35,Total,253338.0,7137.0,176710.0,88746.0,349221.0,40715.0,20611.0,329028.0
2019Q3,2019,Q3,Table 2,2,All Banks,Non G-10 Developed Countries,empty,36,,,,,,,,,
2019Q3,2019,Q3,Table 2,2,All Banks,Eastern Europe,region_header,37,Eastern Europe,,,,,,,,
2019Q3,2019,Q3,Table 2,2,All Banks,Eastern Europe,country_data,38,BULGARIA,94.0,122.0,130.0,140.0,356.0,73.0,12.0,295.0
2019Q3,2019,Q3,Table 2,2,All Banks,Eastern Europe,country_data,39,CZECH REPUBLIC,1747.0,353.0,1996.0,2969.0,5069.0,226.0,28.0,4871.0
2019Q3,2019,Q3,Table 2,2,All Banks,Eastern Europe,country_data,40,HUNGARY,1449.0,281.0,1597.0,1418.0,3148.0,242.0,31.0,2938.0
2019Q3,2019,Q3,Table 2,2,All Banks,Eastern Europe,country_data,41,KOSOVO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019Q3,2019,Q3,Table 2,2,All Banks,Eastern Europe,country_data,42,POLAND,3499.0,2200.0,4510.0,10505.0,16204.0,666.0,310.0,15847.0
2019Q3,2019,Q3,Table 2,2,All Banks,Eastern Europe,country_data,43,ROMANIA,618.0,489.0,688.0,1373.0,2480.0,156.0,15.0,2339.0
2019Q3,2019,Q3,Table 2,2,All Banks,Eastern Europe,country_data,44,RUSSIA,6213.0,627.0,5395.0,6005.0,12845.0,779.0,684.0,12746.0
2019Q3,2019,Q3,Table 2,2,All Banks,Eastern Europe,country_data,45,TURKEY,8727.0,855.0,6999.0,1657.0,11239.0,750.0,611.0,11097.0
2019Q3,2019,Q3,Table 2,2,All Banks,Eastern Europe,country_data,46,OTHER E. EUROPE,3569.0,57.0,3496.0,635.0,4261.0,283.0,152.0,4129.0
2019Q3,2019,Q3,Table 2,2,All Banks,Eastern Europe,subtotal,47,Total,25916.0,4984.0,24811.0,24702.0,55602.0,3175.0,1843.0,54262.0
