,,,,,,,,,
,,,,,,,,,
,"Country Exposure Lending Survey /1:  March 31, 2016
   
Table 2 - Claims On Foreign Obligors Held by U.S. Banks on an Immediate-Counterparty Basis & Risk Transfers
   
($ Millions)
   
All Other U.S. Banks - Group C",,,,,,,,
,,,,,,,,,
,,Claims - Immediate-Counterparty Basis /6,,,,,Risk Transfers,,
,,Cross-Border Claims (Excluding Claims from the Fair Value of Derivative Products),"
Claims on Local Residents in Non-Local Currency (Excluding Claims from the Fair Value of Derivative Products)",Remaining Maturity (less than or equal to 1 year), Claims on Local Residents in Local Currency (Excluding Claims from the Fair Value of Derivative Products),Total Cross-Border and Local Claims on Immediate-Counterparty Basis (Excluding claims from the Fair Value of Derivative Products),Outward Risk Transfers /7,Inward Risk Transfers /8,Total Cross-Border and Local Claims on Ultimate-Risk Basis (Excluding claims from the Fair value of Derivative Products)
,G-10 and Luxembourg,,,,,,,,
,BELGIUM,598,1,299,16,615,157,332,790
,CANADA,32819,1867,15919,15406,50092,10284,13500,53325
,FRANCE,4110,39,2739,1389,5538,503,2161,7196
,GERMANY,8249,4,5887,372,8625,1185,3474,10915
,ITALY,108,27,75,1195,1330,31,226,1525
,JAPAN,11826,0,10453,2303,14129,222,2938,16846
,LUXEMBOURG,4422,7,648,1106,5535,1344,1267,5458
,NETHERLANDS,6784,853,2533,135,7772,2438,1539,6872
,SWEDEN,2991,4,1651,44,3039,130,1141,4051
,SWITZERLAND,2526,1,1736,208,2735,296,1720,4159
,UNITED KINGDOM,14868,2674,9681,15771,33313,3547,5043,34807
,Total,89301,5477,51621,37945,132723,20137,33341,145944
,,,,,,,,,
,Non G-10 Developed Countries,,,,,,,,
,AUSTRALIA,8069,15,2991,4873,12957,1011,511,12457
,AUSTRIA,350,0,18,59,409,16,7,400
,CYPRUS,1,0,1,0,1,0,42,43
,DENMARK,549,0,482,22,571,13,67,625
,FINLAND,821,0,664,86,907,8,0,899
,GREECE,113,0,87,0,113,28,25,110
,IRELAND,3191,154,1465,1011,4356,1251,1597,4702
,ISRAEL,444,0,195,0,444,30,335,749
,NEW ZEALAND,438,0,104,255,693,193,14,515
,NORWAY,1415,0,935,33,1448,123,207,1532
,PORTUGAL,177,0,41,0,177,29,47,195
,SLOVAKIA,7,0,7,0,7,5,3,5
,SPAIN,1285,1,1100,660,1946,151,1336,3130
