period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Foreign_Office_Liabilities_By_Country_of_Foreign_Office_Non_Local_Currency,Local_Currency,Total,By_Country_of_Creditor,Net_Due_To_or,Memorandum_Items_9_Securities_HTM_and_AFS,Trading_Assets_Assets_Held_for_Trading,Offsetting_Positions_for_Trading,Collateralized_Claims_Not_Subject_Total_Collateral,Of_Which_Cash,Of_Which_Same_Country,Of_Which_Resale_Reverse_Repurchase
2022Q3,2022,Q3,Table 3,3,All Banks,G-10 and Luxembourg,country_data,8,BELGIUM,2659.0,3947.0,6606.0,16174.0,15401.0,1656.0,6514.0,1127.0,5033.0,0.0,237.0,5033.0
2022Q3,2022,Q3,Table 3,3,All Banks,G-10 and Luxembourg,country_data,9,CANADA,10493.0,41122.0,51615.0,60698.0,32217.0,25953.0,27314.0,5057.0,54597.0,865.0,18901.0,54277.0
2022Q3,2022,Q3,Table 3,3,All Banks,G-10 and Luxembourg,country_data,10,FRANCE,576.0,59983.0,60559.0,122663.0,86909.0,10274.0,39330.0,14348.0,146981.0,0.0,71854.0,146979.0
2022Q3,2022,Q3,Table 3,3,All Banks,G-10 and Luxembourg,country_data,11,GERMANY,33380.0,147118.0,180498.0,145985.0,291636.0,19799.0,45261.0,11462.0,85787.0,0.0,35624.0,85787.0
2022Q3,2022,Q3,Table 3,3,All Banks,G-10 and Luxembourg,country_data,12,ITALY,1661.0,12666.0,14327.0,59898.0,-5253.0,1557.0,32322.0,9551.0,9710.0,0.0,3526.0,9710.0
2022Q3,2022,Q3,Table 3,3,All Banks,G-10 and Luxembourg,country_data,13,JAPAN,6638.0,75762.0,82400.0,123754.0,283473.0,8317.0,94018.0,23745.0,206098.0,0.0,117488.0,206098.0
2022Q3,2022,Q3,Table 3,3,All Banks,G-10 and Luxembourg,country_data,14,LUXEMBOURG,92438.0,47365.0,139803.0,105886.0,-101455.0,3111.0,9666.0,7102.0,10476.0,0.0,1059.0,10450.0
2022Q3,2022,Q3,Table 3,3,All Banks,G-10 and Luxembourg,country_data,15,NETHERLANDS,32017.0,19797.0,51814.0,93296.0,-38055.0,5664.0,15281.0,3116.0,7131.0,0.0,2596.0,7104.0
2022Q3,2022,Q3,Table 3,3,All Banks,G-10 and Luxembourg,country_data,16,SWEDEN,30.0,713.0,743.0,19922.0,342.0,1810.0,6328.0,539.0,2913.0,0.0,2379.0,2913.0
2022Q3,2022,Q3,Table 3,3,All Banks,G-10 and Luxembourg,country_data,17,SWITZERLAND,12460.0,2939.0,15399.0,53182.0,22356.0,1127.0,9889.0,670.0,6102.0,15.0,2521.0,6102.0
2022Q3,2022,Q3,Table 3,3,All Banks,G-10 and Luxembourg,country_data,18,UNITED KINGDOM,1296048.0,335253.0,1631301.0,407014.0,-26881.0,20489.0,70035.0,20658.0,99500.0,345.0,57707.0,99474.0
2022Q3,2022,Q3,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,22,AUSTRALIA,10015.0,55166.0,65181.0,91060.0,30688.0,13655.0,22132.0,3515.0,16784.0,0.0,10238.0,16774.0
2022Q3,2022,Q3,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,23,AUSTRIA,154.0,413.0,567.0,8515.0,-434.0,3178.0,5809.0,1171.0,859.0,0.0,287.0,859.0
2022Q3,2022,Q3,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,24,CYPRUS,0.0,0.0,0.0,3758.0,0.0,0.0,178.0,50.0,0.0,0.0,0.0,0.0
2022Q3,2022,Q3,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,25,DENMARK,20.0,898.0,918.0,14144.0,-45.0,534.0,3428.0,170.0,5555.0,0.0,3731.0,5555.0
2022Q3,2022,Q3,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,26,FINLAND,0.0,195.0,195.0,10706.0,-52.0,2286.0,3606.0,589.0,3636.0,0.0,1834.0,3636.0
2022Q3,2022,Q3,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,27,GREECE,37.0,1119.0,1156.0,4196.0,-872.0,0.0,1818.0,181.0,89.0,0.0,65.0,89.0
2022Q3,2022,Q3,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,28,IRELAND,20603.0,48036.0,68639.0,135504.0,60459.0,14009.0,16830.0,1396.0,24947.0,0.0,5980.0,24874.0
2022Q3,2022,Q3,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,29,ISRAEL,1777.0,2442.0,4219.0,10488.0,-592.0,746.0,7017.0,195.0,2853.0,0.0,1365.0,2853.0
2022Q3,2022,Q3,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,30,NEW ZEALAND,32.0,925.0,957.0,4194.0,1068.0,316.0,1216.0,87.0,199.0,0.0,115.0,199.0
2022Q3,2022,Q3,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,31,NORWAY,2.0,540.0,542.0,11709.0,-420.0,2018.0,3169.0,439.0,15546.0,0.0,5007.0,15546.0
2022Q3,2022,Q3,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,32,PORTUGAL,2.0,166.0,168.0,4234.0,-151.0,13.0,2370.0,714.0,142.0,0.0,13.0,142.0
2022Q3,2022,Q3,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,33,SLOVAKIA,190.0,395.0,585.0,1631.0,-171.0,0.0,173.0,31.0,1213.0,0.0,149.0,1213.0
2022Q3,2022,Q3,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,34,SPAIN,750.0,2527.0,3277.0,28527.0,-926.0,1801.0,17569.0,3656.0,3170.0,0.0,1273.0,3170.0
2022Q3,2022,Q3,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,35,OTHER NON G-10 DEV.,1.0,5.0,6.0,7586.0,9.0,0.0,306.0,3.0,11432.0,0.0,7228.0,11432.0
2022Q3,2022,Q3,Table 3,3,All Banks,Eastern Europe,country_data,39,BULGARIA,346.0,400.0,746.0,1221.0,-279.0,25.0,4.0,2.0,0.0,0.0,0.0,0.0
2022Q3,2022,Q3,Table 3,3,All Banks,Eastern Europe,country_data,40,CZECH REPUBLIC,1271.0,2245.0,3516.0,4491.0,327.0,308.0,790.0,340.0,6852.0,0.0,2814.0,6852.0
2022Q3,2022,Q3,Table 3,3,All Banks,Eastern Europe,country_data,41,HUNGARY,704.0,1089.0,1793.0,3833.0,234.0,451.0,670.0,184.0,395.0,0.0,89.0,395.0
2022Q3,2022,Q3,Table 3,3,All Banks,Eastern Europe,country_data,42,KOSOVO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022Q3,2022,Q3,Table 3,3,All Banks,Eastern Europe,country_data,43,POLAND,3054.0,8929.0,11983.0,13728.0,1951.0,5883.0,2432.0,547.0,454.0,0.0,296.0,454.0
2022Q3,2022,Q3,Table 3,3,All Banks,Eastern Europe,country_data,44,ROMANIA,601.0,1789.0,2390.0,2733.0,-355.0,1055.0,462.0,114.0,92.0,0.0,58.0,92.0
2022Q3,2022,Q3,Table 3,3,All Banks,Eastern Europe,country_data,45,RUSSIA,2501.0,6238.0,8739.0,14372.0,-21.0,1546.0,321.0,4.0,1282.0,0.0,1282.0,1282.0
2022Q3,2022,Q3,Table 3,3,All Banks,Eastern Europe,country_data,46,TURKEY,815.0,816.0,1631.0,5771.0,469.0,242.0,2167.0,261.0,1916.0,0.0,1868.0,1916.0
2022Q3,2022,Q3,Table 3,3,All Banks,Eastern Europe,country_data,47,OTHER E. EUROPE,492.0,665.0,1157.0,4377.0,-180.0,270.0,724.0,114.0,1230.0,0.0,170.0,1230.0
2022Q3,2022,Q3,Table 3,3,All Banks,Latin America and Caribbean,country_data,51,ANGUILLA,3.0,0.0,3.0,264.0,0.0,0.0,0.0,0.0,835.0,0.0,0.0,835.0
