period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Ultimate_Risk_Basis_2_Cross_border_Claims_Excluding_Claims,Claims_on_Local_Residents_Total,In_Non_Local_Currency,In_Local_Currency,Claims_Resulting_From_the,Country_Risk_Claims_4,Off_Balance_Sheet_Items_Cross_Border_and_Local_Commitments_Unused_Commitments,Guarantees_Excluding_Credit_Derivatives,Credit_Derivatives_By_Reference_Gross_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased,Gross_Net_5_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased,Trade_Finance
2022Q3,2022,Q3,Table 1,1,All Others,G-10 and Luxembourg,country_data,10,BELGIUM,1761.0,6293.0,597.0,5696.0,17.0,8071.0,571.0,1.0,7.0,4.0,4.0,1.0,14.0
2022Q3,2022,Q3,Table 1,1,All Others,G-10 and Luxembourg,country_data,11,CANADA,50463.0,19489.0,3261.0,16228.0,653.0,70605.0,26242.0,4776.0,572.0,943.0,37.0,421.0,39.0
2022Q3,2022,Q3,Table 1,1,All Others,G-10 and Luxembourg,country_data,12,FRANCE,25291.0,1731.0,0.0,1731.0,733.0,27755.0,590.0,479.0,97.0,186.0,2.0,90.0,243.0
2022Q3,2022,Q3,Table 1,1,All Others,G-10 and Luxembourg,country_data,13,GERMANY,56085.0,25496.0,54.0,25442.0,440.0,82021.0,4108.0,252.0,31.0,50.0,8.0,27.0,40.0
2022Q3,2022,Q3,Table 1,1,All Others,G-10 and Luxembourg,country_data,14,ITALY,1378.0,1766.0,0.0,1766.0,3.0,3147.0,908.0,63.0,12.0,14.0,2.0,4.0,10.0
2022Q3,2022,Q3,Table 1,1,All Others,G-10 and Luxembourg,country_data,15,JAPAN,28104.0,15408.0,1513.0,13895.0,248.0,43760.0,7667.0,100.0,13.0,1083.0,13.0,1083.0,152.0
2022Q3,2022,Q3,Table 1,1,All Others,G-10 and Luxembourg,country_data,16,LUXEMBOURG,8626.0,7000.0,142.0,6858.0,296.0,15922.0,4495.0,72.0,133.0,164.0,0.0,30.0,0.0
2022Q3,2022,Q3,Table 1,1,All Others,G-10 and Luxembourg,country_data,17,NETHERLANDS,6548.0,4231.0,50.0,4181.0,81.0,10860.0,2310.0,160.0,115.0,224.0,4.0,112.0,41.0
2022Q3,2022,Q3,Table 1,1,All Others,G-10 and Luxembourg,country_data,18,SWEDEN,4923.0,136.0,0.0,136.0,3.0,5062.0,1710.0,73.0,3.0,4.0,0.0,1.0,0.0
2022Q3,2022,Q3,Table 1,1,All Others,G-10 and Luxembourg,country_data,19,SWITZERLAND,60467.0,300.0,0.0,300.0,105.0,60872.0,888.0,239.0,8.0,16.0,3.0,11.0,6.0
2022Q3,2022,Q3,Table 1,1,All Others,G-10 and Luxembourg,country_data,20,UNITED KINGDOM,76427.0,67513.0,12420.0,55093.0,4661.0,148601.0,46293.0,1119.0,79.0,879.0,20.0,801.0,364.0
2022Q3,2022,Q3,Table 1,1,All Others,Non G-10 Developed Countries,country_data,24,AUSTRALIA,7682.0,8407.0,58.0,8349.0,1847.0,17936.0,6738.0,209.0,8.0,9.0,3.0,3.0,96.0
