period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Foreign_Office_Liabilities_By_Country_of_Foreign_Office_Non_Local_Currency,Local_Currency,Total,By_Country_of_Creditor,Net_Due_To_or,Memorandum_Items_9_Securities_HTM_and_AFS,Trading_Assets_Assets_Held_for_Trading,Offsetting_Positions_for_Trading,Collateralized_Claims_Not_Subject_Total_Collateral,Of_Which_Cash,Of_Which_Same_Country,Of_Which_Resale_Reverse_Repurchase
2022Q3,2022,Q3,Table 3,3,All Others,G-10 and Luxembourg,country_data,8,BELGIUM,2456.0,3159.0,5615.0,1151.0,15353.0,271.0,8.0,0.0,4.0,0.0,0.0,4.0
2022Q3,2022,Q3,Table 3,3,All Others,G-10 and Luxembourg,country_data,9,CANADA,2007.0,5172.0,7179.0,6486.0,6833.0,17987.0,1622.0,214.0,7541.0,865.0,886.0,7221.0
2022Q3,2022,Q3,Table 3,3,All Others,G-10 and Luxembourg,country_data,10,FRANCE,2.0,419.0,421.0,634.0,1027.0,4883.0,278.0,30.0,6787.0,0.0,5609.0,6785.0
2022Q3,2022,Q3,Table 3,3,All Others,G-10 and Luxembourg,country_data,11,GERMANY,764.0,5379.0,6143.0,6629.0,19665.0,9828.0,965.0,35.0,29484.0,0.0,1751.0,29484.0
2022Q3,2022,Q3,Table 3,3,All Others,G-10 and Luxembourg,country_data,12,ITALY,2.0,736.0,738.0,2041.0,949.0,831.0,112.0,4.0,0.0,0.0,0.0,0.0
2022Q3,2022,Q3,Table 3,3,All Others,G-10 and Luxembourg,country_data,13,JAPAN,45.0,4505.0,4550.0,4811.0,9119.0,3480.0,2187.0,54.0,10390.0,0.0,1744.0,10390.0
2022Q3,2022,Q3,Table 3,3,All Others,G-10 and Luxembourg,country_data,14,LUXEMBOURG,11241.0,6866.0,18107.0,17582.0,-8460.0,355.0,178.0,8.0,107.0,0.0,26.0,81.0
2022Q3,2022,Q3,Table 3,3,All Others,G-10 and Luxembourg,country_data,15,NETHERLANDS,2067.0,2001.0,4068.0,6444.0,1261.0,3595.0,405.0,37.0,40.0,0.0,28.0,13.0
2022Q3,2022,Q3,Table 3,3,All Others,G-10 and Luxembourg,country_data,16,SWEDEN,0.0,41.0,41.0,1544.0,77.0,1705.0,111.0,31.0,2.0,0.0,1.0,2.0
2022Q3,2022,Q3,Table 3,3,All Others,G-10 and Luxembourg,country_data,17,SWITZERLAND,2.0,26.0,28.0,921.0,317.0,1099.0,540.0,123.0,229.0,15.0,8.0,229.0
2022Q3,2022,Q3,Table 3,3,All Others,G-10 and Luxembourg,country_data,18,UNITED KINGDOM,77002.0,48350.0,125352.0,60095.0,-27357.0,9154.0,950.0,79.0,26618.0,345.0,6669.0,26592.0
2022Q3,2022,Q3,Table 3,3,All Others,Non G-10 Developed Countries,country_data,22,AUSTRALIA,5846.0,6929.0,12775.0,12920.0,-2057.0,4757.0,255.0,21.0,22.0,0.0,11.0,12.0
2022Q3,2022,Q3,Table 3,3,All Others,Non G-10 Developed Countries,country_data,23,AUSTRIA,0.0,52.0,52.0,195.0,39.0,1255.0,137.0,0.0,0.0,0.0,0.0,0.0
2022Q3,2022,Q3,Table 3,3,All Others,Non G-10 Developed Countries,country_data,24,CYPRUS,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022Q3,2022,Q3,Table 3,3,All Others,Non G-10 Developed Countries,country_data,25,DENMARK,0.0,4.0,4.0,2462.0,9.0,509.0,73.0,3.0,0.0,0.0,0.0,0.0
2022Q3,2022,Q3,Table 3,3,All Others,Non G-10 Developed Countries,country_data,26,FINLAND,0.0,2.0,2.0,619.0,58.0,1123.0,59.0,25.0,9.0,0.0,0.0,9.0
2022Q3,2022,Q3,Table 3,3,All Others,Non G-10 Developed Countries,country_data,27,GREECE,0.0,0.0,0.0,148.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022Q3,2022,Q3,Table 3,3,All Others,Non G-10 Developed Countries,country_data,28,IRELAND,6402.0,6553.0,12955.0,26439.0,-6761.0,387.0,479.0,23.0,3077.0,0.0,76.0,3004.0
2022Q3,2022,Q3,Table 3,3,All Others,Non G-10 Developed Countries,country_data,29,ISRAEL,0.0,3.0,3.0,295.0,-3.0,232.0,55.0,0.0,0.0,0.0,0.0,0.0
2022Q3,2022,Q3,Table 3,3,All Others,Non G-10 Developed Countries,country_data,30,NEW ZEALAND,0.0,35.0,35.0,1039.0,239.0,174.0,28.0,0.0,2.0,0.0,0.0,2.0
2022Q3,2022,Q3,Table 3,3,All Others,Non G-10 Developed Countries,country_data,31,NORWAY,0.0,275.0,275.0,1252.0,-220.0,1967.0,112.0,38.0,46.0,0.0,0.0,46.0
2022Q3,2022,Q3,Table 3,3,All Others,Non G-10 Developed Countries,country_data,32,PORTUGAL,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022Q3,2022,Q3,Table 3,3,All Others,Non G-10 Developed Countries,country_data,33,SLOVAKIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022Q3,2022,Q3,Table 3,3,All Others,Non G-10 Developed Countries,country_data,34,SPAIN,119.0,372.0,491.0,772.0,586.0,817.0,146.0,37.0,19.0,0.0,0.0,19.0
2022Q3,2022,Q3,Table 3,3,All Others,Non G-10 Developed Countries,country_data,35,OTHER NON G-10 DEV.,0.0,0.0,0.0,151.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
2022Q3,2022,Q3,Table 3,3,All Others,Eastern Europe,country_data,39,BULGARIA,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022Q3,2022,Q3,Table 3,3,All Others,Eastern Europe,country_data,40,CZECH REPUBLIC,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022Q3,2022,Q3,Table 3,3,All Others,Eastern Europe,country_data,41,HUNGARY,1.0,0.0,1.0,12.0,61.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2022Q3,2022,Q3,Table 3,3,All Others,Eastern Europe,country_data,42,KOSOVO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022Q3,2022,Q3,Table 3,3,All Others,Eastern Europe,country_data,43,POLAND,1.0,119.0,120.0,120.0,74.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
2022Q3,2022,Q3,Table 3,3,All Others,Eastern Europe,country_data,44,ROMANIA,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
