period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Foreign_Office_Liabilities_By_Country_of_Foreign_Office_Non_Local_Currency,Local_Currency,Total,By_Country_of_Creditor,Net_Due_To_or,Memorandum_Items_9_Securities_HTM_and_AFS,Trading_Assets_Assets_Held_for_Trading,Offsetting_Positions_for_Trading,Collateralized_Claims_Not_Subject_Total_Collateral,Of_Which_Cash,Of_Which_Same_Country,Of_Which_Resale_Reverse_Repurchase
2022Q3,2022,Q3,Table 3,3,LFI,G-10 and Luxembourg,country_data,8,BELGIUM,203.0,788.0,991.0,15023.0,48.0,1385.0,6506.0,1127.0,5029.0,0.0,237.0,5029.0
2022Q3,2022,Q3,Table 3,3,LFI,G-10 and Luxembourg,country_data,9,CANADA,8486.0,35950.0,44436.0,54212.0,25384.0,7966.0,25692.0,4843.0,47056.0,0.0,18015.0,47056.0
2022Q3,2022,Q3,Table 3,3,LFI,G-10 and Luxembourg,country_data,10,FRANCE,574.0,59564.0,60138.0,122029.0,85882.0,5391.0,39052.0,14318.0,140194.0,0.0,66245.0,140194.0
2022Q3,2022,Q3,Table 3,3,LFI,G-10 and Luxembourg,country_data,11,GERMANY,32616.0,141739.0,174355.0,139356.0,271971.0,9971.0,44296.0,11427.0,56303.0,0.0,33873.0,56303.0
2022Q3,2022,Q3,Table 3,3,LFI,G-10 and Luxembourg,country_data,12,ITALY,1659.0,11930.0,13589.0,57857.0,-6202.0,726.0,32210.0,9547.0,9710.0,0.0,3526.0,9710.0
2022Q3,2022,Q3,Table 3,3,LFI,G-10 and Luxembourg,country_data,13,JAPAN,6593.0,71257.0,77850.0,118943.0,274354.0,4837.0,91831.0,23691.0,195708.0,0.0,115744.0,195708.0
2022Q3,2022,Q3,Table 3,3,LFI,G-10 and Luxembourg,country_data,14,LUXEMBOURG,81197.0,40499.0,121696.0,88304.0,-92995.0,2756.0,9488.0,7094.0,10369.0,0.0,1033.0,10369.0
2022Q3,2022,Q3,Table 3,3,LFI,G-10 and Luxembourg,country_data,15,NETHERLANDS,29950.0,17796.0,47746.0,86852.0,-39316.0,2069.0,14876.0,3079.0,7091.0,0.0,2568.0,7091.0
2022Q3,2022,Q3,Table 3,3,LFI,G-10 and Luxembourg,country_data,16,SWEDEN,30.0,672.0,702.0,18378.0,265.0,105.0,6217.0,508.0,2911.0,0.0,2378.0,2911.0
2022Q3,2022,Q3,Table 3,3,LFI,G-10 and Luxembourg,country_data,17,SWITZERLAND,12458.0,2913.0,15371.0,52261.0,22039.0,28.0,9349.0,547.0,5873.0,0.0,2513.0,5873.0
