period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Ultimate_Risk_Claims_2_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other
2022Q3,2022,Q3,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,9,BELGIUM,356.0,11.0,367.0,48.0,80.0,128.0,2.0,497.0,273.0,20.0,293.0,0.0,0.0,0.0
2022Q3,2022,Q3,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,10,CANADA,11398.0,2942.0,14340.0,6792.0,5131.0,11923.0,69.0,26332.0,10214.0,2757.0,12971.0,1757.0,40.0,1797.0
2022Q3,2022,Q3,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,11,FRANCE,1216.0,101.0,1317.0,513.0,625.0,1138.0,2.0,2457.0,1163.0,92.0,1255.0,0.0,0.0,0.0
2022Q3,2022,Q3,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,12,GERMANY,2779.0,663.0,3442.0,752.0,586.0,1338.0,0.0,4780.0,2504.0,667.0,3171.0,10.0,0.0,10.0
2022Q3,2022,Q3,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,13,ITALY,147.0,53.0,200.0,631.0,808.0,1439.0,0.0,1639.0,51.0,51.0,102.0,0.0,0.0,0.0
2022Q3,2022,Q3,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,14,JAPAN,1668.0,250.0,1918.0,1939.0,2546.0,4485.0,8.0,6411.0,796.0,240.0,1036.0,0.0,0.0,0.0
2022Q3,2022,Q3,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,15,LUXEMBOURG,2458.0,35.0,2493.0,26.0,0.0,26.0,30.0,2549.0,2946.0,40.0,2986.0,15.0,0.0,15.0
2022Q3,2022,Q3,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,16,NETHERLANDS,3005.0,17.0,3022.0,148.0,140.0,288.0,37.0,3347.0,3603.0,19.0,3622.0,0.0,0.0,0.0
2022Q3,2022,Q3,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,17,SWEDEN,386.0,338.0,724.0,23.0,100.0,123.0,0.0,847.0,394.0,335.0,729.0,0.0,0.0,0.0
2022Q3,2022,Q3,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,18,SWITZERLAND,1944.0,178.0,2122.0,1.0,0.0,1.0,17.0,2140.0,1062.0,258.0,1320.0,0.0,0.0,0.0
2022Q3,2022,Q3,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,19,UNITED KINGDOM,8948.0,1207.0,10155.0,4071.0,7806.0,11877.0,191.0,22223.0,8902.0,1232.0,10134.0,865.0,12.0,877.0
2022Q3,2022,Q3,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,23,AUSTRALIA,2083.0,87.0,2170.0,3636.0,1945.0,5581.0,110.0,7861.0,1882.0,86.0,1968.0,57.0,0.0,57.0
2022Q3,2022,Q3,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,24,AUSTRIA,146.0,6.0,152.0,42.0,42.0,84.0,0.0,236.0,142.0,20.0,162.0,0.0,0.0,0.0
2022Q3,2022,Q3,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,25,CYPRUS,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0
2022Q3,2022,Q3,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,26,DENMARK,231.0,15.0,246.0,11.0,0.0,11.0,0.0,257.0,214.0,12.0,226.0,0.0,0.0,0.0
2022Q3,2022,Q3,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,27,FINLAND,34.0,4.0,38.0,12.0,56.0,68.0,0.0,106.0,85.0,3.0,88.0,0.0,0.0,0.0
2022Q3,2022,Q3,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,28,GREECE,35.0,3.0,38.0,0.0,0.0,0.0,0.0,38.0,16.0,3.0,19.0,0.0,0.0,0.0
2022Q3,2022,Q3,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,29,IRELAND,3466.0,21.0,3487.0,44.0,0.0,44.0,58.0,3589.0,3010.0,18.0,3028.0,10.0,0.0,10.0
2022Q3,2022,Q3,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,30,ISRAEL,442.0,129.0,571.0,0.0,0.0,0.0,4.0,575.0,395.0,137.0,532.0,0.0,0.0,0.0
2022Q3,2022,Q3,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,31,NEW ZEALAND,246.0,13.0,259.0,153.0,101.0,254.0,0.0,513.0,300.0,23.0,323.0,0.0,0.0,0.0
2022Q3,2022,Q3,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,32,NORWAY,303.0,76.0,379.0,16.0,0.0,16.0,0.0,395.0,253.0,73.0,326.0,0.0,0.0,0.0
2022Q3,2022,Q3,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,33,PORTUGAL,24.0,40.0,64.0,0.0,0.0,0.0,0.0,64.0,49.0,53.0,102.0,0.0,0.0,0.0
2022Q3,2022,Q3,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,34,SLOVAKIA,1.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,9.0,2.0,11.0,0.0,0.0,0.0
2022Q3,2022,Q3,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,35,SPAIN,208.0,338.0,546.0,203.0,149.0,352.0,12.0,910.0,325.0,385.0,710.0,0.0,23.0,23.0
2022Q3,2022,Q3,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,36,OTHER NON G-10 DEV.,220.0,63.0,283.0,0.0,0.0,0.0,0.0,283.0,183.0,64.0,247.0,0.0,0.0,0.0
2022Q3,2022,Q3,Table 4.2,4.2,All Others,Eastern Europe,country_data,40,BULGARIA,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,4.0,0.0,0.0,0.0
