period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Ultimate_Risk_Basis_2_Cross_border_Claims_Excluding_Claims,Claims_on_Local_Residents_Total,In_Non_Local_Currency,In_Local_Currency,Claims_Resulting_From_the,Country_Risk_Claims_4,Off_Balance_Sheet_Items_Cross_Border_and_Local_Commitments_Unused_Commitments,Guarantees_Excluding_Credit_Derivatives,Credit_Derivatives_By_Reference_Gross_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased,Gross_Net_5_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased,Trade_Finance
2020Q1,2020,Q1,Table 1,1,All Banks,G-10 and Luxembourg,country_data,10,BELGIUM,18639.0,9320.0,96.0,9224.0,1705.0,29664.0,4790.0,401.0,13876.0,15356.0,6516.0,7997.0,206.0
2020Q1,2020,Q1,Table 1,1,All Banks,G-10 and Luxembourg,country_data,11,CANADA,101896.0,66987.0,12335.0,54652.0,16447.0,185330.0,86729.0,14186.0,23326.0,23019.0,12377.0,12061.0,240.0
2020Q1,2020,Q1,Table 1,1,All Banks,G-10 and Luxembourg,country_data,12,FRANCE,132133.0,20885.0,469.0,20416.0,13631.0,166649.0,167795.0,3736.0,189192.0,198171.0,81681.0,92393.0,1148.0
2020Q1,2020,Q1,Table 1,1,All Banks,G-10 and Luxembourg,country_data,13,GERMANY,160878.0,99634.0,936.0,98698.0,25831.0,286343.0,41495.0,3393.0,150175.0,156429.0,65700.0,71989.0,1522.0
2020Q1,2020,Q1,Table 1,1,All Banks,G-10 and Luxembourg,country_data,14,ITALY,49966.0,7441.0,1139.0,6302.0,17307.0,74714.0,7766.0,782.0,164210.0,172610.0,38233.0,46636.0,257.0
2020Q1,2020,Q1,Table 1,1,All Banks,G-10 and Luxembourg,country_data,15,JAPAN,127054.0,283406.0,43821.0,239585.0,7410.0,417870.0,66658.0,5332.0,98898.0,106529.0,38131.0,45832.0,180.0
2020Q1,2020,Q1,Table 1,1,All Banks,G-10 and Luxembourg,country_data,16,LUXEMBOURG,58735.0,17626.0,2753.0,14873.0,3917.0,80278.0,25528.0,2383.0,27042.0,27661.0,13390.0,14002.0,486.0
2020Q1,2020,Q1,Table 1,1,All Banks,G-10 and Luxembourg,country_data,17,NETHERLANDS,52435.0,11789.0,978.0,10811.0,8348.0,72572.0,32045.0,3471.0,102890.0,109566.0,45885.0,52547.0,727.0
2020Q1,2020,Q1,Table 1,1,All Banks,G-10 and Luxembourg,country_data,18,SWEDEN,19982.0,847.0,0.0,847.0,459.0,21288.0,6703.0,289.0,24596.0,25618.0,12792.0,13816.0,59.0
2020Q1,2020,Q1,Table 1,1,All Banks,G-10 and Luxembourg,country_data,19,SWITZERLAND,62612.0,29150.0,6750.0,22400.0,5464.0,97226.0,15832.0,3371.0,54235.0,55300.0,25037.0,26159.0,671.0
2020Q1,2020,Q1,Table 1,1,All Banks,G-10 and Luxembourg,country_data,20,UNITED KINGDOM,141616.0,332953.0,70739.0,262214.0,50491.0,525060.0,131506.0,13784.0,242696.0,295212.0,109600.0,117229.0,1612.0
2020Q1,2020,Q1,Table 1,1,All Banks,Non G-10 Developed Countries,country_data,24,AUSTRALIA,28146.0,70836.0,2498.0,68338.0,4713.0,103695.0,29050.0,2024.0,35543.0,34939.0,18274.0,17673.0,364.0
2020Q1,2020,Q1,Table 1,1,All Banks,Non G-10 Developed Countries,country_data,25,AUSTRIA,10023.0,86.0,2.0,84.0,327.0,10436.0,2050.0,84.0,5475.0,6483.0,2431.0,3439.0,7.0
2020Q1,2020,Q1,Table 1,1,All Banks,Non G-10 Developed Countries,country_data,26,CYPRUS,2223.0,0.0,0.0,0.0,26.0,2249.0,299.0,34.0,28.0,18.0,27.0,16.0,5.0
2020Q1,2020,Q1,Table 1,1,All Banks,Non G-10 Developed Countries,country_data,27,DENMARK,8116.0,486.0,3.0,483.0,1937.0,10539.0,3535.0,122.0,13488.0,14450.0,6802.0,7766.0,243.0
2020Q1,2020,Q1,Table 1,1,All Banks,Non G-10 Developed Countries,country_data,28,FINLAND,11947.0,116.0,0.0,116.0,798.0,12861.0,2344.0,253.0,11027.0,11899.0,5433.0,6307.0,86.0
2020Q1,2020,Q1,Table 1,1,All Banks,Non G-10 Developed Countries,country_data,29,GREECE,5840.0,222.0,0.0,222.0,1890.0,7952.0,29.0,388.0,4678.0,5539.0,2354.0,3215.0,1.0
2020Q1,2020,Q1,Table 1,1,All Banks,Non G-10 Developed Countries,country_data,30,IRELAND,82221.0,12795.0,1090.0,11705.0,3182.0,98198.0,18259.0,6077.0,7541.0,7941.0,4414.0,4801.0,321.0
2020Q1,2020,Q1,Table 1,1,All Banks,Non G-10 Developed Countries,country_data,31,ISRAEL,6360.0,1337.0,223.0,1114.0,495.0,8192.0,1589.0,301.0,2571.0,2742.0,1207.0,1377.0,151.0
2020Q1,2020,Q1,Table 1,1,All Banks,Non G-10 Developed Countries,country_data,32,NEW ZEALAND,2408.0,1623.0,51.0,1572.0,281.0,4312.0,1025.0,36.0,1034.0,1026.0,633.0,622.0,8.0
2020Q1,2020,Q1,Table 1,1,All Banks,Non G-10 Developed Countries,country_data,33,NORWAY,14049.0,109.0,0.0,109.0,428.0,14586.0,3452.0,80.0,8831.0,9780.0,4044.0,4992.0,34.0
2020Q1,2020,Q1,Table 1,1,All Banks,Non G-10 Developed Countries,country_data,34,PORTUGAL,2805.0,41.0,0.0,41.0,252.0,3098.0,549.0,139.0,9090.0,7753.0,4851.0,3514.0,46.0
2020Q1,2020,Q1,Table 1,1,All Banks,Non G-10 Developed Countries,country_data,35,SLOVAKIA,325.0,162.0,3.0,159.0,23.0,510.0,79.0,46.0,193.0,259.0,92.0,159.0,0.0
2020Q1,2020,Q1,Table 1,1,All Banks,Non G-10 Developed Countries,country_data,36,SPAIN,36764.0,2086.0,239.0,1847.0,2474.0,41324.0,7176.0,1718.0,60312.0,61828.0,23840.0,25285.0,706.0
2020Q1,2020,Q1,Table 1,1,All Banks,Non G-10 Developed Countries,country_data,37,OTHER NON G-10 DEV.,14434.0,0.0,0.0,0.0,433.0,14867.0,896.0,16.0,325.0,320.0,237.0,233.0,0.0
2020Q1,2020,Q1,Table 1,1,All Banks,Eastern Europe,country_data,41,BULGARIA,56.0,310.0,110.0,200.0,22.0,388.0,18.0,66.0,134.0,97.0,126.0,88.0,0.0
2020Q1,2020,Q1,Table 1,1,All Banks,Eastern Europe,country_data,42,CZECH REPUBLIC,2594.0,3340.0,258.0,3082.0,167.0,6101.0,461.0,293.0,186.0,232.0,110.0,153.0,0.0
2020Q1,2020,Q1,Table 1,1,All Banks,Eastern Europe,country_data,43,HUNGARY,1248.0,1687.0,346.0,1341.0,85.0,3020.0,378.0,235.0,1248.0,1267.0,581.0,600.0,7.0
2020Q1,2020,Q1,Table 1,1,All Banks,Eastern Europe,country_data,44,KOSOVO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020Q1,2020,Q1,Table 1,1,All Banks,Eastern Europe,country_data,45,POLAND,3359.0,11542.0,1421.0,10121.0,112.0,15013.0,3275.0,605.0,723.0,828.0,376.0,480.0,52.0
2020Q1,2020,Q1,Table 1,1,All Banks,Eastern Europe,country_data,46,ROMANIA,392.0,2231.0,397.0,1834.0,13.0,2636.0,150.0,184.0,375.0,306.0,211.0,142.0,0.0
2020Q1,2020,Q1,Table 1,1,All Banks,Eastern Europe,country_data,47,RUSSIA,5826.0,7161.0,724.0,6437.0,394.0,13381.0,2097.0,532.0,24008.0,24839.0,8834.0,9678.0,248.0
2020Q1,2020,Q1,Table 1,1,All Banks,Eastern Europe,country_data,48,TURKEY,8276.0,2125.0,639.0,1486.0,865.0,11266.0,433.0,233.0,32914.0,32471.0,11469.0,11015.0,930.0
2020Q1,2020,Q1,Table 1,1,All Banks,Eastern Europe,country_data,49,OTHER E. EUROPE,3181.0,909.0,5.0,904.0,31.0,4121.0,80.0,197.0,2184.0,3697.0,1337.0,2850.0,15.0
2020Q1,2020,Q1,Table 1,1,All Banks,Latin America and Caribbean,country_data,53,ANGUILLA,803.0,0.0,0.0,0.0,3.0,806.0,327.0,0.0,0.0,0.0,0.0,0.0,66.0
2020Q1,2020,Q1,Table 1,1,All Banks,Latin America and Caribbean,country_data,54,ARGENTINA,2932.0,4204.0,772.0,3432.0,43.0,7179.0,417.0,172.0,11491.0,11598.0,4236.0,4348.0,270.0
2020Q1,2020,Q1,Table 1,1,All Banks,Latin America and Caribbean,country_data,55,BRAZIL,57242.0,36241.0,1186.0,35055.0,1257.0,94740.0,4679.0,2137.0,35854.0,37071.0,13933.0,15162.0,7013.0
2020Q1,2020,Q1,Table 1,1,All Banks,Latin America and Caribbean,country_data,56,CHILE,11420.0,2777.0,4.0,2773.0,812.0,15009.0,718.0,152.0,6087.0,6498.0,2785.0,3203.0,3384.0
2020Q1,2020,Q1,Table 1,1,All Banks,Latin America and Caribbean,country_data,57,COLOMBIA,4649.0,2526.0,63.0,2463.0,131.0,7306.0,547.0,369.0,13038.0,13759.0,5033.0,5756.0,797.0
2020Q1,2020,Q1,Table 1,1,All Banks,Latin America and Caribbean,country_data,58,COSTA RICA,341.0,794.0,218.0,576.0,35.0,1170.0,53.0,61.0,7.0,7.0,6.0,6.0,125.0
2020Q1,2020,Q1,Table 1,1,All Banks,Latin America and Caribbean,country_data,59,DOMINICAN REPUBLIC,1469.0,361.0,26.0,335.0,6.0,1836.0,42.0,152.0,13.0,14.0,13.0,14.0,237.0
2020Q1,2020,Q1,Table 1,1,All Banks,Latin America and Caribbean,country_data,60,ECUADOR,2110.0,575.0,553.0,22.0,17.0,2702.0,44.0,152.0,245.0,1130.0,233.0,1118.0,127.0
2020Q1,2020,Q1,Table 1,1,All Banks,Latin America and Caribbean,country_data,61,EL SALVADOR,382.0,251.0,251.0,0.0,0.0,633.0,14.0,13.0,7.0,9.0,2.0,4.0,149.0
2020Q1,2020,Q1,Table 1,1,All Banks,Latin America and Caribbean,country_data,62,FRENCH GUIANA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020Q1,2020,Q1,Table 1,1,All Banks,Latin America and Caribbean,country_data,63,GUATEMALA,1552.0,360.0,146.0,214.0,12.0,1924.0,21.0,146.0,20.0,20.0,0.0,0.0,758.0
2020Q1,2020,Q1,Table 1,1,All Banks,Latin America and Caribbean,country_data,64,HONDURAS,497.0,157.0,36.0,121.0,2.0,656.0,6.0,89.0,0.0,0.0,0.0,0.0,174.0
