period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Immediate_Counterparty_Basis_Cross_Border_Claims_Excluding_Claims,Claims_on_Local_Residents,Remaining_Maturity_less_than,Claims_on_Local_Residents,Total_Cross_Border_and_Local,Risk_Transfers_Outward_Risk_Transfers_7,Inward_Risk_Transfers_8,Total_Cross_Border_and_Local
2020Q1,2020,Q1,Table 2,2,All Banks,G-10 and Luxembourg,country_data,7,BELGIUM,16170.0,174.0,12689.0,9150.0,25494.0,861.0,3327.0,27959.0
2020Q1,2020,Q1,Table 2,2,All Banks,G-10 and Luxembourg,country_data,8,CANADA,95538.0,12716.0,73710.0,55575.0,163829.0,11291.0,16365.0,168883.0
2020Q1,2020,Q1,Table 2,2,All Banks,G-10 and Luxembourg,country_data,9,FRANCE,124469.0,378.0,104224.0,20188.0,145035.0,2919.0,10914.0,153018.0
2020Q1,2020,Q1,Table 2,2,All Banks,G-10 and Luxembourg,country_data,10,GERMANY,117837.0,887.0,85498.0,98799.0,217523.0,13186.0,56115.0,260512.0
2020Q1,2020,Q1,Table 2,2,All Banks,G-10 and Luxembourg,country_data,11,ITALY,47581.0,1106.0,38458.0,6428.0,55115.0,310.0,2580.0,57407.0
2020Q1,2020,Q1,Table 2,2,All Banks,G-10 and Luxembourg,country_data,12,JAPAN,102254.0,45252.0,112152.0,239289.0,386795.0,5432.0,29649.0,410460.0
2020Q1,2020,Q1,Table 2,2,All Banks,G-10 and Luxembourg,country_data,13,LUXEMBOURG,73783.0,2741.0,49619.0,14823.0,91347.0,19103.0,4121.0,76361.0
2020Q1,2020,Q1,Table 2,2,All Banks,G-10 and Luxembourg,country_data,14,NETHERLANDS,55925.0,982.0,31562.0,10707.0,67614.0,12141.0,8753.0,64224.0
2020Q1,2020,Q1,Table 2,2,All Banks,G-10 and Luxembourg,country_data,15,SWEDEN,22015.0,0.0,17287.0,848.0,22863.0,3609.0,1571.0,20829.0
2020Q1,2020,Q1,Table 2,2,All Banks,G-10 and Luxembourg,country_data,16,SWITZERLAND,26417.0,5661.0,25242.0,24034.0,56112.0,4209.0,39931.0,91762.0
2020Q1,2020,Q1,Table 2,2,All Banks,G-10 and Luxembourg,country_data,17,UNITED KINGDOM,164279.0,76413.0,185785.0,265258.0,505950.0,59553.0,28236.0,474569.0
2020Q1,2020,Q1,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,21,AUSTRALIA,28350.0,3886.0,20393.0,71525.0,103761.0,8841.0,4054.0,98982.0
2020Q1,2020,Q1,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,22,AUSTRIA,10576.0,2.0,6293.0,92.0,10670.0,1182.0,621.0,10109.0
2020Q1,2020,Q1,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,23,CYPRUS,2149.0,0.0,1701.0,0.0,2149.0,252.0,326.0,2223.0
2020Q1,2020,Q1,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,24,DENMARK,6419.0,3.0,5448.0,497.0,6919.0,649.0,2334.0,8602.0
2020Q1,2020,Q1,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,25,FINLAND,10097.0,0.0,7650.0,116.0,10213.0,107.0,1960.0,12063.0
2020Q1,2020,Q1,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,26,GREECE,6057.0,0.0,4918.0,242.0,6299.0,321.0,84.0,6062.0
2020Q1,2020,Q1,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,27,IRELAND,96153.0,2329.0,77097.0,11994.0,110476.0,20054.0,4589.0,95016.0
2020Q1,2020,Q1,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,28,ISRAEL,6229.0,227.0,4830.0,1129.0,7585.0,711.0,825.0,7697.0
2020Q1,2020,Q1,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,29,NEW ZEALAND,2881.0,114.0,2042.0,1860.0,4855.0,979.0,154.0,4031.0
2020Q1,2020,Q1,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,30,NORWAY,13171.0,0.0,10438.0,109.0,13280.0,456.0,1337.0,14158.0
