period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Ultimate_Risk_Basis_2_Cross_border_Claims_Excluding_Claims,Claims_on_Local_Residents_Total,In_Non_Local_Currency,In_Local_Currency,Claims_Resulting_From_the,Country_Risk_Claims_4,Off_Balance_Sheet_Items_Cross_Border_and_Local_Commitments_Unused_Commitments,Guarantees_Excluding_Credit_Derivatives,Credit_Derivatives_By_Reference_Gross_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased,Gross_Net_5_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased,Trade_Finance
2018Q1,2018,Q1,Table 1,1,All Banks,G-10 and Luxembourg,region_header,9,G-10 and Luxembourg,,,,,,,,,,,,,
2018Q1,2018,Q1,Table 1,1,All Banks,G-10 and Luxembourg,country_data,10,BELGIUM,22619.0,12052.0,743.0,11309.0,2076.0,36747.0,5141.0,370.0,19700.0,21041.0,10268.0,11617.0,170.0
2018Q1,2018,Q1,Table 1,1,All Banks,G-10 and Luxembourg,country_data,11,CANADA,99464.0,58533.0,11343.0,47190.0,18406.0,176403.0,85560.0,13616.0,31428.0,27601.0,17879.0,14047.0,557.0
2018Q1,2018,Q1,Table 1,1,All Banks,G-10 and Luxembourg,country_data,12,FRANCE,155627.0,13702.0,299.0,13403.0,13905.0,183234.0,84294.0,3927.0,226540.0,230221.0,115652.0,119362.0,462.0
2018Q1,2018,Q1,Table 1,1,All Banks,G-10 and Luxembourg,country_data,13,GERMANY,190062.0,108869.0,894.0,107975.0,23612.0,322543.0,45341.0,5662.0,192292.0,196968.0,101842.0,106557.0,925.0
2018Q1,2018,Q1,Table 1,1,All Banks,G-10 and Luxembourg,country_data,14,ITALY,47708.0,5260.0,574.0,4686.0,18346.0,71314.0,8396.0,1049.0,220449.0,228859.0,59397.0,68358.0,182.0
2018Q1,2018,Q1,Table 1,1,All Banks,G-10 and Luxembourg,country_data,15,JAPAN,150148.0,255437.0,45773.0,209664.0,8649.0,414234.0,92656.0,4487.0,114086.0,117939.0,50878.0,54205.0,134.0
2018Q1,2018,Q1,Table 1,1,All Banks,G-10 and Luxembourg,country_data,16,LUXEMBOURG,55597.0,16197.0,1967.0,14230.0,5507.0,77301.0,13306.0,2287.0,32806.0,33330.0,15280.0,15816.0,768.0
2018Q1,2018,Q1,Table 1,1,All Banks,G-10 and Luxembourg,country_data,17,NETHERLANDS,62814.0,10445.0,855.0,9590.0,9794.0,83053.0,27019.0,4703.0,115734.0,118629.0,58446.0,61382.0,455.0
2018Q1,2018,Q1,Table 1,1,All Banks,G-10 and Luxembourg,country_data,18,SWEDEN,23979.0,986.0,6.0,980.0,1246.0,26211.0,6660.0,307.0,34855.0,35431.0,19697.0,20264.0,75.0
2018Q1,2018,Q1,Table 1,1,All Banks,G-10 and Luxembourg,country_data,19,SWITZERLAND,55393.0,22866.0,4804.0,18062.0,5628.0,83887.0,14204.0,3694.0,66826.0,66653.0,38635.0,38471.0,994.0
2018Q1,2018,Q1,Table 1,1,All Banks,G-10 and Luxembourg,country_data,20,UNITED KINGDOM,136123.0,344028.0,99337.0,244691.0,52129.0,532280.0,140868.0,15891.0,295259.0,369752.0,156564.0,158446.0,1464.0
2018Q1,2018,Q1,Table 1,1,All Banks,G-10 and Luxembourg,subtotal,21,Total,999534.0,848375.0,166595.0,681780.0,159298.0,2007207.0,523445.0,55993.0,1349975.0,1446424.0,644538.0,668525.0,6186.0
2018Q1,2018,Q1,Table 1,1,All Banks,G-10 and Luxembourg,empty,22,,,,,,,,,,,,,,
