period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Immediate_Counterparty_Basis_Cross_Border_Claims_Excluding_Claims,Claims_on_Local_Residents,Remaining_Maturity_less_than,Claims_on_Local_Residents,Total_Cross_Border_and_Local,Risk_Transfers_Outward_Risk_Transfers_7,Inward_Risk_Transfers_8,Total_Cross_Border_and_Local
2018Q1,2018,Q1,Table 2,2,LFI,G-10 and Luxembourg,region_header,6,G-10 and Luxembourg,,,,,,,,
2018Q1,2018,Q1,Table 2,2,LFI,G-10 and Luxembourg,country_data,7,BELGIUM,19886.0,765.0,11307.0,11094.0,31745.0,809.0,2067.0,33000.0
2018Q1,2018,Q1,Table 2,2,LFI,G-10 and Luxembourg,country_data,8,CANADA,61015.0,8704.0,47934.0,31555.0,101274.0,5646.0,6915.0,102544.0
2018Q1,2018,Q1,Table 2,2,LFI,G-10 and Luxembourg,country_data,9,FRANCE,140307.0,211.0,114778.0,11342.0,151860.0,1969.0,9636.0,159530.0
2018Q1,2018,Q1,Table 2,2,LFI,G-10 and Luxembourg,country_data,10,GERMANY,135566.0,881.0,94044.0,106601.0,243048.0,8344.0,20128.0,254834.0
2018Q1,2018,Q1,Table 2,2,LFI,G-10 and Luxembourg,country_data,11,ITALY,45230.0,565.0,27024.0,3214.0,49009.0,560.0,2255.0,50706.0
2018Q1,2018,Q1,Table 2,2,LFI,G-10 and Luxembourg,country_data,12,JAPAN,98973.0,47981.0,121286.0,204416.0,351370.0,2858.0,19075.0,367586.0
2018Q1,2018,Q1,Table 2,2,LFI,G-10 and Luxembourg,country_data,13,LUXEMBOURG,60179.0,1974.0,34162.0,6952.0,69105.0,11199.0,2941.0,60848.0
2018Q1,2018,Q1,Table 2,2,LFI,G-10 and Luxembourg,country_data,14,NETHERLANDS,59635.0,8.0,27726.0,8307.0,67950.0,11119.0,9681.0,66512.0
2018Q1,2018,Q1,Table 2,2,LFI,G-10 and Luxembourg,country_data,15,SWEDEN,18828.0,4.0,13577.0,678.0,19510.0,1357.0,2126.0,20280.0
