period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Ultimate_Risk_Claims_2_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other
2023Q2,2023,Q2,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,9,BELGIUM,379.0,13.0,392.0,56.0,87.0,143.0,14.0,549.0,395.0,14.0,409.0,0.0,0.0,0.0
2023Q2,2023,Q2,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,10,CANADA,10670.0,3207.0,13877.0,5399.0,5138.0,10537.0,132.0,24546.0,10679.0,3070.0,13749.0,34067.0,3561.0,37628.0
2023Q2,2023,Q2,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,11,FRANCE,1201.0,98.0,1299.0,617.0,586.0,1203.0,1.0,2503.0,1115.0,85.0,1200.0,0.0,303.0,303.0
2023Q2,2023,Q2,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,12,GERMANY,3050.0,732.0,3782.0,707.0,693.0,1400.0,1.0,5183.0,2790.0,730.0,3520.0,6074.0,0.0,6074.0
2023Q2,2023,Q2,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,13,ITALY,219.0,53.0,272.0,765.0,874.0,1639.0,0.0,1911.0,141.0,61.0,202.0,345.0,0.0,345.0
2023Q2,2023,Q2,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,14,JAPAN,1223.0,246.0,1469.0,2230.0,3144.0,5374.0,3.0,6846.0,769.0,237.0,1006.0,0.0,0.0,0.0
2023Q2,2023,Q2,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,15,LUXEMBOURG,2751.0,65.0,2816.0,29.0,0.0,29.0,58.0,2903.0,3131.0,70.0,3201.0,6.0,0.0,6.0
2023Q2,2023,Q2,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,16,NETHERLANDS,2650.0,18.0,2668.0,157.0,162.0,319.0,31.0,3018.0,3438.0,16.0,3454.0,1276.0,1358.0,2634.0
2023Q2,2023,Q2,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,17,SWEDEN,334.0,337.0,671.0,41.0,76.0,117.0,0.0,788.0,435.0,332.0,767.0,0.0,0.0,0.0
2023Q2,2023,Q2,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,18,SWITZERLAND,2104.0,179.0,2283.0,1.0,0.0,1.0,6.0,2290.0,1356.0,254.0,1610.0,0.0,0.0,0.0
2023Q2,2023,Q2,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,19,UNITED KINGDOM,9682.0,1156.0,10838.0,3498.0,8879.0,12377.0,1363.0,24578.0,9945.0,1185.0,11130.0,2413.0,143.0,2556.0
2023Q2,2023,Q2,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,23,AUSTRALIA,1758.0,79.0,1837.0,4263.0,1937.0,6200.0,34.0,8071.0,1536.0,78.0,1614.0,1278.0,0.0,1278.0
2023Q2,2023,Q2,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,24,AUSTRIA,181.0,14.0,195.0,39.0,46.0,85.0,0.0,280.0,130.0,10.0,140.0,530.0,0.0,530.0
2023Q2,2023,Q2,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,25,CYPRUS,4.0,2.0,6.0,0.0,0.0,0.0,0.0,6.0,4.0,2.0,6.0,0.0,0.0,0.0
2023Q2,2023,Q2,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,26,DENMARK,257.0,15.0,272.0,9.0,0.0,9.0,0.0,281.0,208.0,12.0,220.0,0.0,0.0,0.0
2023Q2,2023,Q2,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,27,FINLAND,115.0,10.0,125.0,18.0,54.0,72.0,0.0,197.0,54.0,6.0,60.0,0.0,378.0,378.0
2023Q2,2023,Q2,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,28,GREECE,45.0,17.0,62.0,0.0,0.0,0.0,0.0,62.0,16.0,17.0,33.0,0.0,0.0,0.0
