period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Immediate_Counterparty_Basis_Cross_Border_Claims_Excluding_Claims,Claims_on_Local_Residents,Remaining_Maturity_less_than,Claims_on_Local_Residents,Total_Cross_Border_and_Local,Risk_Transfers_Outward_Risk_Transfers_7,Inward_Risk_Transfers_8,Total_Cross_Border_and_Local
2022Q2,2022,Q2,Table 2,2,All Others,G-10 and Luxembourg,region_header,6,G-10 and Luxembourg,,,,,,,,
2022Q2,2022,Q2,Table 2,2,All Others,G-10 and Luxembourg,country_data,7,BELGIUM,1787.0,367.0,1345.0,8141.0,10295.0,260.0,381.0,10409.0
2022Q2,2022,Q2,Table 2,2,All Others,G-10 and Luxembourg,country_data,8,CANADA,47609.0,3100.0,28244.0,17944.0,68653.0,3389.0,7283.0,72592.0
2022Q2,2022,Q2,Table 2,2,All Others,G-10 and Luxembourg,country_data,9,FRANCE,17008.0,0.0,12122.0,1543.0,18551.0,982.0,12292.0,29859.0
2022Q2,2022,Q2,Table 2,2,All Others,G-10 and Luxembourg,country_data,10,GERMANY,19568.0,15.0,9332.0,23210.0,42793.0,3098.0,31465.0,71152.0
2022Q2,2022,Q2,Table 2,2,All Others,G-10 and Luxembourg,country_data,11,ITALY,1354.0,0.0,465.0,1613.0,2967.0,41.0,121.0,3047.0
2022Q2,2022,Q2,Table 2,2,All Others,G-10 and Luxembourg,country_data,12,JAPAN,19078.0,2757.0,18294.0,16992.0,38827.0,1550.0,13801.0,51075.0
2022Q2,2022,Q2,Table 2,2,All Others,G-10 and Luxembourg,country_data,13,LUXEMBOURG,7534.0,277.0,3882.0,6934.0,14745.0,1389.0,2096.0,15450.0
2022Q2,2022,Q2,Table 2,2,All Others,G-10 and Luxembourg,country_data,14,NETHERLANDS,7042.0,37.0,2427.0,4450.0,11529.0,1266.0,1549.0,11805.0
2022Q2,2022,Q2,Table 2,2,All Others,G-10 and Luxembourg,country_data,15,SWEDEN,4530.0,2.0,2956.0,135.0,4667.0,164.0,1246.0,5749.0
2022Q2,2022,Q2,Table 2,2,All Others,G-10 and Luxembourg,country_data,16,SWITZERLAND,3607.0,3.0,2932.0,315.0,3925.0,219.0,58789.0,60842.0
2022Q2,2022,Q2,Table 2,2,All Others,G-10 and Luxembourg,country_data,17,UNITED KINGDOM,100450.0,14112.0,90548.0,58260.0,172822.0,47466.0,20765.0,146049.0
2022Q2,2022,Q2,Table 2,2,All Others,G-10 and Luxembourg,subtotal,18,Total,229567.0,20670.0,172547.0,139537.0,389774.0,59824.0,149788.0,478029.0
2022Q2,2022,Q2,Table 2,2,All Others,G-10 and Luxembourg,empty,19,,,,,,,,,
2022Q2,2022,Q2,Table 2,2,All Others,Non G-10 Developed Countries,region_header,20,Non G-10 Developed Countries,,,,,,,,
2022Q2,2022,Q2,Table 2,2,All Others,Non G-10 Developed Countries,country_data,21,AUSTRALIA,8098.0,82.0,4320.0,8728.0,16908.0,1126.0,719.0,16460.0
2022Q2,2022,Q2,Table 2,2,All Others,Non G-10 Developed Countries,country_data,22,AUSTRIA,1369.0,0.0,448.0,87.0,1456.0,46.0,33.0,1443.0
2022Q2,2022,Q2,Table 2,2,All Others,Non G-10 Developed Countries,country_data,23,CYPRUS,4.0,0.0,1.0,0.0,4.0,0.0,0.0,4.0
2022Q2,2022,Q2,Table 2,2,All Others,Non G-10 Developed Countries,country_data,24,DENMARK,1533.0,0.0,950.0,9.0,1542.0,608.0,442.0,1373.0
2022Q2,2022,Q2,Table 2,2,All Others,Non G-10 Developed Countries,country_data,25,FINLAND,1382.0,0.0,410.0,59.0,1441.0,52.0,421.0,1809.0
2022Q2,2022,Q2,Table 2,2,All Others,Non G-10 Developed Countries,country_data,26,GREECE,25.0,0.0,21.0,0.0,25.0,19.0,42.0,48.0
2022Q2,2022,Q2,Table 2,2,All Others,Non G-10 Developed Countries,country_data,27,IRELAND,18802.0,400.0,16198.0,6158.0,25360.0,10046.0,1907.0,17222.0
2022Q2,2022,Q2,Table 2,2,All Others,Non G-10 Developed Countries,country_data,28,ISRAEL,2796.0,0.0,2097.0,2.0,2798.0,61.0,274.0,3010.0
2022Q2,2022,Q2,Table 2,2,All Others,Non G-10 Developed Countries,country_data,29,NEW ZEALAND,799.0,6.0,423.0,294.0,1099.0,201.0,21.0,919.0
2022Q2,2022,Q2,Table 2,2,All Others,Non G-10 Developed Countries,country_data,30,NORWAY,2965.0,3.0,1200.0,134.0,3102.0,668.0,809.0,3241.0
2022Q2,2022,Q2,Table 2,2,All Others,Non G-10 Developed Countries,country_data,31,PORTUGAL,292.0,13.0,111.0,0.0,305.0,58.0,5.0,251.0
2022Q2,2022,Q2,Table 2,2,All Others,Non G-10 Developed Countries,country_data,32,SLOVAKIA,10.0,0.0,8.0,0.0,10.0,8.0,2.0,5.0
2022Q2,2022,Q2,Table 2,2,All Others,Non G-10 Developed Countries,country_data,33,SPAIN,2568.0,4.0,1309.0,499.0,3071.0,240.0,616.0,3444.0
2022Q2,2022,Q2,Table 2,2,All Others,Non G-10 Developed Countries,country_data,34,OTHER NON G-10 DEV.,309.0,0.0,78.0,0.0,309.0,34.0,58.0,333.0
2022Q2,2022,Q2,Table 2,2,All Others,Non G-10 Developed Countries,subtotal,35,Total,40952.0,508.0,27574.0,15970.0,57430.0,13167.0,5349.0,49562.0
2022Q2,2022,Q2,Table 2,2,All Others,Non G-10 Developed Countries,empty,36,,,,,,,,,
2022Q2,2022,Q2,Table 2,2,All Others,Eastern Europe,region_header,37,Eastern Europe,,,,,,,,
2022Q2,2022,Q2,Table 2,2,All Others,Eastern Europe,country_data,38,BULGARIA,11.0,0.0,8.0,0.0,11.0,7.0,0.0,4.0
2022Q2,2022,Q2,Table 2,2,All Others,Eastern Europe,country_data,39,CZECH REPUBLIC,95.0,0.0,93.0,0.0,95.0,24.0,6.0,77.0
