period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Immediate_Counterparty_Basis_Cross_Border_Claims_Excluding_Claims,Claims_on_Local_Residents,Remaining_Maturity_less_than,Claims_on_Local_Residents,Total_Cross_Border_and_Local,Risk_Transfers_Outward_Risk_Transfers_7,Inward_Risk_Transfers_8,Total_Cross_Border_and_Local
2021Q2,2021,Q2,Table 2,2,All Banks,G-10 and Luxembourg,country_data,7,BELGIUM,21115.0,707.0,16194.0,9861.0,31683.0,1017.0,1591.0,32256.0
2021Q2,2021,Q2,Table 2,2,All Banks,G-10 and Luxembourg,country_data,8,CANADA,131856.0,11973.0,111172.0,63339.0,207168.0,9216.0,17186.0,215178.0
2021Q2,2021,Q2,Table 2,2,All Banks,G-10 and Luxembourg,country_data,9,FRANCE,211942.0,2186.0,188344.0,60378.0,274506.0,3940.0,15593.0,286159.0
2021Q2,2021,Q2,Table 2,2,All Banks,G-10 and Luxembourg,country_data,10,GERMANY,120461.0,1698.0,94892.0,241286.0,363445.0,13817.0,45982.0,395606.0
2021Q2,2021,Q2,Table 2,2,All Banks,G-10 and Luxembourg,country_data,11,ITALY,51607.0,973.0,42967.0,6299.0,58879.0,465.0,2381.0,60799.0
2021Q2,2021,Q2,Table 2,2,All Banks,G-10 and Luxembourg,country_data,12,JAPAN,140252.0,32301.0,144527.0,297102.0,469655.0,6959.0,30256.0,492951.0
2021Q2,2021,Q2,Table 2,2,All Banks,G-10 and Luxembourg,country_data,13,LUXEMBOURG,84535.0,2880.0,59410.0,21092.0,108507.0,17000.0,5380.0,96894.0
2021Q2,2021,Q2,Table 2,2,All Banks,G-10 and Luxembourg,country_data,14,NETHERLANDS,56115.0,123.0,34802.0,13728.0,69966.0,10771.0,8819.0,68012.0
2021Q2,2021,Q2,Table 2,2,All Banks,G-10 and Luxembourg,country_data,15,SWEDEN,34735.0,1.0,27389.0,1032.0,35768.0,3943.0,1774.0,33599.0
2021Q2,2021,Q2,Table 2,2,All Banks,G-10 and Luxembourg,country_data,16,SWITZERLAND,29343.0,6387.0,27906.0,26311.0,62041.0,4916.0,51664.0,108795.0
