period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Ultimate_Risk_Basis_2_Cross_border_Claims_Excluding_Claims,Claims_on_Local_Residents_Total,In_Non_Local_Currency,In_Local_Currency,Claims_Resulting_From_the,Country_Risk_Claims_4,Off_Balance_Sheet_Items_Cross_Border_and_Local_Commitments_Unused_Commitments,Guarantees_Excluding_Credit_Derivatives,Credit_Derivatives_By_Reference_Gross_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased,Gross_Net_5_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased,Trade_Finance
2021Q2,2021,Q2,Table 1,1,All Others,G-10 and Luxembourg,country_data,10,BELGIUM,1769.0,9421.0,591.0,8830.0,14.0,11204.0,329.0,4.0,9.0,3.0,6.0,0.0,64.0
2021Q2,2021,Q2,Table 1,1,All Others,G-10 and Luxembourg,country_data,11,CANADA,60100.0,21143.0,3378.0,17765.0,1110.0,82353.0,40140.0,4680.0,468.0,907.0,97.0,478.0,57.0
2021Q2,2021,Q2,Table 1,1,All Others,G-10 and Luxembourg,country_data,12,FRANCE,22668.0,1780.0,38.0,1742.0,812.0,25260.0,662.0,506.0,69.0,174.0,23.0,127.0,261.0
2021Q2,2021,Q2,Table 1,1,All Others,G-10 and Luxembourg,country_data,13,GERMANY,43229.0,19074.0,60.0,19014.0,295.0,62598.0,1850.0,312.0,54.0,120.0,19.0,85.0,38.0
2021Q2,2021,Q2,Table 1,1,All Others,G-10 and Luxembourg,country_data,14,ITALY,2288.0,1357.0,1.0,1356.0,8.0,3653.0,929.0,82.0,24.0,24.0,14.0,14.0,25.0
2021Q2,2021,Q2,Table 1,1,All Others,G-10 and Luxembourg,country_data,15,JAPAN,38326.0,30022.0,5884.0,24138.0,260.0,68608.0,9069.0,131.0,67.0,7178.0,67.0,7175.0,214.0
2021Q2,2021,Q2,Table 1,1,All Others,G-10 and Luxembourg,country_data,16,LUXEMBOURG,13377.0,8610.0,100.0,8510.0,480.0,22467.0,3117.0,100.0,2.0,3.0,0.0,0.0,4.0
2021Q2,2021,Q2,Table 1,1,All Others,G-10 and Luxembourg,country_data,17,NETHERLANDS,9033.0,4799.0,32.0,4767.0,179.0,14011.0,2651.0,248.0,34.0,26.0,8.0,0.0,12.0
2021Q2,2021,Q2,Table 1,1,All Others,G-10 and Luxembourg,country_data,18,SWEDEN,5543.0,99.0,0.0,99.0,1.0,5643.0,1763.0,56.0,3.0,3.0,0.0,0.0,10.0
2021Q2,2021,Q2,Table 1,1,All Others,G-10 and Luxembourg,country_data,19,SWITZERLAND,41763.0,5601.0,0.0,5601.0,450.0,47814.0,372.0,188.0,24.0,19.0,7.0,3.0,4.0
2021Q2,2021,Q2,Table 1,1,All Others,G-10 and Luxembourg,country_data,20,UNITED KINGDOM,68571.0,79760.0,13617.0,66143.0,2508.0,150839.0,51287.0,1686.0,119.0,37425.0,54.0,850.0,319.0
2021Q2,2021,Q2,Table 1,1,All Others,Non G-10 Developed Countries,country_data,24,AUSTRALIA,7844.0,9039.0,12.0,9027.0,168.0,17051.0,7311.0,187.0,185.0,180.0,185.0,180.0,70.0
2021Q2,2021,Q2,Table 1,1,All Others,Non G-10 Developed Countries,country_data,25,AUSTRIA,1555.0,60.0,0.0,60.0,1.0,1616.0,5.0,8.0,2.0,2.0,0.0,0.0,0.0
2021Q2,2021,Q2,Table 1,1,All Others,Non G-10 Developed Countries,country_data,26,CYPRUS,78.0,0.0,0.0,0.0,0.0,78.0,5.0,3.0,0.0,0.0,0.0,0.0,8.0
2021Q2,2021,Q2,Table 1,1,All Others,Non G-10 Developed Countries,country_data,27,DENMARK,1128.0,2.0,0.0,2.0,5.0,1135.0,18.0,0.0,3.0,3.0,0.0,0.0,0.0
2021Q2,2021,Q2,Table 1,1,All Others,Non G-10 Developed Countries,country_data,28,FINLAND,1874.0,45.0,0.0,45.0,5.0,1924.0,13.0,1.0,3.0,3.0,0.0,0.0,0.0
2021Q2,2021,Q2,Table 1,1,All Others,Non G-10 Developed Countries,country_data,29,GREECE,16.0,0.0,0.0,0.0,0.0,16.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
2021Q2,2021,Q2,Table 1,1,All Others,Non G-10 Developed Countries,country_data,30,IRELAND,9341.0,11166.0,248.0,10918.0,341.0,20848.0,3546.0,28.0,63.0,91.0,14.0,39.0,40.0
2021Q2,2021,Q2,Table 1,1,All Others,Non G-10 Developed Countries,country_data,31,ISRAEL,1874.0,2.0,0.0,2.0,3.0,1879.0,508.0,70.0,11.0,37.0,2.0,28.0,35.0
2021Q2,2021,Q2,Table 1,1,All Others,Non G-10 Developed Countries,country_data,32,NEW ZEALAND,416.0,261.0,0.0,261.0,56.0,733.0,457.0,0.0,0.0,0.0,0.0,0.0,8.0
2021Q2,2021,Q2,Table 1,1,All Others,Non G-10 Developed Countries,country_data,33,NORWAY,3261.0,12.0,1.0,11.0,9.0,3282.0,72.0,1.0,5.0,3.0,2.0,0.0,0.0
2021Q2,2021,Q2,Table 1,1,All Others,Non G-10 Developed Countries,country_data,34,PORTUGAL,193.0,0.0,0.0,0.0,4.0,197.0,9.0,14.0,0.0,0.0,0.0,0.0,13.0
2021Q2,2021,Q2,Table 1,1,All Others,Non G-10 Developed Countries,country_data,35,SLOVAKIA,3.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2021Q2,2021,Q2,Table 1,1,All Others,Non G-10 Developed Countries,country_data,36,SPAIN,5603.0,436.0,6.0,430.0,325.0,6364.0,223.0,226.0,12.0,82.0,2.0,5.0,79.0
2021Q2,2021,Q2,Table 1,1,All Others,Non G-10 Developed Countries,country_data,37,OTHER NON G-10 DEV.,167.0,0.0,0.0,0.0,3.0,170.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
2021Q2,2021,Q2,Table 1,1,All Others,Eastern Europe,country_data,41,BULGARIA,28.0,0.0,0.0,0.0,0.0,28.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
2021Q2,2021,Q2,Table 1,1,All Others,Eastern Europe,country_data,42,CZECH REPUBLIC,58.0,0.0,0.0,0.0,0.0,58.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
2021Q2,2021,Q2,Table 1,1,All Others,Eastern Europe,country_data,43,HUNGARY,45.0,1.0,0.0,1.0,35.0,81.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
2021Q2,2021,Q2,Table 1,1,All Others,Eastern Europe,country_data,44,KOSOVO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021Q2,2021,Q2,Table 1,1,All Others,Eastern Europe,country_data,45,POLAND,256.0,94.0,4.0,90.0,0.0,350.0,24.0,0.0,2.0,0.0,2.0,0.0,0.0
2021Q2,2021,Q2,Table 1,1,All Others,Eastern Europe,country_data,46,ROMANIA,13.0,0.0,0.0,0.0,0.0,13.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0
2021Q2,2021,Q2,Table 1,1,All Others,Eastern Europe,country_data,47,RUSSIA,416.0,23.0,0.0,23.0,0.0,439.0,280.0,0.0,60.0,60.0,60.0,60.0,40.0
2021Q2,2021,Q2,Table 1,1,All Others,Eastern Europe,country_data,48,TURKEY,203.0,6.0,0.0,6.0,0.0,209.0,121.0,2.0,27.0,27.0,16.0,16.0,64.0
2021Q2,2021,Q2,Table 1,1,All Others,Eastern Europe,country_data,49,OTHER E. EUROPE,96.0,1.0,0.0,1.0,2.0,99.0,55.0,5.0,0.0,0.0,0.0,0.0,0.0
2021Q2,2021,Q2,Table 1,1,All Others,Latin America and Caribbean,country_data,53,ANGUILLA,219.0,0.0,0.0,0.0,0.0,219.0,1.0,7.0,0.0,0.0,0.0,0.0,23.0
2021Q2,2021,Q2,Table 1,1,All Others,Latin America and Caribbean,country_data,54,ARGENTINA,343.0,721.0,279.0,442.0,5.0,1069.0,233.0,15.0,0.0,0.0,0.0,0.0,0.0
2021Q2,2021,Q2,Table 1,1,All Others,Latin America and Caribbean,country_data,55,BRAZIL,5193.0,753.0,140.0,613.0,40.0,5986.0,858.0,14.0,2140.0,2834.0,1232.0,1924.0,1141.0
2021Q2,2021,Q2,Table 1,1,All Others,Latin America and Caribbean,country_data,56,CHILE,2376.0,16.0,2.0,14.0,39.0,2431.0,71.0,22.0,77.0,82.0,15.0,20.0,478.0
2021Q2,2021,Q2,Table 1,1,All Others,Latin America and Caribbean,country_data,57,COLOMBIA,685.0,0.0,0.0,0.0,0.0,685.0,45.0,11.0,569.0,571.0,102.0,104.0,1.0
2021Q2,2021,Q2,Table 1,1,All Others,Latin America and Caribbean,country_data,58,COSTA RICA,97.0,0.0,0.0,0.0,0.0,97.0,2.0,10.0,0.0,0.0,0.0,0.0,10.0
2021Q2,2021,Q2,Table 1,1,All Others,Latin America and Caribbean,country_data,59,DOMINICAN REPUBLIC,70.0,0.0,0.0,0.0,0.0,70.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0
2021Q2,2021,Q2,Table 1,1,All Others,Latin America and Caribbean,country_data,60,ECUADOR,237.0,22.0,0.0,22.0,0.0,259.0,15.0,50.0,0.0,0.0,0.0,0.0,68.0
2021Q2,2021,Q2,Table 1,1,All Others,Latin America and Caribbean,country_data,61,EL SALVADOR,22.0,0.0,0.0,0.0,0.0,22.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
2021Q2,2021,Q2,Table 1,1,All Others,Latin America and Caribbean,country_data,62,FRENCH GUIANA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021Q2,2021,Q2,Table 1,1,All Others,Latin America and Caribbean,country_data,63,GUATEMALA,145.0,0.0,0.0,0.0,0.0,145.0,8.0,1.0,0.0,0.0,0.0,0.0,77.0
2021Q2,2021,Q2,Table 1,1,All Others,Latin America and Caribbean,country_data,64,HONDURAS,81.0,0.0,0.0,0.0,0.0,81.0,4.0,1.0,0.0,0.0,0.0,0.0,13.0
2021Q2,2021,Q2,Table 1,1,All Others,Latin America and Caribbean,country_data,65,MEXICO,3570.0,3068.0,55.0,3013.0,133.0,6771.0,1895.0,171.0,2326.0,2343.0,1547.0,1564.0,28.0
