,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,"Country Exposure Lending Survey /1:  June 30, 2016
   
Table 3 - Foreign-Office Liabilities & Memorandum Items
   
($ Millions)
   
Large Financial Institutions (LFI) - Group B",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,Foreign Office Liabilities,,,,,,Memorandum Items /9,,,,,,,
,,By Country of Foreign Office,,,,,,,Trading Assets,,Collateralized Claims Not Subject to Risk Transfers /11,,,,
,,Non-Local Currency,Local Currency,Total,By Country of Creditor,Net Due To (or Due From) Own Related Offices in Other Countries,,Securities - HTM and AFS,Assets Held for Trading,Offsetting Positions for Trading Book /10,Total Collateral,Of Which Cash,Of Which Same Country,,Of Which Resale/Reverse Repurchase Agreements & Securities Lending
,G-10 and Luxembourg,,,,,,,,,,,,,,
,BELGIUM,41726,9727,51453,16001,-23952,,1696,5029,1557,519,0,56,,461
,CANADA,5417,29971,35388,42399,17652,,13685,16484,3781,16358,1,7750,,16184
,FRANCE,167,1759,1926,47379,2431,,14658,35499,8820,82454,278,32183,,82106
,GERMANY,18762,44596,63358,90356,32254,,26576,38648,8988,17980,0,10358,,17811
,ITALY,199,2634,2833,36844,2312,,2246,18902,7520,14046,126,2442,,14046
,JAPAN,4237,76180,80417,86865,190495,,4423,71309,29865,147732,1316,86572,,147728
,LUXEMBOURG,16915,14132,31047,74836,-16351,,3468,6214,807,7967,27,1577,,7967
,NETHERLANDS,24679,7297,31976,54848,-28397,,13939,15190,2958,3087,0,1738,,2974
,SWEDEN,393,649,1042,10347,187,,2253,5048,1604,5738,0,1451,,5711
,SWITZERLAND,10956,2137,13093,41023,7785,,2197,4775,219,5294,0,1945,,5278
,UNITED KINGDOM,849409,235532,1084941,296770,226933,,35301,82910,10700,103042,1,42956,,102775
,Total,972860,424614,1397474,797668,411349,,120442,300008,76819,404217,1749,189028,,403041
,,,,,,,,,,,,,,,
,Non G-10 Developed Countries,,,,,,,,,,,,,,
,AUSTRALIA,2333,46064,48397,62316,11303,,13652,21190,2309,6216,17,4101,,6115
,AUSTRIA,2,109,111,6151,-112,,3870,3632,1520,1984,0,1087,,1984
,CYPRUS,0,0,0,1652,0,,0,560,2,210,0,143,,200
,DENMARK,1566,1109,2675,9521,-2610,,25,2432,173,2562,0,307,,2562
,FINLAND,190,545,735,4789,-705,,3041,2449,825,1503,0,975,,1503
,GREECE,32,1419,1451,4267,-1157,,0,1903,126,6660,4,1424,,6240
,IRELAND,8971,5612,14583,75178,13668,,4032,8984,570,24879,1,7251,,24865
,ISRAEL,717,915,1632,3726,-29,,325,1402,295,248,0,248,,248
,NEW ZEALAND,32,1303,1335,5119,846,,40,601,67,225,8,151,,195
,NORWAY,129,827,956,5445,-862,,1322,2387,130,4994,0,380,,4681
,PORTUGAL,13,187,200,3143,-39,,113,978,479,866,58,316,,866
,SLOVAKIA,49,466,515,585,-183,,50,139,27,99,0,41,,67
,SPAIN,411,2266,2677,15201,2818,,2489,14391,3478,3573,0,1842,,3557
,OTHER NON G-10 DEV.,0,1,1,7236,3,,0,472,2,605,0,598,,597
,Total,14445,60823,75268,204329,22941,,28959,61520,10003,54624,88,18864,,53680
,,,,,,,,,,,,,,,
,Eastern Europe,,,,,,,,,,,,,,
,BULGARIA,170,292,462,1156,-150,,87,46,2,26,4,21,,0
,CZECH REPUBLIC,891,1490,2381,2483,642,,439,556,139,269,0,268,,159
,HUNGARY,829,1223,2052,3168,362,,849,1327,361,284,4,225,,197
,POLAND,2115,7440,9555,11124,1882,,4733,2054,1241,243,0,237,,243
,ROMANIA,474,1425,1899,1932,-55,,732,617,104,123,0,123,,96
,RUSSIA,2293,3906,6199,13086,651,,576,3652,382,817,0,817,,815
,TURKEY,945,1432,2377,3751,920,,561,2794,190,1643,0,1308,,1573
,OTHER E. EUROPE,223,436,659,2115,-17,,5,669,130,234,0,158,,229
,Total,7940,17644,25584,38815,4235,,7982,11715,2549,3639,8,3157,,3312
,,,,,,,,,,,,,,,
,Latin America and Caribbean,,,,,,,,,,,,,,
,ANGUILLA,1,0,1,706,0,,0,0,0,3248,2,1224,,3248
,ARGENTINA,764,2311,3075,3784,874,,394,1618,425,1704,0,1704,,1647
,BRAZIL,505,14716,15221,21741,19325,,4630,22740,1617,12023,164,11438,,11400
,CHILE,5,42,47,1077,2366,,768,779,144,12,0,7,,12
,COLOMBIA,50,3538,3588,4252,744,,553,988,86,635,0,556,,617
,COSTA RICA,193,177,370,437,355,,140,164,3,58,0,45,,19
,DOMINICAN REPUBLIC,65,353,418,457,143,,350,198,40,67,0,67,,0
,ECUADOR,491,0,491,718,84,,54,461,2,49,0,49,,0
,EL SALVADOR,187,0,187,188,166,,184,23,3,6,0,6,,0
,FRENCH GUIANA,0,0,0,0,0,,0,0,0,0,0,0,,0
,GUATEMALA,247,554,801,826,478,,172,6,0,87,0,87,,0
,HONDURAS,22,84,106,142,43,,60,64,0,9,0,3,,0
,MEXICO,5037,48878,53915,56477,18082,,16251,9801,752,5040,3,4841,,4742
,PERU,984,625,1609,1758,412,,269,516,67,177,5,171,,38
,URUGUAY,2639,87,2726,2962,1718,,0,125,19,46,0,46,,0
,VENEZUELA,2,33,35,1343,47,,4,235,51,3,3,3,,0
,OTHER LAT. AM. & CAR.,688,743,1431,30551,698,,372,1413,53,3781,10,657,,3529
,Total,11880,72141,84021,127419,45535,,24201,39131,3262,26945,187,20904,,25252
,,,,,,,,,,,,,,,
,Asia and Pacific,,,,,,,,,,,,,,
,CHINA-MAINLAND,6372,22754,29126,45519,6587,,3852,28232,443,800,86,418,,713
,INDIA,3281,7663,10944,19950,12222,,9683,26119,306,2084,9,2084,,469
,INDONESIA,2809,2017,4826,9317,2415,,1152,4416,467,122,44,115,,58
,"KOREA, SOUTH",5017,26397,31414,40270,18137,,10704,14423,709,7648,0,4627,,7604
,KUWAIT,123,138,261,6325,30,,176,55,1,5350,0,1203,,5350
,MALAYSIA,4201,6881,11082,17429,792,,802,4893,399,658,34,443,,624
,PAKISTAN,69,712,781,925,117,,377,276,5,129,0,129,,126
,PHILIPPINES,2469,3249,5718,7647,1561,,448,751,128,1197,0,810,,1194
,QATAR,33,69,102,1396,-41,,18,256,60,180,0,0,,180
,SAUDI ARABIA,112,203,315,17033,2283,,0,1516,0,5418,0,3095,,5418
,TAIWAN,13206,8830,22036,30906,6082,,1555,8255,20,8786,121,2179,,8653
,THAILAND,1223,5146,6369,8499,1789,,2580,3253,58,566,56,558,,509
,UNITED ARAB EMIRATES,5505,2223,7728,11106,3964,,29,761,115,1503,25,380,,1418
,WEST BANK AND GAZA,0,0,0,29,0,,0,0,0,0,0,0,,0
,OTHER ASIA AND PACIFIC,3181,1567,4748,11589,-966,,742,1658,59,300,3,141,,12
,Total,47601,87849,135450,227940,54972,,32118,94864,2770,34741,378,16182,,32328
,,,,,,,,,,,,,,,
,Africa,,,,,,,,,,,,,,
,ALGERIA,178,1079,1257,1222,315,,181,23,0,0,0,0,,0
,EGYPT,280,969,1249,1385,374,,589,573,15,77,15,33,,0
,GHANA,0,0,0,320,0,,0,101,6,0,0,0,,0
,KENYA,483,323,806,977,30,,421,173,6,55,0,55,,5
,MOROCCO,109,315,424,345,9,,210,33,10,92,0,92,,92
,NIGERIA,970,864,1834,4097,-497,,366,127,0,312,0,298,,312
,SOUTH AFRICA,494,3814,4308,8867,1270,,1394,3414,803,788,0,538,,788
,SOUTH SUDAN,0,0,0,2,0,,0,0,0,0,0,0,,0
,OTHER AFRICA,578,982,1560,4475,187,,346,304,26,361,0,261,,167
,Total,3092,8346,11438,21690,1688,,3507,4748,866,1685,15,1277,,1364
,,,,,,,,,,,,,,,
,Banking Centers,,,,,,,,,,,,,,
,BAHAMAS,3373,92,3465,5439,2474,,61,10,0,9809,4,992,,9788
,BAHRAIN,362,237,599,964,-36,,177,84,6,247,0,240,,241
,BERMUDA,267,2,269,14077,3841,,411,2985,154,6496,1,824,,6263
,CAYMAN ISLANDS,104685,1762,106447,158549,-61309,,73670,16416,378,158469,255,26047,,158458
,HONG KONG,44150,21945,66095,47783,-446,,6389,9226,1669,2054,219,788,,1496
,LEBANON,192,21,213,2910,-32,,0,525,3,0,0,0,,0
