period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_on_Banking_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Public_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Non_Bank_Financial_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents
2020Q3,2020,Q3,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,8,BELGIUM,4042.0,532.0,537.0,5111.0,4127.0,323.0,9609.0,8306.0,471.0,18386.0,8742.0,0.0,4686.0,174.0,46.0,4906.0,4800.0,84.0
2020Q3,2020,Q3,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,9,CANADA,35941.0,11104.0,5393.0,52438.0,30118.0,1932.0,9033.0,12989.0,1605.0,23627.0,8952.0,838.0,29652.0,15813.0,2117.0,47582.0,30381.0,1054.0
2020Q3,2020,Q3,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,10,FRANCE,37519.0,956.0,9756.0,48231.0,27908.0,115.0,32222.0,9071.0,3920.0,45213.0,30126.0,0.0,81620.0,4607.0,3475.0,89702.0,81326.0,162.0
2020Q3,2020,Q3,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,11,GERMANY,46215.0,1080.0,7800.0,55095.0,19033.0,255.0,63555.0,149867.0,11378.0,224800.0,54846.0,0.0,31084.0,8262.0,6182.0,45528.0,37529.0,392.0
2020Q3,2020,Q3,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,12,ITALY,8047.0,296.0,1419.0,9762.0,7561.0,87.0,31917.0,893.0,15843.0,48653.0,31778.0,0.0,7818.0,1894.0,1150.0,10862.0,7735.0,839.0
2020Q3,2020,Q3,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,13,JAPAN,77664.0,42529.0,2298.0,122491.0,54318.0,36081.0,45397.0,159428.0,3014.0,207839.0,45298.0,0.0,16098.0,116006.0,3963.0,136067.0,15791.0,494.0
2020Q3,2020,Q3,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,14,LUXEMBOURG,1304.0,567.0,106.0,1977.0,2941.0,300.0,458.0,12934.0,20.0,13412.0,456.0,5.0,48011.0,3874.0,4257.0,56142.0,49509.0,1574.0
2020Q3,2020,Q3,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,15,NETHERLANDS,8359.0,45.0,5537.0,13941.0,5711.0,3.0,9399.0,9706.0,553.0,19658.0,8936.0,5.0,16100.0,367.0,898.0,17365.0,16042.0,73.0
2020Q3,2020,Q3,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,16,SWEDEN,9499.0,101.0,186.0,9786.0,12439.0,0.0,2829.0,722.0,7.0,3558.0,2905.0,1.0,4868.0,83.0,523.0,5474.0,4479.0,77.0
2020Q3,2020,Q3,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,17,SWITZERLAND,54422.0,522.0,1963.0,56907.0,8887.0,155.0,2187.0,24277.0,80.0,26544.0,2082.0,11.0,6734.0,3132.0,4246.0,14112.0,5954.0,3409.0
