period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Foreign_Office_Liabilities_By_Country_of_Foreign_Office_Non_Local_Currency,Local_Currency,Total,By_Country_of_Creditor,Net_Due_To_or,Memorandum_Items_9_Securities_HTM_and_AFS,Trading_Assets_Assets_Held_for_Trading,Offsetting_Positions_for_Trading,Collateralized_Claims_Not_Subject_Total_Collateral,Of_Which_Cash,Of_Which_Same_Country,Of_Which_Resale_Reverse_Repurchase
2020Q3,2020,Q3,Table 3,3,All Banks,G-10 and Luxembourg,country_data,8,BELGIUM,3175.0,2507.0,5682.0,16632.0,12797.0,2699.0,7741.0,991.0,1641.0,0.0,289.0,1641.0
2020Q3,2020,Q3,Table 3,3,All Banks,G-10 and Luxembourg,country_data,9,CANADA,7983.0,31350.0,39333.0,46428.0,29751.0,21749.0,19550.0,4673.0,35084.0,748.0,15177.0,34869.0
2020Q3,2020,Q3,Table 3,3,All Banks,G-10 and Luxembourg,country_data,10,FRANCE,819.0,15004.0,15823.0,77253.0,24698.0,17163.0,50338.0,8666.0,74114.0,0.0,31583.0,74114.0
2020Q3,2020,Q3,Table 3,3,All Banks,G-10 and Luxembourg,country_data,11,GERMANY,14342.0,48027.0,62369.0,112748.0,145392.0,26298.0,40342.0,8460.0,47950.0,0.0,14191.0,47950.0
2020Q3,2020,Q3,Table 3,3,All Banks,G-10 and Luxembourg,country_data,12,ITALY,1437.0,9817.0,11254.0,53021.0,-2346.0,2527.0,41201.0,9418.0,5219.0,0.0,1410.0,5219.0
2020Q3,2020,Q3,Table 3,3,All Banks,G-10 and Luxembourg,country_data,13,JAPAN,8484.0,75926.0,84410.0,114814.0,269267.0,20662.0,105989.0,19587.0,174875.0,0.0,102531.0,174875.0
2020Q3,2020,Q3,Table 3,3,All Banks,G-10 and Luxembourg,country_data,14,LUXEMBOURG,69694.0,35166.0,104860.0,100696.0,-63370.0,2725.0,9288.0,412.0,17528.0,0.0,1422.0,17500.0
2020Q3,2020,Q3,Table 3,3,All Banks,G-10 and Luxembourg,country_data,15,NETHERLANDS,30652.0,12885.0,43537.0,73789.0,-33192.0,9037.0,22029.0,2430.0,1677.0,0.0,337.0,1663.0
2020Q3,2020,Q3,Table 3,3,All Banks,G-10 and Luxembourg,country_data,16,SWEDEN,8.0,551.0,559.0,14671.0,257.0,3658.0,6962.0,480.0,1466.0,0.0,1097.0,1466.0
2020Q3,2020,Q3,Table 3,3,All Banks,G-10 and Luxembourg,country_data,17,SWITZERLAND,9500.0,2852.0,12352.0,38647.0,22414.0,1663.0,7973.0,407.0,4837.0,0.0,1005.0,4821.0
2020Q3,2020,Q3,Table 3,3,All Banks,G-10 and Luxembourg,country_data,18,UNITED KINGDOM,1109395.0,279094.0,1388489.0,355281.0,215732.0,25215.0,72943.0,13683.0,79500.0,209.0,43619.0,79469.0
2020Q3,2020,Q3,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,22,AUSTRALIA,12269.0,68090.0,80359.0,95367.0,24872.0,16199.0,31275.0,1608.0,9094.0,5.0,5645.0,9094.0
2020Q3,2020,Q3,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,23,AUSTRIA,91.0,298.0,389.0,7686.0,-289.0,3500.0,3639.0,1419.0,1269.0,0.0,1139.0,1269.0
2020Q3,2020,Q3,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,24,CYPRUS,0.0,0.0,0.0,3177.0,0.0,0.0,772.0,36.0,370.0,0.0,178.0,370.0
2020Q3,2020,Q3,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,25,DENMARK,3.0,327.0,330.0,12234.0,78.0,245.0,2924.0,104.0,4672.0,0.0,433.0,4672.0
2020Q3,2020,Q3,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,26,FINLAND,0.0,119.0,119.0,7050.0,25.0,3174.0,3792.0,586.0,2714.0,0.0,58.0,2714.0
2020Q3,2020,Q3,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,27,GREECE,39.0,1060.0,1099.0,4657.0,-828.0,0.0,840.0,258.0,806.0,0.0,242.0,806.0
2020Q3,2020,Q3,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,28,IRELAND,15545.0,19631.0,35176.0,114144.0,55863.0,8936.0,17891.0,591.0,26453.0,581.0,2666.0,26293.0
2020Q3,2020,Q3,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,29,ISRAEL,905.0,1708.0,2613.0,5859.0,-1076.0,647.0,3928.0,257.0,150.0,0.0,141.0,150.0
2020Q3,2020,Q3,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,30,NEW ZEALAND,27.0,894.0,921.0,5201.0,1244.0,476.0,1016.0,93.0,502.0,0.0,407.0,502.0
2020Q3,2020,Q3,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,31,NORWAY,0.0,444.0,444.0,8131.0,-203.0,1963.0,2752.0,157.0,5830.0,0.0,278.0,5830.0
2020Q3,2020,Q3,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,32,PORTUGAL,2.0,230.0,232.0,2736.0,-198.0,68.0,1328.0,401.0,51.0,0.0,5.0,51.0
2020Q3,2020,Q3,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,33,SLOVAKIA,266.0,387.0,653.0,1317.0,-296.0,45.0,165.0,25.0,92.0,0.0,76.0,92.0
2020Q3,2020,Q3,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,34,SPAIN,483.0,2167.0,2650.0,27971.0,287.0,4334.0,20035.0,4395.0,810.0,0.0,386.0,810.0
2020Q3,2020,Q3,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,35,OTHER NON G-10 DEV.,1.0,1.0,2.0,6938.0,0.0,13.0,226.0,3.0,834.0,0.0,334.0,834.0
2020Q3,2020,Q3,Table 3,3,All Banks,Eastern Europe,country_data,39,BULGARIA,263.0,349.0,612.0,1546.0,18.0,50.0,2.0,0.0,32.0,0.0,0.0,32.0
2020Q3,2020,Q3,Table 3,3,All Banks,Eastern Europe,country_data,40,CZECH REPUBLIC,869.0,1342.0,2211.0,3384.0,977.0,554.0,555.0,108.0,4132.0,0.0,4085.0,4132.0
2020Q3,2020,Q3,Table 3,3,All Banks,Eastern Europe,country_data,41,HUNGARY,743.0,1069.0,1812.0,3499.0,174.0,787.0,1064.0,121.0,165.0,0.0,150.0,165.0
2020Q3,2020,Q3,Table 3,3,All Banks,Eastern Europe,country_data,42,KOSOVO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020Q3,2020,Q3,Table 3,3,All Banks,Eastern Europe,country_data,43,POLAND,3111.0,9075.0,12186.0,14289.0,2185.0,6004.0,2267.0,342.0,264.0,0.0,261.0,264.0
2020Q3,2020,Q3,Table 3,3,All Banks,Eastern Europe,country_data,44,ROMANIA,565.0,1438.0,2003.0,2098.0,365.0,1294.0,748.0,131.0,0.0,0.0,0.0,0.0
2020Q3,2020,Q3,Table 3,3,All Banks,Eastern Europe,country_data,45,RUSSIA,2474.0,5407.0,7881.0,14684.0,185.0,1289.0,3635.0,630.0,1769.0,0.0,1763.0,1769.0
2020Q3,2020,Q3,Table 3,3,All Banks,Eastern Europe,country_data,46,TURKEY,613.0,846.0,1459.0,3399.0,1045.0,352.0,2501.0,82.0,1551.0,0.0,1548.0,1551.0
2020Q3,2020,Q3,Table 3,3,All Banks,Eastern Europe,country_data,47,OTHER E. EUROPE,360.0,553.0,913.0,5884.0,-199.0,182.0,1430.0,232.0,957.0,0.0,27.0,957.0
2020Q3,2020,Q3,Table 3,3,All Banks,Latin America and Caribbean,country_data,51,ANGUILLA,2.0,0.0,2.0,575.0,0.0,0.0,0.0,0.0,2265.0,0.0,281.0,2265.0
2020Q3,2020,Q3,Table 3,3,All Banks,Latin America and Caribbean,country_data,52,ARGENTINA,854.0,2692.0,3546.0,3105.0,1854.0,48.0,1254.0,116.0,915.0,9.0,914.0,906.0
2020Q3,2020,Q3,Table 3,3,All Banks,Latin America and Caribbean,country_data,53,BRAZIL,515.0,13007.0,13522.0,15438.0,17465.0,4563.0,23760.0,1357.0,14785.0,0.0,14618.0,14785.0
2020Q3,2020,Q3,Table 3,3,All Banks,Latin America and Caribbean,country_data,54,CHILE,8.0,105.0,113.0,899.0,3394.0,335.0,1405.0,216.0,28.0,0.0,28.0,28.0
2020Q3,2020,Q3,Table 3,3,All Banks,Latin America and Caribbean,country_data,55,COLOMBIA,36.0,2826.0,2862.0,2581.0,446.0,1217.0,1141.0,196.0,311.0,0.0,310.0,311.0
2020Q3,2020,Q3,Table 3,3,All Banks,Latin America and Caribbean,country_data,56,COSTA RICA,219.0,527.0,746.0,803.0,396.0,152.0,145.0,1.0,25.0,0.0,24.0,25.0
2020Q3,2020,Q3,Table 3,3,All Banks,Latin America and Caribbean,country_data,57,DOMINICAN REPUBLIC,75.0,283.0,358.0,438.0,2.0,141.0,85.0,19.0,0.0,0.0,0.0,0.0
2020Q3,2020,Q3,Table 3,3,All Banks,Latin America and Caribbean,country_data,58,ECUADOR,535.0,13.0,548.0,466.0,51.0,41.0,19.0,8.0,0.0,0.0,0.0,0.0
2020Q3,2020,Q3,Table 3,3,All Banks,Latin America and Caribbean,country_data,59,EL SALVADOR,245.0,1.0,246.0,241.0,72.0,135.0,13.0,0.0,53.0,0.0,53.0,53.0
2020Q3,2020,Q3,Table 3,3,All Banks,Latin America and Caribbean,country_data,60,FRENCH GUIANA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020Q3,2020,Q3,Table 3,3,All Banks,Latin America and Caribbean,country_data,61,GUATEMALA,123.0,274.0,397.0,314.0,23.0,243.0,31.0,1.0,0.0,0.0,0.0,0.0
2020Q3,2020,Q3,Table 3,3,All Banks,Latin America and Caribbean,country_data,62,HONDURAS,50.0,89.0,139.0,133.0,46.0,89.0,32.0,0.0,0.0,0.0,0.0,0.0
2020Q3,2020,Q3,Table 3,3,All Banks,Latin America and Caribbean,country_data,63,MEXICO,5926.0,51629.0,57555.0,58890.0,17947.0,15045.0,10584.0,746.0,2899.0,0.0,1713.0,2889.0
2020Q3,2020,Q3,Table 3,3,All Banks,Latin America and Caribbean,country_data,64,MONTSERRAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020Q3,2020,Q3,Table 3,3,All Banks,Latin America and Caribbean,country_data,65,PERU,577.0,981.0,1558.0,3388.0,475.0,407.0,713.0,66.0,149.0,0.0,73.0,149.0
2020Q3,2020,Q3,Table 3,3,All Banks,Latin America and Caribbean,country_data,66,URUGUAY,1315.0,167.0,1482.0,605.0,1832.0,15.0,532.0,36.0,0.0,0.0,0.0,0.0
2020Q3,2020,Q3,Table 3,3,All Banks,Latin America and Caribbean,country_data,67,VENEZUELA,1.0,2.0,3.0,62.0,18.0,0.0,10.0,0.0,1.0,0.0,0.0,1.0
2020Q3,2020,Q3,Table 3,3,All Banks,Latin America and Caribbean,country_data,68,OTHER LAT. AM. & CAR.,1091.0,599.0,1690.0,35733.0,679.0,464.0,5179.0,114.0,4420.0,0.0,1951.0,4420.0
2020Q3,2020,Q3,Table 3,3,All Banks,Asia and Pacific,country_data,72,CHINA-MAINLAND,6772.0,24870.0,31642.0,51689.0,8555.0,6963.0,46769.0,404.0,6214.0,0.0,486.0,6213.0
2020Q3,2020,Q3,Table 3,3,All Banks,Asia and Pacific,country_data,73,INDIA,3061.0,33242.0,36303.0,32279.0,18300.0,12980.0,15480.0,744.0,1979.0,0.0,1856.0,1979.0
2020Q3,2020,Q3,Table 3,3,All Banks,Asia and Pacific,country_data,74,INDONESIA,1836.0,3678.0,5514.0,9854.0,2851.0,1641.0,5139.0,191.0,173.0,0.0,0.0,173.0
2020Q3,2020,Q3,Table 3,3,All Banks,Asia and Pacific,country_data,75,"KOREA, SOUTH",5522.0,26677.0,32199.0,43957.0,17457.0,10835.0,15916.0,64.0,18446.0,0.0,6652.0,18446.0
2020Q3,2020,Q3,Table 3,3,All Banks,Asia and Pacific,country_data,76,KUWAIT,27.0,198.0,225.0,6259.0,65.0,90.0,1007.0,0.0,12517.0,0.0,813.0,12517.0
2020Q3,2020,Q3,Table 3,3,All Banks,Asia and Pacific,country_data,77,MALAYSIA,3753.0,7603.0,11356.0,15781.0,2875.0,1945.0,2646.0,16.0,1015.0,0.0,512.0,1015.0
2020Q3,2020,Q3,Table 3,3,All Banks,Asia and Pacific,country_data,78,PAKISTAN,45.0,745.0,790.0,781.0,98.0,483.0,197.0,2.0,0.0,0.0,0.0,0.0
2020Q3,2020,Q3,Table 3,3,All Banks,Asia and Pacific,country_data,79,PHILIPPINES,2905.0,4108.0,7013.0,8698.0,1914.0,1101.0,692.0,31.0,1067.0,0.0,550.0,1067.0
2020Q3,2020,Q3,Table 3,3,All Banks,Asia and Pacific,country_data,80,QATAR,20.0,21.0,41.0,4918.0,-20.0,54.0,7892.0,86.0,2401.0,0.0,1959.0,2401.0
2020Q3,2020,Q3,Table 3,3,All Banks,Asia and Pacific,country_data,81,SAUDI ARABIA,151.0,260.0,411.0,36212.0,1038.0,332.0,1910.0,96.0,13238.0,0.0,216.0,13238.0
2020Q3,2020,Q3,Table 3,3,All Banks,Asia and Pacific,country_data,82,TAIWAN,13289.0,11419.0,24708.0,41993.0,6312.0,1738.0,16468.0,288.0,14997.0,0.0,2226.0,14997.0
